"id","order","family","genus","species","subspecies","author","taxonlevel","accid","canonical","source"
568,"Siphonaptera","Ceratophyllidae","Jellisonia","hayesi","hayesi","Traub, 1950","subspecies",0,"Jellisonia hayesi hayesi","NMNH"
569,"Siphonaptera","Ceratophyllidae","Jellisonia","hayesi",NA,"","species",0,"Jellisonia hayesi","NMNH"
570,"Siphonaptera","Ceratophyllidae","Jellisonia","klotsi",NA,"Traub, 1944","species",0,"Jellisonia klotsi","NMNH"
571,"Siphonaptera","Ceratophyllidae","Opisodasys","robustus","robustus","Jordan, 1925","subspecies",0,"Opisodasys robustus robustus","NMNH"
572,"Siphonaptera","Ceratophyllidae","Pleochaetis","exilis",NA,"Jordan, 1937","species",0,"Pleochaetis exilis","NMNH"
573,"Siphonaptera","Ceratophyllidae","Plusaetis","asetus",NA,"Traub, 1950","species",0,"Plusaetis asetus","NMNH"
574,"Siphonaptera","Ceratophyllidae","Oropsylla","hirsutus",NA,"Baker, 1895","species",0,"Oropsylla hirsutus","NMNH"
575,"Siphonaptera","Ischnopsyllidae","Sternopsylla","distinca","texana","Fox, 1914","subspecies",0,"Sternopsylla distinca texana","NMNH"
576,"Siphonaptera","Ceratophyllidae","Dactylopsylla","megasoma",NA,"Barrera, 1953","species",0,"Dactylopsylla megasoma","NMNH"
577,"Siphonaptera","Ceratophyllidae","Jellisonia","grayi",NA,"Hubbard, 1958","species",0,"Jellisonia grayi","NMNH"
578,"Siphonaptera","Ceratophyllidae","Jellisonia","ironsi",NA,"Eads, 1947","species",0,"Jellisonia ironsi","NMNH"
579,"Siphonaptera","Ceratophyllidae","Opisodasys","robustus","mexicanus","Dampf, 1942","subspecies",0,"Opisodasys robustus mexicanus","NMNH"
580,"Siphonaptera","Ceratophyllidae","Plusaetis","sibynus","sibynus","Jordan, 1925","subspecies",0,"Plusaetis sibynus sibynus","NMNH"
581,"Siphonaptera","Ischnopsyllidae","Myodopsylla","gentilis",NA,"Jordan & Rothschild, 1921","species",0,"Myodopsylla gentilis","NMNH"
582,"Siphonaptera","Leptopsyllidae","Peromyscopsylla","hesperomys","adelpha","Rothschild, 1915","subspecies",0,"Peromyscopsylla hesperomys adelpha","NMNH"
584,"Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","mexicana",NA,"Barrera, 1952","species",0,"Rhadinopsylla mexicana","NMNH"
585,"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","martini",NA,"Holland, 1965","species",0,"Anomiopsyllus martini","NMNH"
586,"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","nudatus","hiemalis","Eads & Menzies, 1948","subspecies",0,"Anomiopsyllus nudatus hiemalis","NMNH"
587,"Siphonaptera","Hystrichopsyllidae","Atyphloceras","tancitari",NA,"Traub & Johnson, 1952","species",0,"Atyphloceras tancitari","NMNH"
588,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","curvata","curvata","Rothschild, 1915","subspecies",0,"Corrodopsylla curvata curvata","NMNH"
589,"Siphonaptera","Hystrichopsyllidae","Corrodopsylla","curvata","lira","Traub, 1950","subspecies",0,"Corrodopsylla curvata lira","NMNH"
590,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","haagi",NA,"Traub, 1950","species",0,"Ctenophthalmus haagi","NMNH"
591,"Siphonaptera","Hystrichopsyllidae","Epitedia","wenmanni",NA,"Rothschild, 1904","species",0,"Epitedia wenmanni","NMNH"
592,"Siphonaptera","Hystrichopsyllidae","Meringis","altipecten",NA,"Traub & Hoff, 1951","species",0,"Meringis altipecten","NMNH"
593,"Siphonaptera","Hystrichopsyllidae","Meringis","arachis",NA,"Jordan, 1929","species",0,"Meringis arachis","NMNH"
594,"Siphonaptera","Hystrichopsyllidae","Stenistomera","alpina",NA,"Baker, 1895","species",0,"Stenistomera alpina","NMNH"
595,"Siphonaptera","Hystrichopsyllidae","Strepsylla","davisae",NA,"Traub & Johnson, 1952","species",0,"Strepsylla davisae","NMNH"
596,"Siphonaptera","Hystrichopsyllidae","Strepsylla","machadoi",NA,"Barrera & Traub, 1963","species",0,"Strepsylla machadoi","NMNH"
597,"Siphonaptera","Hystrichopsyllidae","Strepsylla","mina",NA,"Traub, 1950","species",0,"Strepsylla mina","NMNH"
598,"Siphonaptera","Hystrichopsyllidae","Strepsylla","taluna",NA,"Traub & Johnson, 1952","species",0,"Strepsylla taluna","NMNH"
600,"Siphonaptera","Rhopalopsyllidae","Polygenis","adocetus",NA,"Traub, 1950","species",0,"Polygenis adocetus","NMNH"
601,"Siphonaptera","Rhopalopsyllidae","Polygenis","martinezbaezi",NA,"Vargas, 1951","species",0,"Polygenis martinezbaezi","NMNH"
602,"Siphonaptera","Rhopalopsyllidae","Polygenis","vazquezi",NA,"Vargas, 1951","species",0,"Polygenis vazquezi","NMNH"
603,"Siphonaptera","Pulicidae","Euhoplopsyllus","glacialis","affinis","Baker, 1904","subspecies",0,"Euhoplopsyllus glacialis affinis","NMNH"
604,"Siphonaptera","Pulicidae","Euhoplopsyllus","glacialis","foxi","Ewing, 1924","subspecies",0,"Euhoplopsyllus glacialis foxi","NMNH"
605,"Siphonaptera","Pulicidae","Hoplopsyllus","anomalus",NA,"Baker, 1904","species",0,"Hoplopsyllus anomalus","NMNH"
606,"Siphonaptera","Pulicidae","Pulex","porcinus",NA,"Jordan & Rothschild, 1923","species",0,"Pulex porcinus","NMNH"
607,"Siphonaptera","Leptopsyllidae","Leptopsylla","algira","agadirensis","Hastriter & Tipton, 1975","subspecies",0,"Leptopsylla algira agadirensis","NMNH"
608,"Siphonaptera","Leptopsyllidae","Caenopsylla","mira",NA,"Rothschild, 1909","species",0,"Caenopsylla mira","NMNH"
609,"Siphonaptera","Leptopsyllidae","Leptopsylla","tashenbergi","amitina","Jordan & Rothschild, 1914","subspecies",0,"Leptopsylla tashenbergi amitina","NMNH"
610,"Siphonaptera","Leptopsyllidae","Leptopsylla","algira",NA,"","species",0,"Leptopsylla algira","NMNH"
611,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","andorrensis",NA,"","species",0,"Ctenophthalmus andorrensis","NMNH"
612,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","andorrensis","veletensis","B. et al., 1973","subspecies",0,"Ctenophthalmus andorrensis veletensis","NMNH"
613,"Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","masculana",NA,"Jordan & Rothschild, 1912","species",0,"Rhadinopsylla masculana","NMNH"
614,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","insperata","Weise, 1930","subspecies",0,"Stenoponia tripectinata insperata","NMNH"
615,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","megaera","Jordan, 1958","subspecies",0,"Stenoponia tripectinata megaera","NMNH"
616,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","thinophila","Jordan, 1958","subspecies",0,"Stenoponia tripectinata thinophila","NMNH"
617,"Siphonaptera","Hystrichopsyllidae","Typhloceras","favosum","favosum","Jordan & Rothschild, 1914","subspecies",0,"Typhloceras favosum favosum","NMNH"
618,"Siphonaptera","Pulicidae","Archaeopsylla","erinacei","maura","Jordan & Rothschild, 1912","subspecies",0,"Archaeopsylla erinacei maura","NMNH"
619,"Siphonaptera","Pulicidae","Xenopsylla","blanci",NA,"Smit, 1957","species",0,"Xenopsylla blanci","NMNH"
620,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","calceatus",NA,"","species",0,"Ctenophthalmus calceatus","NMNH"
621,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","calceatus","tholatus","Traub, 1963","subspecies",0,"Ctenophthalmus calceatus tholatus","NMNH"
622,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","smithersi",NA,"Demeillon, 1950","species",0,"Ctenophthalmus smithersi","NMNH"
623,"Siphonaptera","Hystrichopsyllidae","Dinopsyllus","ellobius",NA,"Rothschild, 1905","species",0,"Dinopsyllus ellobius","NMNH"
625,"Siphonaptera","Pulicidae","Ctenocephalides","felis","damarensis","Jordan, 1936","subspecies",0,"Ctenocephalides felis damarensis","NMNH"
626,"Siphonaptera","Pulicidae","Xenopsylla","cornigera",NA,"Smit, 1956","species",0,"Xenopsylla cornigera","NMNH"
627,"Siphonaptera","Pulicidae","Xenopsylla","syngenis",NA,"Jordan, 1937","species",0,"Xenopsylla syngenis","NMNH"
628,"Siphonaptera","Stivaliidae","Lentistivalius","alienus",NA,"Smit, 1958","species",0,"Lentistivalius alienus","NMNH"
630,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","mulleri","mulleri","Ingram, 1927","subspecies",0,"Chiastopsylla mulleri mulleri","NMNH"
631,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","nama",NA,"Demeillon & Hardy, 1951","species",0,"Chiastopsylla nama","NMNH"
632,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","pitchfordi",NA,"Ingram, 1927","species",0,"Chiastopsylla pitchfordi","NMNH"
633,"Siphonaptera","Chimaeropsyllidae","Epirimia","aganippes",NA,"Rothschild, 1904","species",0,"Epirimia aganippes","NMNH"
634,"Siphonaptera","Pulicidae","Procaviopsylla","angolensis",NA,"Jordan, 1925","species",0,"Procaviopsylla angolensis","NMNH"
635,"Siphonaptera","Pulicidae","Xenopsylla","versuta",NA,"Jordan, 1925","species",0,"Xenopsylla versuta","NMNH"
636,"Siphonaptera","Leptopsyllidae","Paradoxopsyllus","acanthus",NA,"Lewis, 1974","species",0,"Paradoxopsyllus acanthus","NMNH"
637,"Siphonaptera","Leptopsyllidae","Paradoxopsyllus","digitatus",NA,"Lewis, 1973","species",0,"Paradoxopsyllus digitatus","NMNH"
638,"Siphonaptera","Leptopsyllidae","Paradoxopsyllus","oribatus",NA,"Lewis, 1973","species",0,"Paradoxopsyllus oribatus","NMNH"
639,"Siphonaptera","Leptopsyllidae","Amphipsylla","kulkarnii",NA,"Lewis, 1981","species",0,"Amphipsylla kulkarnii","NMNH"
640,"Siphonaptera","Hystrichopsyllidae","Palaeopsylla","helenae",NA,"Lewis, 1973","species",0,"Palaeopsylla helenae","NMNH"
641,"Siphonaptera","Vermipsyllidae","Chaetopsylla","gracilis",NA,"Lewis, 1971","species",0,"Chaetopsylla gracilis","NMNH"
642,"Siphonaptera","Ceratophyllidae","Smitipsylla","maseri",NA,"Lewis, 1971","species",0,"Smitipsylla maseri","NMNH"
643,"Siphonaptera","Leptopsyllidae","Paradoxopsyllus","hollandi",NA,"Lewis, 1973","species",0,"Paradoxopsyllus hollandi","NMNH"
644,"Siphonaptera","Leptopsyllidae","Paradoxopsyllus","magnificus",NA,"Lewis, 1973","species",0,"Paradoxopsyllus magnificus","NMNH"
645,"Siphonaptera","Leptopsyllidae","Paradoxopsyllus","mustangensis",NA,"Lewis, 1974","species",0,"Paradoxopsyllus mustangensis","NMNH"
646,"Siphonaptera","Leptopsyllidae","Peromyscopsylla","himalaica",NA,"","species",0,"Peromyscopsylla himalaica","NMNH"
647,"Siphonaptera","Hystrichopsyllidae","Palaeopsylla","tauberi",NA,"Lewis, 1973","species",0,"Palaeopsylla tauberi","NMNH"
648,"Siphonaptera","Ancistropsyllidae","Ancistropsylla","nepalensis",NA,"Lewis, 1968","species",0,"Ancistropsylla nepalensis","NMNH"
649,"Siphonaptera","Ceratophyllidae","Citellophilus","mygala",NA,"Lewis, 1971","species",0,"Citellophilus mygala","NMNH"
650,"Siphonaptera","Leptopsyllidae","Paradoxopsyllus","custodis",NA,"Jordan, 1932","species",0,"Paradoxopsyllus custodis","NMNH"
651,"Siphonaptera","Hystrichopsyllidae","Genoneopsylla","kunaveri",NA,"Brelih, 1975","species",0,"Genoneopsylla kunaveri","NMNH"
652,"Siphonaptera","Ceratophyllidae","Ceratophyllus","rusticus",NA,"Wagner, 1903","species",0,"Ceratophyllus rusticus","NMNH"
653,"Siphonaptera","Pygiopsyllidae","Tiflovia","stellalpestris",NA,"Traub, 1977","species",0,"Tiflovia stellalpestris","NMNH"
654,"Siphonaptera","Pygiopsyllidae","Tiflovia","pachnopoata",NA,"Traub, 1977","species",0,"Tiflovia pachnopoata","NMNH"
655,"Siphonaptera","Leptopsyllidae","Sigmactenus","cavifrons",NA,"Smit, 1975","species",0,"Sigmactenus cavifrons","NMNH"
656,"Siphonaptera","Leptopsyllidae","Sigmactenus","toxopeusi",NA,"Smit, 1953","species",0,"Sigmactenus toxopeusi","NMNH"
657,"Siphonaptera","Pulicidae","Xenopsylla","papuensis",NA,"Jordan, 1933","species",0,"Xenopsylla papuensis","NMNH"
658,"Siphonaptera","Pygiopsyllidae","Bibikovana","laciniosa","laciniosa","Rothschild, 1908","subspecies",0,"Bibikovana laciniosa laciniosa","NMNH"
659,"Siphonaptera","Pygiopsyllidae","Bibikovana","laciniosa",NA,"","species",0,"Bibikovana laciniosa","NMNH"
660,"Siphonaptera","Pygiopsyllidae","Hoogstralia","novaeguineae",NA,"Holland, 1969","species",0,"Hoogstralia novaeguineae","NMNH"
661,"Siphonaptera","Pygiopsyllidae","Pygiopsylla","spinata",NA,"Holland, 1969","species",0,"Pygiopsylla spinata","NMNH"
662,"Siphonaptera","Stivaliidae","Ideochaetis","illustris",NA,"Jordan, 1937","species",0,"Ideochaetis illustris","NMNH"
663,"Siphonaptera","Stivaliidae","Metastivalius","anaxilas",NA,"Rothschild, 1934","species",0,"Metastivalius anaxilas","NMNH"
664,"Siphonaptera","Stivaliidae","Metastivalius","mordax",NA,"Rothschild, 1908","species",0,"Metastivalius mordax","NMNH"
665,"Siphonaptera","Stivaliidae","Metastivalius","shawnmayeri",NA,"Jordan, 1933","species",0,"Metastivalius shawnmayeri","NMNH"
666,"Siphonaptera","Stivaliidae","Orthopsylloides","abacetus",NA,"Jordan & Rothschild, 1922","species",0,"Orthopsylloides abacetus","NMNH"
667,"Siphonaptera","Stivaliidae","Papuapsylla","alticola",NA,"Jordan, 1937","species",0,"Papuapsylla alticola","NMNH"
668,"Siphonaptera","Stivaliidae","Papuapsylla","barretti",NA,"Holland, 1969","species",0,"Papuapsylla barretti","NMNH"
669,"Siphonaptera","Stivaliidae","Papuapsylla","corrugis",NA,"Jordan, 1933","species",0,"Papuapsylla corrugis","NMNH"
670,"Siphonaptera","Stivaliidae","Papuapsylla","luluai",NA,"Holland, 1969","species",0,"Papuapsylla luluai","NMNH"
672,"Siphonaptera","Stivaliidae","Parastivalius","novaeguinae",NA,"Rothschild, 1904","species",0,"Parastivalius novaeguinae","NMNH"
673,"Siphonaptera","Stivaliidae","Rectidigitus","traubi",NA,"Holland, 1969","species",0,"Rectidigitus traubi","NMNH"
675,"Siphonaptera","Stivaliidae","Striopsylla","vandeuseni",NA,"Holland, 1969","species",0,"Striopsylla vandeuseni","NMNH"
676,"Siphonaptera","Stivaliidae","Striopsylla","rugata",NA,"Jordan, 1937","species",0,"Striopsylla rugata","NMNH"
677,"Siphonaptera","Stivaliidae","Traubia","vandeuseni",NA,"Holland, 1969","species",0,"Traubia vandeuseni","NMNH"
678,"Siphonaptera","Rhopalopsyllidae","Parapsyllus","longicornis","longicornis","Enderlein, 1901","subspecies",0,"Parapsyllus longicornis longicornis","NMNH"
679,"Siphonaptera","Rhopalopsyllidae","Parapsyllus","nestoris","nestoris","Smit, 1965","subspecies",0,"Parapsyllus nestoris nestoris","NMNH"
680,"Siphonaptera","Rhopalopsyllidae","Parapsyllus","nestoris",NA,"","species",0,"Parapsyllus nestoris","NMNH"
681,"Siphonaptera","Ceratophyllidae","Kohlsia","graphis","graphis","Rothschild, 1909","subspecies",0,"Kohlsia graphis graphis","NMNH"
682,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","atomus",NA,"Jordan & Rothschild, 1913","species",0,"Ctenophthalmus atomus","NMNH"
683,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","bacopus",NA,"Jordan, 1933","species",0,"Ctenophthalmus bacopus","NMNH"
684,"Siphonaptera","Leptopsyllidae","Amphipsylla","sibirica","sibirica","Wagner, 1898","subspecies",0,"Amphipsylla sibirica sibirica","NMNH"
685,"Siphonaptera","Leptopsyllidae","Peromyscopsylla","bidentata",NA,"","species",0,"Peromyscopsylla bidentata","NMNH"
686,"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","celata",NA,"Traub, 1965","species",0,"Ophthalmopsylla celata","NMNH"
687,"Siphonaptera","Leptopsyllidae","Acropsylla","traubi",NA,"Lewis, 1973","species",0,"Acropsylla traubi","NMNH"
688,"Siphonaptera","Hystrichopsyllidae","Palaeopsylla","setzeri",NA,"Traub & Evans, 1967","species",0,"Palaeopsylla setzeri","NMNH"
689,"Siphonaptera","Ceratophyllidae","Callopsylla","dolabris",NA,"Jordan & Rothschild, 1911","species",0,"Callopsylla dolabris","NMNH"
690,"Siphonaptera","Leptopsyllidae","Amphipsylla","montana",NA,"Argyropulo, 1946","species",0,"Amphipsylla montana","NMNH"
691,"Siphonaptera","Leptopsyllidae","Amphipsylla","montium",NA,"Jordan, 1944","species",0,"Amphipsylla montium","NMNH"
693,"Siphonaptera","Leptopsyllidae","Frontopsylla","ambigua",NA,"Feduna, 1946","species",0,"Frontopsylla ambigua","NMNH"
694,"Siphonaptera","Ceratophyllidae","Callopsylla","caspia","fragilis","Mikulin, 1953","subspecies",0,"Callopsylla caspia fragilis","NMNH"
695,"Siphonaptera","Leptopsyllidae","Leptopsylla","pamirensis",NA,"Ioff, 1946","species",0,"Leptopsylla pamirensis","NMNH"
696,"Siphonaptera","Leptopsyllidae","Phaenopsylla","kopetdag",NA,"Ioff, 1946","species",0,"Phaenopsylla kopetdag","NMNH"
697,"Siphonaptera","Hystrichopsyllidae","Neopsylla","hissarica",NA,"Ioff & Sosnina, 1950","species",0,"Neopsylla hissarica","NMNH"
698,"Siphonaptera","Hystrichopsyllidae","Neopsylla","pleskei",NA,"","species",0,"Neopsylla pleskei","NMNH"
699,"Siphonaptera","Hystrichopsyllidae","Neopsylla","secura",NA,"","species",0,"Neopsylla secura","NMNH"
700,"Siphonaptera","Hystrichopsyllidae","Xenodaeria","telios",NA,"Jordan, 1932","species",0,"Xenodaeria telios","NMNH"
701,"Siphonaptera","Pulicidae","Pariodontis","riggenbachi","wernecki","Costa Lima, 1940","subspecies",0,"Pariodontis riggenbachi wernecki","NMNH"
702,"Siphonaptera","Pulicidae","Xenopsylla","hussaini",NA,"Sharif, 1930","species",0,"Xenopsylla hussaini","NMNH"
703,"Siphonaptera","Pulicidae","Xenopsylla","skrjabini",NA,"Ioff, 1930","species",0,"Xenopsylla skrjabini","NMNH"
704,"Siphonaptera","Ceratophyllidae","Jellisonia","johnsonae",NA,"Tipton & Mendez, 1961","species",0,"Jellisonia johnsonae","NMNH"
705,"Siphonaptera","Ischnopsyllidae","Ptilopsylla","leptina","dunni","","subspecies",0,"Ptilopsylla leptina dunni","NMNH"
706,"Siphonaptera","Tungidae","Rhynchopsyllus","megastigmata",NA,"","species",0,"Rhynchopsyllus megastigmata","NMNH"
707,"Siphonaptera","Stephanocircidae","Plocopsylla","scotinomi",NA,"Tipton & Mendez, 1966","species",0,"Plocopsylla scotinomi","NMNH"
708,"Siphonaptera","Ceratophyllidae","Dasypsyllus","lasius","venezuelensis","Fox & Anduze, 1947","subspecies",0,"Dasypsyllus lasius venezuelensis","NMNH"
709,"Siphonaptera","Ceratophyllidae","Baculomeris","altmani",NA,"Tipton & Mendez, 1961","species",0,"Baculomeris altmani","NMNH"
710,"Siphonaptera","Rhopalopsyllidae","Polygenis","klagesi","klagesi","Rothschild, 1904","subspecies",0,"Polygenis klagesi klagesi","NMNH"
711,"Siphonaptera","Rhopalopsyllidae","Polygenis","klagesi","samuelis","Jordan & Rothschild, 1923","subspecies",0,"Polygenis klagesi samuelis","NMNH"
712,"Siphonaptera","Rhopalopsyllidae","Polygenis","klagesi",NA,"","species",0,"Polygenis klagesi","NMNH"
713,"Siphonaptera","Rhopalopsyllidae","Polygenis","roberti","beebei","Fox, 1947","subspecies",0,"Polygenis roberti beebei","NMNH"
714,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","australis",NA,"","species",0,"Rhopalopsyllus australis","NMNH"
715,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","lugubris","cryptoctenes","Enderlein, 1912","subspecies",0,"Rhopalopsyllus lugubris cryptoctenes","NMNH"
716,"Siphonaptera","Pulicidae","Euhoplopsyllus","glacialis","exoticus","Jordan & Rothschild, 1923","subspecies",0,"Euhoplopsyllus glacialis exoticus","NMNH"
717,"Siphonaptera","Pulicidae","Pulex","echidnophagoides",NA,"Wagner, 1933","species",0,"Pulex echidnophagoides","NMNH"
719,"Siphonaptera","Stephanocircidae","Nonnapsylla","rothschildi","wagneri","","subspecies",0,"Nonnapsylla rothschildi wagneri","NMNH"
720,"Siphonaptera","Rhopalopsyllidae","Tetrapsyllus","tristis",NA,"Johnson, 1957","species",0,"Tetrapsyllus tristis","NMNH"
721,"Siphonaptera","Hystrichopsyllidae","Agastopsylla","pearsoni",NA,"","species",0,"Agastopsylla pearsoni","NMNH"
722,"Siphonaptera","Stephanocircidae","Cleopsylla","townsendi",NA,"","species",0,"Cleopsylla townsendi","NMNH"
723,"Siphonaptera","Stephanocircidae","Plocopsylla","enderleini",NA,"","species",0,"Plocopsylla enderleini","NMNH"
724,"Siphonaptera","Stephanocircidae","Sphinctopsylla","inca",NA,"","species",0,"Sphinctopsylla inca","NMNH"
725,"Siphonaptera","Rhopalopsyllidae","Delostichus","phyllotis",NA,"","species",0,"Delostichus phyllotis","NMNH"
726,"Siphonaptera","Rhopalopsyllidae","Polygenis","impavidus",NA,"","species",0,"Polygenis impavidus","NMNH"
727,"Siphonaptera","Hystrichopsyllidae","Neotyphlocerus","crassispina","crassispina","Rothschild, 1914","subspecies",0,"Neotyphlocerus crassispina crassispina","NMNH"
728,"Siphonaptera","Hystrichopsyllidae","Neotyphlocerus","crassispina",NA,"","species",0,"Neotyphlocerus crassispina","NMNH"
730,"Siphonaptera","Stephanocircidae","Tiarapsylla","bella",NA,"Johnson, 1956","species",0,"Tiarapsylla bella","NMNH"
731,"Siphonaptera","Rhopalopsyllidae","Ectinorus","hertigi",NA,"Johnson, 1957","species",0,"Ectinorus hertigi","NMNH"
732,"Siphonaptera","Rhopalopsyllidae","Polygenis","thurmanni",NA,"Johnson, 1957","species",0,"Polygenis thurmanni","NMNH"
733,"Siphonaptera","Rhopalopsyllidae","Polygenis","litargus",NA,"Jordan & Rothschild, 1923","species",0,"Polygenis litargus","NMNH"
734,"Siphonaptera","Pygiopsyllidae","Stivalius","cognatus","bamus","Traub, 1972","subspecies",0,"Stivalius cognatus bamus","NMNH"
735,"Siphonaptera","Leptopsyllidae","Sigmactenus","werneri",NA,"Traub, 1950","species",0,"Sigmactenus werneri","NMNH"
736,"Siphonaptera","Stivaliidae","Nestivalius","pomerantzi",NA,"Traub, 1951","species",0,"Nestivalius pomerantzi","NMNH"
738,"Siphonaptera","Ceratophyllidae","Mioctenopsylla","traubi",NA,"Jellison & Holland, 1952","species",0,"Mioctenopsylla traubi","NMNH"
739,"Siphonaptera","Ceratophyllidae","Citellophilus","tesquorum","ciscaurasicus","Ioff, 1936","subspecies",0,"Citellophilus tesquorum ciscaurasicus","NMNH"
740,"Siphonaptera","Ceratophyllidae","Mioctenopsylla","arctica",NA,"","species",0,"Mioctenopsylla arctica","NMNH"
741,"Siphonaptera","Leptopsyllidae","Frontopsylla","semura",NA,"Wagner & Ioff, 1926","species",0,"Frontopsylla semura","NMNH"
742,"Siphonaptera","Leptopsyllidae","Leptopsylla","pavlovskii",NA,"Ioff, 1928","species",0,"Leptopsylla pavlovskii","NMNH"
743,"Siphonaptera","Leptopsyllidae","Mesopsylla","hebes","hebes","Jordan & Rothschild, 1915","subspecies",0,"Mesopsylla hebes hebes","NMNH"
744,"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","kasakiensis",NA,"Ioff, 1929","species",0,"Ophthalmopsylla kasakiensis","NMNH"
745,"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis",NA,"","species",0,"Ophthalmopsylla volgensis","NMNH"
746,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","breviatus",NA,"Wagner & Ioff, 1926","species",0,"Ctenophthalmus breviatus","NMNH"
747,"Siphonaptera","Vermipsyllidae","Chaetopsylla","trichosa",NA,"Kohaut, 1903","species",0,"Chaetopsylla trichosa","NMNH"
748,"Siphonaptera","Vermipsyllidae","Vermipsylla","alakurt",NA,"Schimkewitsch, 1885","species",0,"Vermipsylla alakurt","NMNH"
749,"Siphonaptera","Coptopsyllidae","Coptopsylla","joannae",NA,"Lewis, 1964","species",0,"Coptopsylla joannae","NMNH"
750,"Siphonaptera","Ceratophyllidae","Callopsylla","waterstoni",NA,"","species",0,"Callopsylla waterstoni","NMNH"
751,"Siphonaptera","Pulicidae","Echidnophaga","suricatta",NA,"Hastriter, 2000","species",0,"Echidnophaga suricatta","NMNH"
752,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","hottentotus",NA,"Hastriter, 2001","species",0,"Ctenophthalmus hottentotus","NMNH"
753,"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","truncatus",NA,"Hastriter, 2001","species",0,"Ctenophthalmus truncatus","NMNH"
754,"Siphonaptera","Leptopsyllidae","Leptopsylla","aethiopica","thalia","Demeillon, 1949","subspecies",0,"Leptopsylla aethiopica thalia","NMNH"
755,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","numae",NA,"Rothschild, 1904","species",0,"Chiastopsylla numae","NMNH"
756,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","quadrisetis",NA,"Demeillon, 1930","species",0,"Chiastopsylla quadrisetis","NMNH"
757,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","carus",NA,"Demeillon & Hardy, 1953","species",0,"Chiastopsylla carus","NMNH"
758,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","coraxis",NA,"Demeillon, 1942","species",0,"Chiastopsylla coraxis","NMNH"
759,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","gariepensis",NA,"Demeillon & Hardy, 1953","species",0,"Chiastopsylla gariepensis","NMNH"
760,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","mulleri","simplex","Haeselbarth, 1965","subspecies",0,"Chiastopsylla mulleri simplex","NMNH"
762,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","mulleri",NA,"","species",0,"Chiastopsylla mulleri","NMNH"
763,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","octavii","octavii","Rothschild, 1904","subspecies",0,"Chiastopsylla octavii octavii","NMNH"
764,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","octavii","caledonia","Demeillon, 1940","subspecies",0,"Chiastopsylla octavii caledonia","NMNH"
765,"Siphonaptera","Chimaeropsyllidae","Chiastopsylla","tetratrichia",NA,"Hastriter","species",0,"Chiastopsylla tetratrichia","NMNH"
766,"Siphonaptera","Chimaeropsyllidae","Chimaeropsylla","potis","potis","Rothschild, 1911","subspecies",0,"Chimaeropsylla potis potis","NMNH"
767,"Siphonaptera","Chimaeropsyllidae","Demeillonia","granti",NA,"Rothschild, 1904","species",0,"Demeillonia granti","NMNH"
769,"Siphonaptera","Chimaeropsyllidae","Hypsophthalmus","baxteri",NA,"Hastriter, 2001","species",0,"Hypsophthalmus baxteri","NMNH"
770,"Siphonaptera","Chimaeropsyllidae","Hypsophthalmus","temporis",NA,"Demeillon, 1940","species",0,"Hypsophthalmus temporis","NMNH"
771,"Siphonaptera","Chimaeropsyllidae","Macroscelidopsylla","albertyni",NA,"Demeillon & Marcus, 1958","species",0,"Macroscelidopsylla albertyni","NMNH"
