"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"FMNH","301",NA,NA,NA,NA,NA,NA,NA,"Hectopsylla psittaci",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Hectopsylla",NA,"psittaci",NA,"species",NA,"",NA,NA,NA,NA,NA,"Hectopsylla psittaci"
"FMNH","302",NA,NA,NA,NA,NA,NA,NA,"Hectopsylla suarezi Fox, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Hectopsylla",NA,"suarezi",NA,"species",NA,"Fox, 1929",NA,NA,NA,NA,NA,"Hectopsylla suarezi"
"FMNH","303",NA,NA,NA,NA,NA,NA,NA,"Hoplopsyllus anomalus (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Hoplopsyllus",NA,"anomalus",NA,"species",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Hoplopsyllus anomalus"
"FMNH","305",NA,NA,NA,NA,NA,NA,NA,"Pulex (Juxtapulex) porcinus Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pulex","Juxtapulex","porcinus",NA,"species",NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,"Pulex porcinus"
"FMNH","306",NA,NA,NA,NA,NA,NA,NA,"Pulex (Pulex) simulans Baker, 1895",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pulex","Pulex","simulans",NA,"species",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Pulex simulans"
"FMNH","308",NA,NA,NA,NA,NA,NA,NA,"Pulex irritans",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pulex",NA,"irritans",NA,"species",NA,"",NA,NA,NA,NA,NA,"Pulex irritans"
"FMNH","309",NA,NA,NA,NA,NA,NA,NA,"Xenopsylla cheopis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"cheopis",NA,"species",NA,"Rothschild, 1903",NA,NA,NA,NA,NA,"Xenopsylla cheopis"
"FMNH","310",NA,NA,NA,NA,NA,NA,NA,"Xenopsylla cheopis cheopis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"cheopis","cheopis","subspecies",NA,"Rothschild, 1903",NA,NA,NA,NA,NA,"Xenopsylla cheopis cheopis"
"FMNH","311",NA,NA,NA,NA,NA,NA,NA,"Xenopsylla vexabilis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"vexabilis",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Xenopsylla vexabilis"
"FMNH","312",NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) gwyni (Fox, 1914)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","gwyni",NA,"species",NA,"Fox, 1914",NA,NA,NA,NA,NA,"Polygenis gwyni"
"FMNH","313",NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) martinezbaezi Vargas, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","martinezbaezi",NA,"species",NA,"Vargas, 1951",NA,NA,NA,NA,NA,"Polygenis martinezbaezi"
"FMNH","315",NA,NA,NA,NA,NA,NA,NA,"Polygenis floridanus Johnson & Layne, 1961",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis",NA,"floridanus",NA,"species",NA,"Johnson & Layne, 1961",NA,NA,NA,NA,NA,"Polygenis floridanus"
"FMNH","316",NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus saevus Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus",NA,"saevus",NA,"species",NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,"Rhopalopsyllus saevus"
"FMNH","317",NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus sigmodoni Stewart",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus",NA,"sigmodoni",NA,"species",NA,"Stewart",NA,NA,NA,NA,NA,"Rhopalopsyllus sigmodoni"
"FMNH","319",NA,NA,NA,NA,NA,NA,NA,"Rhynchopsyllus pulex Haller, 1880",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Tungidae","Rhynchopsyllus",NA,"pulex",NA,"species",NA,"Haller, 1880",NA,NA,NA,NA,NA,"Rhynchopsyllus pulex"
"FMNH","320",NA,NA,NA,NA,NA,NA,NA,"Tunga (Tunga) penetrans Linnaeus, 1758",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Tungidae","Tunga","Tunga","penetrans",NA,"species",NA,"Linnaeus, 1758",NA,NA,NA,NA,NA,"Tunga penetrans"
"FMNH","321",NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla (Chaetopsylla) lotoris (Stewart, 1926)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Chaetopsylla","Chaetopsylla","lotoris",NA,"species",NA,"Stewart, 1926",NA,NA,NA,NA,NA,"Chaetopsylla lotoris"
"FMNH","322",NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla (Chaetopsylla) setosa Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Chaetopsylla","Chaetopsylla","setosa",NA,"species",NA,"Rothschild, 1906",NA,NA,NA,NA,NA,"Chaetopsylla setosa"
"FMNH","323",NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla floridensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Chaetopsylla",NA,"floridensis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Chaetopsylla floridensis"
