"family","subfamily","genus","species","author","namePublishedInYear","synonym(s)","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks"
"Ctenophthalmidae","Neopsyllinae","Phalacropsylla","oregonensis","Lewis & Maser","1978",NA,"Lewis","2136","Lewis2136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ctenophthalmidae","Neopsyllinae","Phalacropsylla","paradisea","Rothschild","1915","Phalacropsylla hamata Tipton & Mendez, 1968","Lewis","2137","Lewis2137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malacopsyllidae",NA,"Phthiropsylla","agenoris","(Rothschild)","1904",NA,"Lewis","2138","Lewis2138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Pleochaetis","exilis","(Jordan)","1937","Monopsyllus exilis kansensis Hubbard, 1943; Monopsyllus exilis opadus Jordan, 1938; Monopsyllus exilis triptus Jordan, 1938","Lewis","2139","Lewis2139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Pleochaetis","mundus","(Jordan & Rothschild)","1922",NA,"Lewis","2140","Lewis2140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Pleochaetis","paramundus","Traub","1950",NA,"Lewis","2141","Lewis2141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","achilles","(Rothschild)","1911",NA,"Lewis","2142","Lewis2142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","angusticeps","Mahnert","1982",NA,"Lewis","2143","Lewis2143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","athena","Schramm & Lewis","1987",NA,"Lewis","2144","Lewis2144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","chicoanaensis","Lopez-Berrizbeitia, Sanchez, Barquez & Diaz","2018",NA,"Lewis","2145","Lewis2145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","chiris","(Jordan)","1931",NA,"Lewis","2146","Lewis2146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","consobrina","Beaucournu & Alcover","1990",NA,"Lewis","2147","Lewis2147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","crypta","Beaucournu & Gallardo","1989",NA,"Lewis","2148","Lewis2148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","diana","Beaucournu, Gallardo & Launay","1986",NA,"Lewis","2149","Lewis2149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","enderleini","Wagner","1933",NA,"Lewis","2150","Lewis2150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","fuegina","Beaucournu & Gallardo","1978",NA,"Lewis","2151","Lewis2151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","hastriteri","Lopez-Berrizbeitia, Sanchez, Barquez & Diaz","2018",NA,"Lewis","2152","Lewis2152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","hector","Jordan","1931",NA,"Lewis","2153","Lewis2153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","heros","Jordan","1933",NA,"Lewis","2154","Lewis2154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","inti","Johnson","1957",NA,"Lewis","2155","Lewis2155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","kasogonaga","Schramm & Lewis","1988",NA,"Lewis","2156","Lewis2156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","kilya","Schramm & Lewis","1987",NA,"Lewis","2157","Lewis2157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","lewisi","Beaucournu & Gallardo","1988",NA,"Lewis","2158","Lewis2158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","linardii","Beaucournu & Lareschi (paper authors Sanchez, Beaucournu & Lareschi)","2015",NA,"Lewis","2159","Lewis2159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","muruai","Beaucournu & Gallardo","2004",NA,"Lewis","2160","Lewis2160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","nungui","Schramm & Lewis","1987",NA,"Lewis","2161","Lewis2161",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","pallas","(Rothschild)","1914",NA,"Lewis","2162","Lewis2162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","phobos","Jordan","1931",NA,"Lewis","2163","Lewis2163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","phyllisae","Smit","1953",NA,"Lewis","2164","Lewis2164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","reigi","Beaucournu & Gallardo","1978",NA,"Lewis","2165","Lewis2165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","scotinomi","Tipton & Mendez","1966",NA,"Lewis","2166","Lewis2166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","silewi","Beaucournu & Kelt","1990",NA,"Lewis","2167","Lewis2167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","thor","Johnson","1957",NA,"Lewis","2168","Lewis2168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","topali","Beaucournu & Gallardo","2004",NA,"Lewis","2169","Lewis2169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","traubi","Del Ponte","1968",NA,"Lewis","2170","Lewis2170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","ulysses","Hopkins","1951",NA,"Lewis","2171","Lewis2171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","viracocha","Schramm & Lewis","1987",NA,"Lewis","2172","Lewis2172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","wilesi","Beaucournu & Kelt","1990",NA,"Lewis","2173","Lewis2173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stephanocircidae","Craneopsyllinae","Plocopsylla","wolffsohni","(Rothschild)","1909",NA,"Lewis","2174","Lewis2174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","apollinaris","(Jordan & Rothschild)","1921",NA,"Lewis","2175","Lewis2175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","asetus","(Traub)","1950",NA,"Lewis","2176","Lewis2176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","aztecus","(Barrera)","1954",NA,"Lewis","2177","Lewis2177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","dolens dolens","(Jordan & Rothschild)","1914",NA,"Lewis","2178","Lewis2178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","dolens quitanus","(Jordan)","1931",NA,"Lewis","2179","Lewis2179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","equatoris","(Jordan)","1933",NA,"Lewis","2180","Lewis2180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","mathesoni","(Traub)","1950",NA,"Lewis","2181","Lewis2181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","parus","(Traub)","1950",NA,"Lewis","2182","Lewis2182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","ponsi","(Barrera)","1955",NA,"Lewis","2183","Lewis2183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","sibynus jordani","(Barrera)","1955",NA,"Lewis","2184","Lewis2184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","sibynus sibynus","(Jordan)","1925",NA,"Lewis","2185","Lewis2185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","smiti","(Johnson)","1954",NA,"Lewis","2186","Lewis2186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","soberoni","(Barrera)","1958",NA,"Lewis","2187","Lewis2187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ceratophyllidae","Ceratophyllinae","Plusaetis","vermiformis","(Traub)","1950",NA,"Lewis","2188","Lewis2188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","acodontis","(Jordan & Rothschild)","1923",NA,"Lewis","2189","Lewis2189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","adelus","(Jordan & Rothschild)","1923","Polygenis versuta Guimarães, 1942; Polygenis platensis versutus Guimarães, 1942","Lewis","2190","Lewis2190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","adocetus","Traub","1950",NA,"Lewis","2191","Lewis2191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","atopus","(Jordan & Rothschild)","1922","Rhopalopsyllus agilis Prado, 1933; Rhopalopsyllus truncatus Guimarães, 1936","Lewis","2192","Lewis2192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","axius axius","(Jordan & Rothschild)","1923","Polygenis gardellai Del Ponte, 1967","Lewis","2193","Lewis2193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","axius pessoai","Guimaráes","1956",NA,"Lewis","2194","Lewis2194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","axius proximus","Guimaráes","1948",NA,"Lewis","2195","Lewis2195",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","bohlsi bohlsi","(Wahlgren)","1901","Rhopalopsyllus bernhardi Jordan & Rothschild, 1908","Lewis","2196","Lewis2196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","bohlsi jordani","(Costa Lima)","1937",NA,"Lewis","2197","Lewis2197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","brachinus","Jordan","1950",NA,"Lewis","2198","Lewis2198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","byturus","(Jordan & Rothschild)","1923","Polygenis breyeri Del Ponte, 1963","Lewis","2199","Lewis2199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","caucensis","Mendez","1977",NA,"Lewis","2200","Lewis2200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","delpontei","Mendez","1977",NA,"Lewis","2201","Lewis2201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","dendrobius","(Wagner)","1939",NA,"Lewis","2202","Lewis2202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","dentei","Guimaráes","1947",NA,"Lewis","2203","Lewis2203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","dunni","(Jordan & Rothschild)","1922","Polygenis ambersoni Traub & Johnson, 1952","Lewis","2204","Lewis2204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","floridanus","Johnson & Layne","1961",NA,"Lewis","2205","Lewis2205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","frustratus","Johnson","1957","Polygenis magellanicus Del Ponte, 1967; Polygenis oxymycteri Del Ponte, 1967","Lewis","2206","Lewis2206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","gwyni","(C. Fox)","1914","Rhopalopsyllus sigmodoni Stewart, 1930","Lewis","2207","Lewis2207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","hopkinsi","Mendez","1977",NA,"Lewis","2208","Lewis2208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","impavidus","Johnson","1957",NA,"Lewis","2209","Lewis2209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","litargus","(Jordan & Rothschild)","1923",NA,"Lewis","2210","Lewis2210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","litus","(Jordan & Rothschild)","1908",NA,"Lewis","2211","Lewis2211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","martinezbaezi","Vargas","1951",NA,"Lewis","2212","Lewis2212",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","massoiai","Del Ponte","1967",NA,"Lewis","2213","Lewis2213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","occidentalis occidentalis","(Cunha)","1914","Rhopalopsyllus plaumanni Wagner, 1936","Lewis","2214","Lewis2214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","occidentalis steganus","(Jordan & Rothschild)","1923",NA,"Lewis","2215","Lewis2215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
