"source","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","subfamily","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"GBIF, CoL","1419404",NA,NA,"1419358",NA,NA,NA,NA,"Xenopsylla sarodes Jordan, 1937",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"sarodes",NA,"species",NA,"Jordan, 1937",NA,NA,"accepted",NA,NA,"Xenopsylla sarodes"
"GBIF","6547300",NA,1419408,"1419358",NA,NA,NA,NA,"Pulex conformis Wagner, 1903",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"conformis",NA,"species",NA,"Wagner, 1903",NA,NA,"homotypic synonym",NA,NA,"Pulex conformis"
"GBIF, CoL","1419365",NA,1419364,"1419358",NA,NA,NA,NA,"Alaopsylla sewelli Sharif, 1930",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"sewelli",NA,"species",NA,"Sharif, 1930",NA,NA,"synonym",NA,NA,"Alaopsylla sewelli"
"GBIF","4480921",NA,1418189,"1418177",NA,NA,NA,NA,"Saphiopsylla nuperus Jordan, 1931",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Atyphloceras",NA,"nuperus",NA,"species",NA,"Jordan, 1931",NA,NA,"homotypic synonym",NA,NA,"Saphiopsylla nuperus"
"GBIF, CoL","6194209",NA,NA,"1417153",NA,NA,NA,NA,"Ceratophyllus styx jordani Smit, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"styx","jordani","subspecies",NA,"Smit, 1955",NA,NA,"accepted",NA,NA,"Ceratophyllus styx jordani"
"GBIF","10576955",NA,NA,"8754081",NA,NA,NA,NA,"BOLD:AAF9680",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF","10106993",NA,NA,"8754081",NA,NA,NA,NA,"BOLD:ADD7761",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","1417058",NA,NA,"1417055",NA,NA,NA,NA,"Amphalius clarus (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amphalius",NA,"clarus",NA,"species",NA,"(Jordan & Rothschild, 1922)",NA,NA,"accepted",NA,NA,"Amphalius clarus"
"GBIF, CoL","1417157",NA,1417153,"1417115",NA,NA,NA,NA,"Ceratopsyllus flaveolus Rothschild, 1909",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"flaveolus",NA,"species",NA,"Rothschild, 1909",NA,NA,"synonym",NA,NA,"Ceratopsyllus flaveolus"
"GBIF, CoL, NMNH, FMNH","6194207",NA,NA,"1417153",NA,NA,NA,NA,"Ceratophyllus styx riparius Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"styx","riparius","subspecies",NA,"Jordan & Rothschild, 1920",NA,NA,"accepted",NA,NA,"Ceratophyllus styx riparius"
"GBIF, CoL","6194650",NA,1418189,"1418177",NA,NA,NA,NA,"Atyphloceras nuperus palina (Jordan, 1931)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Atyphloceras",NA,"nuperus","palina","subspecies",NA,"(Jordan, 1931)",NA,NA,"synonym",NA,NA,"Atyphloceras nuperus palina"
"GBIF","8491138",NA,NA,"3255795",NA,NA,NA,NA,"Dichentomum sojanense (Becker-Migdisova, 1962)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta",NA,"Archipsyllidae",NA,"Eopsylla",NA,"sojanense",NA,"species",NA,"(Becker-Migdisova, 1962)",NA,NA,"accepted",NA,NA,"Dichentomum sojanense"
"GBIF, CoL","1417646",NA,NA,"1417641",NA,NA,NA,NA,"Xiphiopsylla lippa Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Xiphiopsyllidae",NA,"Xiphiopsylla",NA,"lippa",NA,"species",NA,"Jordan, 1933",NA,NA,"accepted",NA,NA,"Xiphiopsylla lippa"
"GBIF, CoL","1419447",NA,NA,"1419358",NA,NA,NA,NA,"Xenopsylla bantorum Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"bantorum",NA,"species",NA,"Jordan, 1938",NA,NA,"accepted",NA,NA,"Xenopsylla bantorum"
"GBIF, CoL","1418894",NA,NA,"1418886",NA,NA,NA,NA,"Listropsylla cerrita Jordan, 1930",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Listropsylla",NA,"cerrita",NA,"species",NA,"Jordan, 1930",NA,NA,"accepted",NA,NA,"Listropsylla cerrita"
"GBIF, CoL","1416932",NA,NA,"1416905",NA,NA,NA,NA,"Amalaraeus andersoni (Rothschild, 1908)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amalaraeus",NA,"andersoni",NA,"species",NA,"(Rothschild, 1908)",NA,NA,"accepted",NA,NA,"Amalaraeus andersoni"
"GBIF, CoL","1417067",NA,NA,"1417055",NA,NA,NA,NA,"Amphalius runatus (Jordan & Rothschild, 1923)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amphalius",NA,"runatus",NA,"species",NA,"(Jordan & Rothschild, 1923)",NA,NA,"accepted",NA,NA,"Amphalius runatus"
"GBIF, CoL, NMNH","1418889",NA,NA,"1418886",NA,NA,NA,NA,"Listropsylla dolosa Rothschild, 1907",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Listropsylla",NA,"dolosa",NA,"species",NA,"Rothschild, 1907",NA,NA,"accepted",NA,NA,"Listropsylla dolosa"
"GBIF","4770046",NA,NA,"4770045",NA,NA,NA,NA,"Niwratia elongata Jell & Duncan, 1986",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA,"Niwratia",NA,"elongata",NA,"species",NA,"Jell & Duncan, 1986",NA,NA,"accepted",NA,NA,"Niwratia elongata"
"GBIF, CoL","1417057",NA,NA,"1417055",NA,NA,NA,NA,"Amphalius tianshanensis Yu Xin, Ye Ruiyu & Xie Xinchu, 1987",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amphalius",NA,"tianshanensis",NA,"species",NA,"Yu Xin, Ye Ruiyu & Xie Xinchu, 1987",NA,NA,"accepted",NA,NA,"Amphalius tianshanensis"
"GBIF, CoL, NMNH","1419416",NA,NA,"1419358",NA,NA,NA,NA,"Xenopsylla gerbilli (Wagner, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"gerbilli",NA,"species",NA,"(Wagner, 1903)",NA,NA,"accepted",NA,NA,"Xenopsylla gerbilli"
"GBIF","4481010",NA,NA,"1419358",4481011,NA,NA,NA,"Xenopsylla ramensis (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"ramensis",NA,"species",NA,"(Rothschild, 1904)",NA,NA,"accepted",NA,NA,"Xenopsylla ramensis"
"GBIF, CoL","1417918",NA,NA,"1417916",NA,NA,NA,NA,"Ornithophaga anomala Mikulin, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Ornithophaga",NA,"anomala",NA,"species",NA,"Mikulin, 1957",NA,NA,"accepted",NA,NA,"Ornithophaga anomala"
"GBIF, CoL","1416646",NA,NA,"1416605",NA,NA,NA,NA,"Thrassis fotas (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"fotas",NA,"species",NA,"(Jordan, 1925)",NA,NA,"accepted",NA,NA,"Thrassis fotas"
"GBIF, CoL","1417061",NA,NA,"1417055",NA,NA,NA,NA,"Amphalius spirataenius Liu Cy, Wu Houyung & Wu Foolin, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amphalius",NA,"spirataenius",NA,"species",NA,"Liu Cy, Wu Houyung & Wu Foolin, 1966",NA,NA,"accepted",NA,NA,"Amphalius spirataenius"
"GBIF, CoL","1416988",NA,1416987,"1416967",NA,NA,NA,NA,"Megabothris immitis (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Megabothris",NA,"immitis",NA,"species",NA,"(Jordan, 1929)",NA,NA,"synonym",NA,NA,"Megabothris immitis"
"GBIF, CoL, NMNH, FMNH","7198691",NA,NA,"1416957",NA,NA,NA,NA,"Eumolpianus eumolpi eumolpi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Eumolpianus",NA,"eumolpi","eumolpi","subspecies",NA,"(Rothschild, 1905)",NA,NA,"accepted",NA,NA,"Eumolpianus eumolpi eumolpi"
"GBIF","4770138",NA,NA,"8843",NA,NA,NA,NA,"Arctopsylla Wagner, 1933",NA,NA,NA,NA,"Konowia, 12",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Arctopsylla",NA,NA,NA,"genus",NA,"Wagner, 1933",NA,NA,"doubtful",NA,NA,"Arctopsylla"
"GBIF","4770107",NA,NA,"8853",NA,NA,NA,NA,"Sarcopsylla Westwood, 1840",NA,NA,NA,NA,"Trans. Ent. Soc. London, 2",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Sarcopsylla",NA,NA,NA,"genus",NA,"Westwood, 1840",NA,NA,"doubtful",NA,NA,"Sarcopsylla"
"GBIF, CoL","1417892",NA,1417891,"1417890",NA,NA,NA,NA,"Ochotonobius subula (Wagner, 1930)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Ochotonobius",NA,"subula",NA,"species",NA,"(Wagner, 1930)",NA,NA,"synonym",NA,NA,"Ochotonobius subula"
"GBIF","4480907",NA,1417616,"1417597",NA,NA,NA,NA,"Ceratopsylla variabilis J.N.Wagner, 1898",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae",NA,"Ischnopsyllus",NA,"variabilis",NA,"species",NA,"J.N.Wagner, 1898",NA,NA,"homotypic synonym",NA,NA,"Ceratopsylla variabilis"
"GBIF, CoL","1419339",NA,NA,"8853",NA,NA,NA,NA,"Euchoplopsyllus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Euchoplopsyllus",NA,NA,NA,"genus",NA,NA,NA,NA,"accepted",NA,NA,"Euchoplopsyllus"
"GBIF","4480919",NA,NA,"1419031",NA,NA,NA,NA,"Typhloceras favosus rolandi Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Typhloceras",NA,"favosus","rolandi","subspecies",NA,"Jordan, 1938",NA,NA,"accepted",NA,NA,"Typhloceras favosus rolandi"
"GBIF, CoL","7045105",NA,NA,"5050874",NA,NA,NA,NA,"Ctenophthalmus costai costai",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"costai","costai","subspecies",NA,"Lewis, 1970",NA,NA,"accepted",NA,NA,"Ctenophthalmus costai costai"
"GBIF","8749463",NA,5050971,"1418195",NA,NA,NA,NA,"Ctenophthalmus recurvus Rosicky, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"recurvus",NA,"species",NA,"Rosicky, 1957",NA,NA,"heterotypic synonym",NA,NA,"Ctenophthalmus recurvus"
"GBIF","4480916",NA,NA,"1419031",NA,NA,NA,NA,"Typhloceras favosus claramuntae Beaucournu & Gosalbez, 1978",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Typhloceras",NA,"favosus","claramuntae","subspecies",NA,"Beaucournu & Gosalbez, 1978",NA,NA,"accepted",NA,NA,"Typhloceras favosus claramuntae"
"GBIF, CoL, NMNH","5050793",NA,NA,"5050791",NA,NA,NA,NA,"Ctenophthalmus pseudagyrtes micropus Traub, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"pseudagyrtes","micropus","subspecies",NA,"Traub, 1950",NA,NA,"accepted",NA,NA,"Ctenophthalmus pseudagyrtes micropus"
"GBIF, CoL","1417758",NA,1417755,"1417754",NA,NA,NA,NA,"Ctenopsyllus terribilis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Ctenophyllus",NA,"terribilis",NA,"species",NA,"(Rothschild, 1903)",NA,NA,"synonym",NA,NA,"Ctenopsyllus terribilis"
"GBIF","4480917",NA,NA,"1419031",NA,NA,NA,NA,"Typhloceras favosus asunicus Jordan, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Typhloceras",NA,"favosus","asunicus","subspecies",NA,"Jordan, 1938",NA,NA,"accepted",NA,NA,"Typhloceras favosus asunicus"
"GBIF","7343903",NA,NA,"1419031",NA,NA,NA,NA,"Typhloceras favosus favosus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Typhloceras",NA,"favosus","favosus","subspecies",NA,"Jordan & Rothschild, 1914",NA,NA,"accepted",NA,NA,"Typhloceras favosus favosus"
"GBIF, CoL, NMNH, FMNH","7045133",NA,NA,"5050791",NA,NA,NA,NA,"Ctenophthalmus pseudagyrtes pseudagyrtes",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"pseudagyrtes","pseudagyrtes","subspecies",NA,"Baker, 1904",NA,NA,"accepted",NA,NA,"Ctenophthalmus pseudagyrtes pseudagyrtes"
"GBIF","10222171",NA,NA,"1418972",NA,NA,NA,NA,"BOLD:AAF9682",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Nearctopsylla",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","1416802",NA,1416801,"1416800",NA,NA,NA,NA,"Concavopsylla palumbi Dale, 1878",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Monopsyllus",NA,"palumbi",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Concavopsylla palumbi"
"GBIF, CoL","1416819",NA,1416818,"1416800",NA,NA,NA,NA,"Concavopsylla momonga (Kishida, 1932)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Monopsyllus",NA,"momonga",NA,"species",NA,"(Kishida, 1932)",NA,NA,"synonym",NA,NA,"Concavopsylla momonga"
"GBIF, CoL","6194358",NA,NA,"1417310",NA,NA,NA,NA,"Nosopsyllus iranus attenuatus Smit, 1960",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Nosopsyllus",NA,"iranus","attenuatus","subspecies",NA,"Smit, 1960",NA,NA,"accepted",NA,NA,"Nosopsyllus iranus attenuatus"
"GBIF","9382238",NA,7198581,"5050663",NA,NA,NA,NA,"Eutenocthalmus campestris Peus, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"campestris",NA,"species",NA,"Peus, 1949",NA,NA,"synonym",NA,NA,"Eutenocthalmus campestris"
"GBIF, CoL","5050986",NA,7198582,"5050984",NA,NA,NA,NA,"Ctenophthalmus congeneroides honshuensis Smit, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Ctenophthalmus",NA,"congeneroides","honshuensis","subspecies",NA,"Smit, 1955",NA,NA,"synonym",NA,NA,"Ctenophthalmus congeneroides honshuensis"
"GBIF, CoL","6194388",NA,1416268,"1416255",NA,NA,NA,NA,"Vermipsylla alakurt gigantea Li, 1964",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Vermipsylla",NA,"alakurt","gigantea","subspecies",NA,"Li, 1964",NA,NA,"synonym",NA,NA,"Vermipsylla alakurt gigantea"
"GBIF","10030100",NA,NA,"1416673",NA,NA,NA,NA,"BOLD:ADC7972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Jellisonia",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","6194389",NA,1416268,"1416255",NA,NA,NA,NA,"Vermipsylla alakurt geniculata Li, 1964",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Vermipsylla",NA,"alakurt","geniculata","subspecies",NA,"Li, 1964",NA,NA,"synonym",NA,NA,"Vermipsylla alakurt geniculata"
"GBIF, CoL","1416270",NA,1416268,"1416255",NA,NA,NA,NA,"Vermipsylla geniculata Li, 1964",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae",NA,"Vermipsylla",NA,"geniculata",NA,"species",NA,"Li, 1964",NA,NA,"synonym",NA,NA,"Vermipsylla geniculata"
"GBIF, CoL","9770335",NA,NA,"1416905",6547284,NA,NA,NA,"Amalaraeus penicilliger (Grube, 1851)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Amalaraeus",NA,"penicilliger",NA,"species",NA,"(Grube, 1851)",NA,NA,"accepted",NA,NA,"Amalaraeus penicilliger"
"GBIF, CoL, NMNH, FMNH","1419435",NA,NA,"1419358",6547301,NA,NA,NA,"Xenopsylla cheopis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"cheopis",NA,"species",NA,"(Rothschild, 1903)",NA,NA,"accepted",NA,NA,"Xenopsylla cheopis"
"GBIF, CoL, NMNH, FMNH","6194214",NA,NA,"1416957",NA,NA,NA,NA,"Eumolpianus eumolpi americanus (Hubbard, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Eumolpianus",NA,"eumolpi","americanus","subspecies",NA,"(Hubbard, 1950)",NA,NA,"accepted",NA,NA,"Eumolpianus eumolpi americanus"
"GBIF, CoL","1419408",NA,NA,"1419358",6547300,NA,NA,NA,"Xenopsylla conformis (Wagner, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Xenopsylla",NA,"conformis",NA,"species",NA,"(Wagner, 1903)",NA,NA,"accepted",NA,NA,"Xenopsylla conformis"
"GBIF, CoL","6194204",NA,1417128,"1417115",NA,NA,NA,NA,"Ceratophyllus garei islandicus Wagner, 1938",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"garei","islandicus","subspecies",NA,"Wagner, 1938",NA,NA,"synonym",NA,NA,"Ceratophyllus garei islandicus"
"GBIF, CoL","1417132",NA,1417128,"1417115",NA,NA,NA,NA,"Ceratopsyllus quebecensis Fox, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"quebecensis",NA,"species",NA,"Fox, 1940",NA,NA,"synonym",NA,NA,"Ceratopsyllus quebecensis"
"GBIF, CoL, NMNH","6194142",NA,NA,"1416620",NA,NA,NA,NA,"Thrassis pandorae jellisoni Hubbard, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"pandorae","jellisoni","subspecies",NA,"Hubbard, 1940",NA,NA,"accepted",NA,NA,"Thrassis pandorae jellisoni"
"GBIF, CoL, NMNH","7045056",NA,NA,"1416623",NA,NA,NA,NA,"Thrassis spenceri spenceri",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"spenceri","spenceri","subspecies",NA,"Wagner, 1936",NA,NA,"accepted",NA,NA,"Thrassis spenceri spenceri"
"GBIF, CoL, NMNH, FMNH","7045052",NA,NA,"1416620",NA,NA,NA,NA,"Thrassis pandorae pandorae",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"pandorae","pandorae","subspecies",NA,"Jellison, 1937",NA,NA,"accepted",NA,NA,"Thrassis pandorae pandorae"
"GBIF, CoL","1417133",NA,1417128,"1417115",NA,NA,NA,NA,"Ceratopsyllus angulatus Wahlgren, 1903",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"angulatus",NA,"species",NA,"Wahlgren, 1903",NA,NA,"synonym",NA,NA,"Ceratopsyllus angulatus"
"GBIF, CoL","1417134",NA,1417128,"1417115",NA,NA,NA,NA,"Ceratopsyllus utahensis Chapin, 1919",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"utahensis",NA,"species",NA,"Chapin, 1919",NA,NA,"synonym",NA,NA,"Ceratopsyllus utahensis"
"GBIF, CoL","1417130",NA,1417128,"1417115",NA,NA,NA,NA,"Ceratopsyllus oligochaetus Wagner, 1903",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"oligochaetus",NA,"species",NA,"Wagner, 1903",NA,NA,"synonym",NA,NA,"Ceratopsyllus oligochaetus"
"GBIF, CoL","1416627",NA,1416623,"1416605",NA,NA,NA,NA,"Nomadopsylla fousti Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"fousti",NA,"species",NA,"Hubbard, 1954",NA,NA,"synonym",NA,NA,"Nomadopsylla fousti"
"GBIF, CoL","1417129",NA,1417128,"1417115",NA,NA,NA,NA,"Ceratopsyllus rhipisoides",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"rhipisoides",NA,"species",NA,NA,NA,NA,"synonym",NA,NA,"Ceratopsyllus rhipisoides"
"GBIF, CoL","6194159",NA,1416608,"1416605",NA,NA,NA,NA,"Thrassis arizonensis littoris (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"arizonensis","littoris","subspecies",NA,"(Jordan, 1929)",NA,NA,"synonym",NA,NA,"Thrassis arizonensis littoris"
"GBIF, CoL","1417135",NA,1417128,"1417115",NA,NA,NA,NA,"Ceratopsyllus palmeni Nordberg, 1935",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Ceratophyllus",NA,"palmeni",NA,"species",NA,"Nordberg, 1935",NA,NA,"synonym",NA,NA,"Ceratopsyllus palmeni"
"GBIF, CoL","1416609",NA,1416608,"1416605",NA,NA,NA,NA,"Nomadopsylla desertorum Stewart, 1937",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae",NA,"Thrassis",NA,"desertorum",NA,"species",NA,"Stewart, 1937",NA,NA,"synonym",NA,NA,"Nomadopsylla desertorum"
"GBIF","10554833",NA,NA,"1417867",NA,NA,NA,NA,"BOLD:ADK6648",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae",NA,"Odontopsyllus",NA,NA,NA,"unranked",NA,NA,NA,NA,"accepted",NA,NA,NA
"GBIF, CoL","1419568",NA,NA,"1419564",NA,NA,NA,NA,"Procaviopsylla spinifex Jordan, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA,"Procaviopsylla",NA,"spinifex",NA,"species",NA,"Jordan, 1936",NA,NA,"accepted",NA,NA,"Procaviopsylla spinifex"
"GBIF, CoL","1418625",NA,NA,"1418623",NA,NA,NA,NA,"Agastopsylla nylota Traub, 1952",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae",NA,"Agastopsylla",NA,"nylota",NA,"species",NA,"Traub, 1952",NA,NA,"accepted",NA,NA,"Agastopsylla nylota"
"GBIF, CoL","1416558",NA,NA,"1416557",NA,NA,NA,NA,"Rhopalopsyllus lutzi (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA,"Rhopalopsyllus",NA,"lutzi",NA,"species",NA,"(Baker, 1904)",NA,NA,"accepted",NA,NA,"Rhopalopsyllus lutzi"
