"order","family","genus","species","subspecies","author","taxonlevel","canonical","source","merge_tag","id","accid"
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","turcicus",NA,"Jordan, 1946","species","Ctenophthalmus turcicus","GBIF","add",8898,501
"Siphonaptera","Leptopsyllidae","Typhlomyopsyllus","bashanensis",NA,"Liu & Wang, 1995","species","Typhlomyopsyllus bashanensis","GBIF","add",8899,1870
"Siphonaptera","Vermipsyllidae","Chaetopsylla","dogieli",NA,"Ioff, 1950","species","Chaetopsylla dogieli","GBIF","add",8900,262
"Siphonaptera","Pulicidae","Synosternus","burtoni",NA,"Marcus & De Meillon, 1960","species","Synosternus burtoni","GBIF","add",8901,1789
"Siphonaptera","Lycopsyllidae","Lycopsylla","nova",NA,"Rothschild, 1904","species","Lycopsylla nova","GBIF","add",8902,923
"Siphonaptera","Lycopsyllidae","Lycopsylla","lasiorhini",NA,"Mardon & Dunnet, 1971","species","Lycopsylla lasiorhini","GBIF","add",8903,922
"Siphonaptera","Stivaliidae","Medwayella","angustata",NA,"Traub, 1972","species","Medwayella angustata","GBIF","add",8904,968
"Siphonaptera","Leptopsyllidae","Phaenopsylla","tiflovi",NA,"Ioff, 1950","species","Phaenopsylla tiflovi","GBIF","add",8905,1488
"Siphonaptera","Ceratophyllidae","Citellophilus","lebedewi",NA,"(Wagner, 1933)","species","Citellophilus lebedewi","GBIF","add",8906,6209
"Siphonaptera","Ceratophyllidae","Monopsyllus","argus",NA,"Rothschild, 1908","species","Monopsyllus argus","GBIF","add",8907,1052
"Siphonaptera","Ceratophyllidae","Monopsyllus","momonga",NA,"(Kishida, 1932)","species","Monopsyllus momonga","GBIF","add",8908,1052
"Siphonaptera","Ceratophyllidae","Nosopsyllus","aegaeus",NA,"Peus, 1978","species","Nosopsyllus aegaeus","GBIF","add",8909,1151
"Siphonaptera","Ceratophyllidae","Nosopsyllus","philippovi",NA,"(Zagniborodova & Mikulin, 1957)","species","Nosopsyllus philippovi","GBIF","add",8910,6446
"Siphonaptera","Ceratophyllidae","Nosopsyllus","alladinis",NA,"(Rothschild, 1904)","species","Nosopsyllus alladinis","GBIF","add",8911,1153
"Siphonaptera","Ceratophyllidae","Nosopsyllus","henleyi",NA,"(Rothschild, 1904)","species","Nosopsyllus henleyi","GBIF","add",8912,6438
"Siphonaptera","Ceratophyllidae","Nosopsyllus","mauretanicus",NA,"(Jordan & Rothschild, 1912)","species","Nosopsyllus mauretanicus","GBIF","add",8913,6438
"Siphonaptera","Ceratophyllidae","Nosopsyllus","simla",NA,"(Jordan & Rothschild, 1921)","species","Nosopsyllus simla","GBIF","add",8914,1185
"Siphonaptera","Ceratophyllidae","Nosopsyllus","abramovi",NA,"(Ioff, 1946)","species","Nosopsyllus abramovi","GBIF","add",8915,1150
"Siphonaptera","Ceratophyllidae","Nosopsyllus","garamanticus",NA,"Beaucournu & Launay, 1988","species","Nosopsyllus garamanticus","GBIF","add",8916,1171
"Siphonaptera","Ceratophyllidae","Nosopsyllus","angorensis",NA,"Aktas, 1999","species","Nosopsyllus angorensis","GBIF","add",8917,6434
"Siphonaptera","Ceratophyllidae","Nosopsyllus","iranus",NA,"Wagner & Argyropulo, 1934","species","Nosopsyllus iranus","GBIF","add",8918,6442
"Siphonaptera","Leptopsyllidae","Typhlomyopsyllus","liui",NA,"Wu & Liu, 2002","species","Typhlomyopsyllus liui","GBIF","add",8919,1873
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","luberensis",NA,"Berteaux, 1949","species","Ctenophthalmus luberensis","GBIF","add",8920,453
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","debrauwerei",NA,"Berteaux, 1949","species","Ctenophthalmus debrauwerei","GBIF","add",8921,410
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","contiger",NA,"Peus, 1977","species","Ctenophthalmus contiger","GBIF","add",8922,405
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","milenkovici",NA,"Brelih & Trilar, 2000","species","Ctenophthalmus milenkovici","GBIF","add",8923,6264
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","costai",NA,"Lewis, 1970","species","Ctenophthalmus costai","GBIF","add",8924,406
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","singula",NA,"Rybin, 1991","species","Nycteridopsylla singula","GBIF","add",8925,1210
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","nairicus",NA,"Labunets & Avetisyan, 1969","species","Ctenophthalmus nairicus","GBIF","add",8926,462
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","baueri",NA,"Peus, 1978","species","Ctenophthalmus baueri","GBIF","add",8927,393
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","pseudagyrtes",NA,"Baker, 1904","species","Ctenophthalmus pseudagyrtes","GBIF","add",8928,481
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","xiei",NA,"Gong Zhengda & Duan Xingde, 1992","species","Ctenophthalmus xiei","GBIF","add",8929,507
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","gilliesi",NA,"Hubbard, 1963","species","Ctenophthalmus gilliesi","GBIF","add",8930,434
"Siphonaptera","Leptopsyllidae","Phaenopsylla","kopetdag",NA,"Ioff, 1946","species","Phaenopsylla kopetdag","GBIF","add",8931,1485
"Siphonaptera","Hystrichopsyllidae","Corypsylla","kohlsi",NA,"Hubbard, 1940","species","Corypsylla kohlsi","GBIF","add",8932,350
"Siphonaptera","Hystrichopsyllidae","Corypsylla","spinata",NA,"Fox, 1940","species","Corypsylla spinata","GBIF","add",8933,350
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","hamifer",NA,"(Rothschild, 1906)","species","Peromyscopsylla hamifer","GBIF","add",8934,6509
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","elblae",NA,"Beaucournu, 1981","species","Ctenophthalmus elblae","GBIF","add",8935,418
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","chapini",NA,"Jordan, 1929","species","Nycteridopsylla chapini","GBIF","add",8936,1196
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","olbius",NA,"Jordan & Rothschild, 1923","species","Ctenophthalmus olbius","GBIF","add",8937,467
"Siphonaptera","Leptopsyllidae","Leptopsylla","sicistae",NA,"(Tiflov & Kolpakova, 1937)","species","Leptopsylla sicistae","GBIF","add",8938,893
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","shovi",NA,"Rostigayev, 1948","species","Ctenophthalmus shovi","GBIF","add",8939,488
"Siphonaptera","Hystrichopsyllidae","Typhloceras","favosum",NA,"Jordan & Rothschild, 1914","species","Typhloceras favosum","GBIF","add",8940,6601
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","tibarenus",NA,"Peus, 1977","species","Ctenophthalmus tibarenus","GBIF","add",8941,498
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","longiprojiciens",NA,"Chen Ningyu, Li Kueichen & Wei Xiaoyrong, 1988","species","Ctenophthalmus longiprojiciens","GBIF","add",8942,452
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","fissurus",NA,"Wagner, 1928","species","Ctenophthalmus fissurus","GBIF","add",8943,426
"Siphonaptera","Leptopsyllidae","Typhlomyopsyllus","esinus",NA,"Liu Quan, Shi Liangcai & Liu Chiying, 1985","species","Typhlomyopsyllus esinus","GBIF","add",8944,1872
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","obtusus",NA,"Jordan & Rothschild, 1912","species","Ctenophthalmus obtusus","GBIF","add",8945,466
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","recurvus",NA,"Rosicky, 1957","species","Ctenophthalmus recurvus","GBIF","add",8946,466
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","obtusus","recurvus","Peus, 1951","subspecies","Ctenophthalmus obtusus recurvus","GBIF","add",8947,466
"Siphonaptera","Vermipsyllidae","Chaetopsylla","caucasica",NA,"Smit, 1953","species","Chaetopsylla caucasica","GBIF","add",8948,261
"Siphonaptera","Vermipsyllidae","Chaetopsylla","appropinquans",NA,"(Wagner, 1930)","species","Chaetopsylla appropinquans","GBIF","add",8949,260
"Siphonaptera","Vermipsyllidae","Chaetopsylla","lasia",NA,"Rothschild, 1906","species","Chaetopsylla lasia","GBIF","add",8950,272
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","singularis",NA,"Jordan, 1936","species","Ctenophthalmus singularis","GBIF","add",8951,489
"Siphonaptera","Pulicidae","Synosternus","pallidus",NA,"(Taschenberg, 1880)","species","Synosternus pallidus","GBIF","add",8952,1792
"Siphonaptera","Pulicidae","Synosternus","infestus",NA,"(Wagner, 1933)","species","Synosternus infestus","GBIF","add",8953,1792
"Siphonaptera","Pulicidae","Synosternus","witherbyi",NA,"(Rothschild, 1903)","species","Synosternus witherbyi","GBIF","add",8954,1792
"Siphonaptera","Ceratophyllidae","Citellophilus","sungaris",NA,"(Jordan, 1929)","species","Citellophilus sungaris","GBIF","add",8955,6211
"Siphonaptera","Ceratophyllidae","Nosopsyllus","punjabensis",NA,"(Jordan & Rothschild, 1921)","species","Nosopsyllus punjabensis","GBIF","add",8956,1184
"Siphonaptera","Ceratophyllidae","Nosopsyllus","pringlei",NA,"Hubbard, 1956","species","Nosopsyllus pringlei","GBIF","add",8957,1181
"Siphonaptera","Ceratophyllidae","Citellophilus","gracilis",NA,"(Mikulin, 1957)","species","Citellophilus gracilis","GBIF","add",8958,312
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","rettigi",NA,"Rothschild, 1908","species","Ctenophthalmus rettigi","GBIF","add",8959,6276
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","chrysochloridis",NA,"Smit, 1975","species","Ctenophthalmus chrysochloridis","GBIF","add",8960,403
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","cryptotis",NA,"Traub & Barrera, 1966","species","Ctenophthalmus cryptotis","GBIF","add",8961,408
"Siphonaptera","Leptopsyllidae","Phaenopsylla","aiderensis",NA,"Medvedev & Alifirenko, 1991","species","Phaenopsylla aiderensis","GBIF","add",8962,1482
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","parthicus",NA,"Medvedev & Alifirenko, 1992","species","Ctenophthalmus parthicus","GBIF","add",8963,471
"Siphonaptera","Hystrichopsyllidae","Phalacropsylla","nivalis",NA,"Barrera & Traub, 1967","species","Phalacropsylla nivalis","GBIF","add",8964,1491
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","congeneroides",NA,"Wagner, 1930","species","Ctenophthalmus congeneroides","GBIF","add",8965,6246
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","natalensis",NA,"Marcus & De Meillon, 1960","species","Ctenophthalmus natalensis","GBIF","add",8966,463
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","exiensis",NA,"Wang & Liu, 1993","species","Ctenophthalmus exiensis","GBIF","add",8967,423
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","intermedius",NA,"Argyropulo, 1935","species","Ctenophthalmus intermedius","GBIF","add",8968,441
"Siphonaptera","Leptopsyllidae","Typhlomyopsyllus","cavaticus",NA,"Li Kueichen & Huang Guiping, 1980","species","Typhlomyopsyllus cavaticus","GBIF","add",8969,1871
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","apertus",NA,"Jordan & Rothschild, 1921","species","Ctenophthalmus apertus","GBIF","add",8970,6226
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","dagestanicus",NA,"Rostigayev, 1967","species","Ctenophthalmus dagestanicus","GBIF","add",8971,409
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","smithersi",NA,"De Meillon, 1950","species","Ctenophthalmus smithersi","GBIF","add",8972,490
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","truncatus",NA,"Hastriter, 2002","species","Ctenophthalmus truncatus","GBIF","add",8973,500
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","chionomydis",NA,"Ioff & Rostigayev, 1950","species","Ctenophthalmus chionomydis","GBIF","add",8974,402
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","proboscis",NA,"Wu Houyong, Xie Baoqi & Hu Gui, 1986","species","Ctenophthalmus proboscis","GBIF","add",8975,478
"Siphonaptera","Hystrichopsyllidae","Stenistomera","macrodactyla",NA,"Good, 1942","species","Stenistomera macrodactyla","GBIF","add",8976,1731
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","machadoi",NA,"Ribeiro, 1975","species","Ctenophthalmus machadoi","GBIF","add",8977,457
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","edwardsi",NA,"Jordan, 1937","species","Ctenophthalmus edwardsi","GBIF","add",8978,417
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","phyris",NA,"Jordan, 1941","species","Ctenophthalmus phyris","GBIF","add",8979,475
"Siphonaptera","Hystrichopsyllidae","Stenistomera","alpina",NA,"(Baker, 1895)","species","Stenistomera alpina","GBIF","add",8980,1729
"Siphonaptera","Hystrichopsyllidae","Stenistomera","mohavensis",NA,"(Augustson, 1942)","species","Stenistomera mohavensis","GBIF","add",8981,1729
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","hypanis",NA,"Ioff, 1950","species","Ctenophthalmus hypanis","GBIF","add",8982,6260
"Siphonaptera","Vermipsyllidae","Chaetopsylla","ailuropodae",NA,"Jeu Minghua, Wang Dunqing & Li Kueichen, 1991","species","Chaetopsylla ailuropodae","GBIF","add",8983,258
"Siphonaptera","Vermipsyllidae","Chaetopsylla","lotoris",NA,"(Stewart, 1926)","species","Chaetopsylla lotoris","GBIF","add",8984,273
"Siphonaptera","Vermipsyllidae","Chaetopsylla","wenxianensis",NA,"Wang Hsine, Liu Chien & Liu Chiying, 1979","species","Chaetopsylla wenxianensis","GBIF","add",8985,283
"Siphonaptera","Vermipsyllidae","Chaetopsylla","wangi",NA,"Liu, 1997","species","Chaetopsylla wangi","GBIF","add",8986,6204
"Siphonaptera","Stivaliidae","Striopsylla","rugata",NA,"(Jordan, 1937)","species","Striopsylla rugata","GBIF","add",8987,1781
"Siphonaptera","Stivaliidae","Medwayella","thurmani",NA,"Traub, 1972","species","Medwayella thurmani","GBIF","add",8988,982
"Siphonaptera","Vermipsyllidae","Chaetopsylla","hohuana",NA,"Lein Jih-ching & Weng Ming-hui, 1996","species","Chaetopsylla hohuana","GBIF","add",8989,267
"Siphonaptera","Stivaliidae","Medwayella","batibacula",NA,"Traub, 1972","species","Medwayella batibacula","GBIF","add",8990,970
"Siphonaptera","Vermipsyllidae","Chaetopsylla","media",NA,"Wu Houyong, Wu Wenzhen & Tsai Liyuen, 1979","species","Chaetopsylla media","GBIF","add",8991,275
"Siphonaptera","Stivaliidae","Striopsylla","mercurius",NA,"Mardon, 1978","species","Striopsylla mercurius","GBIF","add",8992,1780
"Siphonaptera","Ceratophyllidae","Nosopsyllus","argutus",NA,"(Jordan & Rothschild, 1921)","species","Nosopsyllus argutus","GBIF","add",8993,1157
"Siphonaptera","Pygiopsyllidae","Hoogstraalia","turdella",NA,"Traub, 1951","species","Hoogstraalia turdella","GBIF","add",8994,754
"Siphonaptera","Pygiopsyllidae","Hoogstraalia","vandiemeni",NA,"Smit, 1958","species","Hoogstraalia vandiemeni","GBIF","add",8995,755
"Siphonaptera","Leptopsyllidae","Phaenopsylla","jordani",NA,"Lewis, 1973","species","Phaenopsylla jordani","GBIF","add",8996,1484
"Siphonaptera","Ceratophyllidae","Nosopsyllus","farahae",NA,"Farhang-Azad, 1973","species","Nosopsyllus farahae","GBIF","add",8997,1168
"Siphonaptera","Ceratophyllidae","Nosopsyllus","vlasovi",NA,"(Vlasov & Ioff, 1937)","species","Nosopsyllus vlasovi","GBIF","add",8998,1191
"Siphonaptera","Ceratophyllidae","Spicata","bottaceps",NA,"(Hubbard, 1943)","species","Spicata bottaceps","GBIF","add",8999,1703
"Siphonaptera","Ceratophyllidae","Spicata","bottaceps",NA,"Hubbard","species","Spicata bottaceps","GBIF","add",9000,1703
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","hoogstraali",NA,"Traub, 1963","species","Ctenophthalmus hoogstraali","GBIF","add",9001,438
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","catatina",NA,"Jordan, 1928","species","Peromyscopsylla catatina","GBIF","add",9002,1468
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","euxinicus",NA,"Rostigayev & Alaniya, 1963","species","Ctenophthalmus euxinicus","GBIF","add",9003,422
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","zhejiangensis",NA,"Lu Miao-gui & Qiu Sheng-ping, 1997","species","Ctenophthalmus zhejiangensis","GBIF","add",9004,6285
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","dolomydis",NA,"Smit, 1957","species","Ctenophthalmus dolomydis","GBIF","add",9005,415
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","levanticus",NA,"Lewis, 1964","species","Ctenophthalmus levanticus","GBIF","add",9006,450
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","israelicus",NA,"Lewis, 1970","species","Ctenophthalmus israelicus","GBIF","add",9007,450
"Siphonaptera","Ceratophyllidae","Nosopsyllus","punensis",NA,"(Jordan & Rothschild, 1921)","species","Nosopsyllus punensis","GBIF","add",9008,1183
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","calceatus",NA,"Waterston, 1912","species","Ctenophthalmus calceatus","GBIF","add",9009,6236
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","septentrionalis",NA,"De Meillon, 1940","species","Ctenophthalmus septentrionalis","GBIF","add",9010,6236
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","isochaetus",NA,"Wagner, 1930","species","Ctenophthalmus isochaetus","GBIF","add",9011,6236
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","sanborni",NA,"Traub, 1950","species","Ctenophthalmus sanborni","GBIF","add",9012,487
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","acunus",NA,"Jordan, 1929","species","Ctenophthalmus acunus","GBIF","add",9013,382
"Siphonaptera","Leptopsyllidae","Leptopsylla","algira",NA,"Jordan & Rothschild, 1912","species","Leptopsylla algira","GBIF","add",9014,6379
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","hopkinsi",NA,"Hubbard, 1963","species","Ctenophthalmus hopkinsi","GBIF","add",9015,6259
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","fransmiti",NA,"Suciu, 1969","species","Ctenophthalmus fransmiti","GBIF","add",9016,430
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","lydiae",NA,"Lewis, 1970","species","Ctenophthalmus lydiae","GBIF","add",9017,430
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","yunnanus",NA,"Jordan, 1932","species","Ctenophthalmus yunnanus","GBIF","add",9018,509
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","arvalis",NA,"Wagner & Ioff, 1926","species","Ctenophthalmus arvalis","GBIF","add",9019,390
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","jeanneli",NA,"Jordan, 1929","species","Ctenophthalmus jeanneli","GBIF","add",9020,443
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","eusarca",NA,"Dampf, 1908","species","Nycteridopsylla eusarca","GBIF","add",9021,1199
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","pungens",NA,"Hopkins, 1949","species","Nycteridopsylla pungens","GBIF","add",9022,1199
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","eusarca","major","Rothschild, 1909","subspecies","Nycteridopsylla eusarca major","GBIF","add",9023,1199
"Siphonaptera","Ceratophyllidae","Nosopsyllus","atlantis",NA,"Jordan, 1937","species","Nosopsyllus atlantis","GBIF","add",9024,1158
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","evidens",NA,"Jordan, 1929","species","Ctenophthalmus evidens","GBIF","add",9025,6250
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","bogatschevi",NA,"Wagner & Argyropulo, 1934","species","Ctenophthalmus bogatschevi","GBIF","add",9026,6232
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","cryptotis",NA,"Acosta & Morrone, 2005","species","Ctenophthalmus cryptotis","GBIF","add",9027,408
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","ghanensis",NA,"Segerman, 1971","species","Ctenophthalmus ghanensis","GBIF","add",9028,433
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","digitosignatus",NA,"Mahnert, 1978","species","Ctenophthalmus digitosignatus","GBIF","add",9029,412
"Siphonaptera","Hystrichopsyllidae","Corypsylla","jordani",NA,"Hubbard, 1940","species","Corypsylla jordani","GBIF","add",9030,349
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","nyikensis",NA,"Smit, 1962","species","Ctenophthalmus nyikensis","GBIF","add",9031,465
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","ino",NA,"Nakagawa & Sakaguti, 1959","species","Peromyscopsylla ino","GBIF","add",9032,1472
"Siphonaptera","Ceratophyllidae","Monopsyllus","carniolicus",NA,"Brelih & Trilar, 2001","species","Monopsyllus carniolicus","GBIF","add",9033,6410
"Siphonaptera","Ceratophyllidae","Monopsyllus","vison",NA,"Baker, 1904","species","Monopsyllus vison","GBIF","add",9034,1059
"Siphonaptera","Ceratophyllidae","Monopsyllus","lucidus",NA,"Baker, 1904","species","Monopsyllus lucidus","GBIF","add",9035,1059
"Siphonaptera","Ceratophyllidae","Monopsyllus","vison","reeheri","Hubbard, 1954","subspecies","Monopsyllus vison reeheri","GBIF","add",9036,1059
"Siphonaptera","Ceratophyllidae","Nosopsyllus","mikulini",NA,"(Kunitsky & Kynitskaya, 1961)","species","Nosopsyllus mikulini","GBIF","add",9037,1175
"Siphonaptera","Ceratophyllidae","Nosopsyllus","mikulini",NA,"Kunitsky & Kunitskaya, 1961","species","Nosopsyllus mikulini","GBIF","add",9038,1175
"Siphonaptera","Ceratophyllidae","Nosopsyllus","parsus",NA,"Klein, 1963","species","Nosopsyllus parsus","GBIF","add",9039,1175
"Siphonaptera","Ceratophyllidae","Nosopsyllus","geneatus",NA,"Traub, 1963","species","Nosopsyllus geneatus","GBIF","add",9040,1172
"Siphonaptera","Vermipsyllidae","Chaetopsylla","korobkovi",NA,"Tiflov & Kolpakova, 1937","species","Chaetopsylla korobkovi","GBIF","add",9041,271
"Siphonaptera","Vermipsyllidae","Chaetopsylla","floridensis",NA,"(I.Fox, 1939)","species","Chaetopsylla floridensis","GBIF","add",9042,263
"Siphonaptera","Vermipsyllidae","Chaetopsylla","hyaenae",NA,"(Kolenati, 1846)","species","Chaetopsylla hyaenae","GBIF","add",9043,269
"Siphonaptera","Vermipsyllidae","Chaetopsylla","striatus",NA,"(Kolenati, 1863)","species","Chaetopsylla striatus","GBIF","add",9044,269
"Siphonaptera","Stivaliidae","Striopsylla","vandeuseni",NA,"Holland, 1969","species","Striopsylla vandeuseni","GBIF","add",9045,1782
"Siphonaptera","Vermipsyllidae","Chaetopsylla","mirabilis",NA,"Ioff & Argyropulo, 1934","species","Chaetopsylla mirabilis","GBIF","add",9046,277
"Siphonaptera","Vermipsyllidae","Chaetopsylla","trichosa",NA,"Kohaut, 1903","species","Chaetopsylla trichosa","GBIF","add",9047,281
"Siphonaptera","Vermipsyllidae","Chaetopsylla","hispanica",NA,"Gil Collado, 1948","species","Chaetopsylla hispanica","GBIF","add",9048,281
"Siphonaptera","Vermipsyllidae","Chaetopsylla","stewarti",NA,"Johnson, 1955","species","Chaetopsylla stewarti","GBIF","add",9049,280
"Siphonaptera","Ceratophyllidae","Nosopsyllus","eremicus",NA,"Lewis, 1973","species","Nosopsyllus eremicus","GBIF","add",9050,1167
"Siphonaptera","Pulicidae","Synosternus","somolicus",NA,"(Jordan & Rothschild, 1908)","species","Synosternus somolicus","GBIF","add",9051,6572
"Siphonaptera","Pulicidae","Synosternus","cleopatrae",NA,"(Rothschild, 1903)","species","Synosternus cleopatrae","GBIF","add",9052,6571
"Siphonaptera","Ceratophyllidae","Nosopsyllus","medus",NA,"Lewis & Lewis, 1990","species","Nosopsyllus medus","GBIF","add",9053,1174
"Siphonaptera","Ceratophyllidae","Nosopsyllus","baltazardi",NA,"Farhang-Azad, 1970","species","Nosopsyllus baltazardi","GBIF","add",9054,1160
"Siphonaptera","Ceratophyllidae","Citellophilus","altaicus",NA,"(Ioff, 1936)","species","Citellophilus altaicus","GBIF","add",9055,311
"Siphonaptera","Ceratophyllidae","Citellophilus","altaicus","dzetysuensis","(Mikulin, 1951)","subspecies","Citellophilus altaicus dzetysuensis","GBIF","add",9056,311
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","lewisi",NA,"Peus, 1977","species","Ctenophthalmus lewisi","GBIF","add",9057,451
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","congener",NA,"Rothschild, 1907","species","Ctenophthalmus congener","GBIF","add",9058,6243
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","grulichi",NA,"Beaucournu, 1964","species","Ctenophthalmus grulichi","GBIF","add",9059,6243
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","particularis",NA,"Berteaux, 1949","species","Ctenophthalmus particularis","GBIF","add",9060,472
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","spiniger",NA,"Peus, 1978","species","Ctenophthalmus spiniger","GBIF","add",9061,492
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","eumeces",NA,"Jordan & Rothschild, 1913","species","Ctenophthalmus eumeces","GBIF","add",9062,421
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","aprojectus",NA,"Li Kueichen, 1979","species","Ctenophthalmus aprojectus","GBIF","add",9063,388
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","breviprojiciens",NA,"Li Kueichen & Huang Guiping, 1980","species","Ctenophthalmus breviprojiciens","GBIF","add",9064,6233
"Siphonaptera","Hystrichopsyllidae","Phalacropsylla","oregonensis",NA,"Lewis & Maser, 1978","species","Phalacropsylla oregonensis","GBIF","add",9065,1492
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","haagi",NA,"Traub, 1950","species","Ctenophthalmus haagi","GBIF","add",9066,435
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","longiceps",NA,"Rothschild, 1908","species","Nycteridopsylla longiceps","GBIF","add",9067,1205
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","takahasii",NA,"Ono & Hasegawa, 1955","species","Peromyscopsylla takahasii","GBIF","add",9068,6511
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","baeticus",NA,"Rothschild, 1910","species","Ctenophthalmus baeticus","GBIF","add",9069,6230
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","andorrensis",NA,"Smit, 1960","species","Ctenophthalmus andorrensis","GBIF","add",9070,6224
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","breviatus",NA,"Wagner & Ioff, 1926","species","Ctenophthalmus breviatus","GBIF","add",9071,398
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","laxiprojectus",NA,"Liu Kueichen, 1992","species","Ctenophthalmus laxiprojectus","GBIF","add",9072,447
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","acanthurus",NA,"Jordan & Rothschild, 1913","species","Ctenophthalmus acanthurus","GBIF","add",9073,380
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","devignati",NA,"Jordan, 1941","species","Ctenophthalmus devignati","GBIF","add",9074,411
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","bisbidentatus",NA,"Kolenati, 1859","species","Ctenophthalmus bisbidentatus","GBIF","add",9075,891
