"taxonID","datasetID","parentNameUsageID","acceptedNameUsageID","originalNameUsageID","scientificName","scientificNameAuthorship","canonicalName","genericName","specificEpithet","infraspecificEpithet","taxonRank","nameAccordingTo","namePublishedIn","taxonomicStatus","nomenclaturalStatus","taxonRemarks","kingdom","phylum","class","order","family","genus"
7940717,"80b4b440-eaca-4860-aadf-d0dfdd3e856e",1419545,NA,NA,"Pulex pungens Walckenaer, 1802","Walckenaer, 1802","Pulex pungens","Pulex","pungens",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pulex"
4481011,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1419358,"4481010",NA,"Pulex ramensis Rothschild, 1904","Rothschild, 1904","Pulex ramensis","Pulex","ramensis",NA,"species",NA,NA,"homotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla"
6547287,"80b4b440-eaca-4860-aadf-d0dfdd3e856e",1419545,NA,NA,"Pulex sciurorum Schrank, 1803","Schrank, 1803","Pulex sciurorum","Pulex","sciurorum",NA,"species",NA,"Schrank, Franz von P. 1803. Favna Boica : durchgedachte Geschichte der in Baiern einheimischen und zahmen Thiere. Philipp Krüll, Landshut. Vol. Bd.3:Abt.1: 1-viii; 1-372.","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pulex"
4480810,"80b4b440-eaca-4860-aadf-d0dfdd3e856e",1417652,"1417654",NA,"Pulex segnis Schoenherr, 1811","Schoenherr, 1811","Pulex segnis","Pulex","segnis",NA,"species",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Pulex Linnaeus, 1758","Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Leptopsylla"
4480780,"de8934f4-a136-481c-a87a-b0b202b80a31",1416217,"1416223",NA,"Pulex tuberculaticeps Bezzi, 1890","Bezzi, 1890","Pulex tuberculaticeps","Pulex","tuberculaticeps",NA,"species",NA,NA,"homotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Chaetopsylla"
6547286,"de8934f4-a136-481c-a87a-b0b202b80a31",1417115,"1417119",NA,"Pulex vagabundus Boheman, 1866","Boheman, 1866","Pulex vagabundus","Pulex","vagabundus",NA,"species",NA,NA,"homotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus"
1419355,"7ddf754f-d193-4cc9-b351-99906754a03b",8853,NA,NA,"Pulicella Smit, 1964","Smit, 1964","Pulicella","Pulicella",NA,NA,"genus",NA,"Revue Zool. Bot. afr. 69","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pulicella"
8853,"7ddf754f-d193-4cc9-b351-99906754a03b",1366,NA,NA,"Pulicidae",NA,"Pulicidae","Pulicidae",NA,NA,"family",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae",NA
4770064,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Pulicilla",NA,"Pulicilla","Pulicilla",NA,NA,"genus",NA,NA,"doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Pulicilla"
9051791,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1419662,NA,NA,"Pygiopsylla celebensis Ewing","Ewing","Pygiopsylla celebensis","Pygiopsylla","celebensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Pygiopsylla"
8758864,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1419662,NA,NA,"Pygiopsylla sciuri Ewing","Ewing","Pygiopsylla sciuri","Pygiopsylla","sciuri",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Pygiopsylla"
9208411,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1419662,NA,NA,"Pygiopsylla tiptoni Taub","Taub","Pygiopsylla tiptoni","Pygiopsylla","tiptoni",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Pygiopsylla"
5329,"7ddf754f-d193-4cc9-b351-99906754a03b",1366,NA,NA,"Pygiopsyllidae",NA,"Pygiopsyllidae","Pygiopsyllidae",NA,NA,"family",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae",NA
4770084,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Ralipsylla Ioff, 1946","Ioff, 1946","Ralipsylla","Ralipsylla",NA,NA,"genus",NA,"Med. Parasitol., Moscow, 15 (4)","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Ralipsylla"
4770032,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Rangulopsylla Darskaya, 1949","Darskaya, 1949","Rangulopsylla","Rangulopsylla",NA,NA,"genus",NA,"Dokl. Akad. Nauk SSSR, (N. S.) 68","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Rangulopsylla"
9028499,"6cfd67d6-4f9b-400b-8549-1933ac27936f",4770020,NA,NA,"Rectofrontia mexicana Barrera, 1952","Barrera, 1952","Rectofrontia mexicana","Rectofrontia","mexicana",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Rectofrontia"
8771417,"6cfd67d6-4f9b-400b-8549-1933ac27936f",4770020,NA,NA,"Rectofrontia orama Smit","Smit","Rectofrontia orama","Rectofrontia","orama",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Rectofrontia"
4480926,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",1418775,"1418842",NA,"Rectofrontia pentacanthus Wagner, 1936","Wagner, 1936","Rectofrontia pentacanthus","Rectofrontia","pentacanthus",NA,"species",NA,NA,"heterotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
6194643,"7ddf754f-d193-4cc9-b351-99906754a03b",1418775,"1418784",NA,"Rhadinopsylla caucasica integella (Argyropulo, 1948)","(Argyropulo, 1948)","Rhadinopsylla caucasica integella","Rhadinopsylla","caucasica","integella","subspecies",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
4480927,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",1418775,"1418790",NA,"Rhadinopsylla continentalis Smit, 1957","Smit, 1957","Rhadinopsylla continentalis","Rhadinopsylla","continentalis",NA,"species",NA,NA,"heterotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
1418835,"7ddf754f-d193-4cc9-b351-99906754a03b",1418775,NA,NA,"Rhadinopsylla dahurica Jordan & Rothschild, 1923","Jordan & Rothschild, 1923","Rhadinopsylla dahurica","Rhadinopsylla","dahurica",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
1418857,"7ddf754f-d193-4cc9-b351-99906754a03b",1418775,"1418856",NA,"Rhadinopsylla hamiltoni Dunn, 1923","Dunn, 1923","Rhadinopsylla hamiltoni","Rhadinopsylla","hamiltoni",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
4480930,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1418862,NA,NA,"Rhadinopsylla integella caucasica Argyropulo, 1941","Argyropulo, 1941","Rhadinopsylla integella caucasica","Rhadinopsylla","integella","caucasica","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
4480932,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1418862,NA,NA,"Rhadinopsylla integella dacica Suciu & Aioanei, 1991","Suciu & Aioanei, 1991","Rhadinopsylla integella dacica","Rhadinopsylla","integella","dacica","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
7343904,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",1418862,NA,NA,"Rhadinopsylla integella integella","Jordan & Rothschild, 1921","Rhadinopsylla integella integella","Rhadinopsylla","integella","integella","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
1418781,"7ddf754f-d193-4cc9-b351-99906754a03b",1418775,"1418780",NA,"Rhadinopsylla kobayashii (Nagahana, 1954)","(Nagahana, 1954)","Rhadinopsylla kobayashii","Rhadinopsylla","kobayashii",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
1418793,"7ddf754f-d193-4cc9-b351-99906754a03b",1418775,NA,NA,"Rhadinopsylla li Argyropulo, 1941","Argyropulo, 1941","Rhadinopsylla li","Rhadinopsylla","li",NA,"species",NA,NA,"accepted",NA,"Possible variant of Rhadinopsylla leii Xie Baoqi, Gong Zhengda & Duan Xingde, 1990","Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
1418824,"7ddf754f-d193-4cc9-b351-99906754a03b",1418775,"1418820",NA,"Rhadinopsylla peromyscus (Dunn, 1923)","(Dunn, 1923)","Rhadinopsylla peromyscus","Rhadinopsylla","peromyscus",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
1418782,"7ddf754f-d193-4cc9-b351-99906754a03b",1418775,"1418780",NA,"Rhadinopsylla shanghaiensis Liu & Chu, 1957","Liu & Chu, 1957","Rhadinopsylla shanghaiensis","Rhadinopsylla","shanghaiensis",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
4480929,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",1418775,"1418858",NA,"Rhadinopsylla skuratowiczi Bartkowska, 1972","Bartkowska, 1972","Rhadinopsylla skuratowiczi","Rhadinopsylla","skuratowiczi",NA,"species",NA,NA,"heterotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
8946743,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1418775,NA,NA,"Rhadinopsylla srama Smit","Smit","Rhadinopsylla srama","Rhadinopsylla","srama",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
1418860,"7ddf754f-d193-4cc9-b351-99906754a03b",1418775,NA,NA,"Rhadinopsylla xizangensis Cai, Li & Zheng, 1997","Cai, Li & Zheng, 1997","Rhadinopsylla xizangensis","Rhadinopsylla","xizangensis",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla"
1417464,"7ddf754f-d193-4cc9-b351-99906754a03b",5324,NA,NA,"Rhinolophopsylla Oudemans, 1909","Oudemans, 1909","Rhinolophopsylla","Rhinolophopsylla",NA,NA,"genus",NA,"Ent. Ber. Nederl. Ver., 3, no. 49","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Rhinolophopsylla"
1417467,"7ddf754f-d193-4cc9-b351-99906754a03b",1417464,"1417465","9511713","Rhinolophopsylla hispanica (Gil Collado, 1934)","(Gil Collado, 1934)","Rhinolophopsylla hispanica","Rhinolophopsylla","hispanica",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Rhinolophopsylla"
1417465,"7ddf754f-d193-4cc9-b351-99906754a03b",1417464,NA,"6547292","Rhinolophopsylla unipectinata (Taschenberg, 1880)","(Taschenberg, 1880)","Rhinolophopsylla unipectinata","Rhinolophopsylla","unipectinata",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Rhinolophopsylla"
8854,"7ddf754f-d193-4cc9-b351-99906754a03b",1366,NA,NA,"Rhopalopsyllidae",NA,"Rhopalopsyllidae","Rhopalopsyllidae",NA,NA,"family",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae",NA
6193912,"7ddf754f-d193-4cc9-b351-99906754a03b",1416566,NA,NA,"Rhopalopsyllus australis tupiniquinus (Guimaraes, 1940)","(Guimaraes, 1940)","Rhopalopsyllus australis tupiniquinus","Rhopalopsyllus","australis","tupiniquinus","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus"
8993518,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1416402,"1416419",NA,"Rhopalopsyllus gwyni Fox","Fox","Rhopalopsyllus gwyni","Rhopalopsyllus","gwyni",NA,"species",NA,NA,"homotypic synonym",NA,"Originally found in sources as accepted taxon within Rhopalopsyllus Baker, 1905","Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis"
1416561,"7ddf754f-d193-4cc9-b351-99906754a03b",1416557,NA,NA,"Rhopalopsyllus lugubris Jordan & Rothschild, 1908","Jordan & Rothschild, 1908","Rhopalopsyllus lugubris","Rhopalopsyllus","lugubris",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus"
1416558,"7ddf754f-d193-4cc9-b351-99906754a03b",1416557,NA,NA,"Rhopalopsyllus lutzi (Baker, 1904)","(Baker, 1904)","Rhopalopsyllus lutzi","Rhopalopsyllus","lutzi",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus"
5051127,"7ddf754f-d193-4cc9-b351-99906754a03b",1419288,"5051126",NA,"Rhynchoprion lagrangei (Roubaud, 1925)","(Roubaud, 1925)","Rhynchoprion lagrangei","Rhynchoprion","lagrangei",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Tungidae","Tunga"
5051119,"7ddf754f-d193-4cc9-b351-99906754a03b",1419288,"5051118",NA,"Rhynchoprion reptans (Illiger, 1805)","(Illiger, 1805)","Rhynchoprion reptans","Rhynchoprion","reptans",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Tungidae","Tunga"
4770088,"0938172b-2086-439c-a1dd-c21cb0109ed5",5321,"1419300",NA,"Rhynchopsylla Taschenberg, 1880","Taschenberg, 1880","Rhynchopsylla","Rhynchopsylla",NA,NA,"genus",NA,"Die Flöhe","synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Tungidae","Rhynchopsyllus"
4770072,"0938172b-2086-439c-a1dd-c21cb0109ed5",8846,NA,NA,"Rosickyiana Smit, 1972","Smit, 1972","Rosickyiana","Rosickyiana",NA,NA,"genus",NA,"Folia parasit. 19","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Rosickyiana"
1416603,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Rostropsylla Wagner & Ioff, 1926","Wagner & Ioff, 1926","Rostropsylla","Rostropsylla",NA,NA,"genus",NA,"Rev. Microbiol. & Epidémiol., 5","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Rostropsylla"
1416573,"7ddf754f-d193-4cc9-b351-99906754a03b",1416557,"1416572",NA,"Rothschildella coxi Eads, 1946","Eads, 1946","Rothschildella coxi","Rothschildella","coxi",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus"
1418925,"7ddf754f-d193-4cc9-b351-99906754a03b",9010,NA,NA,"Rothschildiana Smit, 1952","Smit, 1952","Rothschildiana","Rothschildiana",NA,NA,"genus",NA,"Entomologist, 85","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rothschildiana"
9099032,"6cfd67d6-4f9b-400b-8549-1933ac27936f",1418925,NA,NA,"Rothschildiana smith Traub","Traub","Rothschildiana smith","Rothschildiana","smith",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rothschildiana"
1417450,"7ddf754f-d193-4cc9-b351-99906754a03b",5324,NA,NA,"Rothschildopsylla Guimarães, 1953","Guimarães, 1953","Rothschildopsylla","Rothschildopsylla",NA,NA,"genus",NA,"Pap. Dep. Zool. Sec. Agric. S. Paulo, 11","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Rothschildopsylla"
1416731,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Rowleyella Lewis, 1971","Lewis, 1971","Rowleyella","Rowleyella",NA,NA,"genus",NA,"J. Parasit. 57:","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Rowleyella"
1418187,"7ddf754f-d193-4cc9-b351-99906754a03b",1418177,"1418183",NA,"Saphiopsylla artius Jordan, 1933","Jordan, 1933","Saphiopsylla artius","Saphiopsylla","artius",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras"
1418186,"7ddf754f-d193-4cc9-b351-99906754a03b",1418177,"1418183",NA,"Saphiopsylla felix Jordan, 1933","Jordan, 1933","Saphiopsylla felix","Saphiopsylla","felix",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras"
4480921,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1418177,"1418189",NA,"Saphiopsylla nuperus Jordan, 1931","Jordan, 1931","Saphiopsylla nuperus","Saphiopsylla","nuperus",NA,"species",NA,NA,"homotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras"
4770107,"0938172b-2086-439c-a1dd-c21cb0109ed5",8853,NA,NA,"Sarcopsylla Westwood, 1840","Westwood, 1840","Sarcopsylla","Sarcopsylla",NA,NA,"genus",NA,"Westwood, J. O. 1840. On the characteristics of the chigoe or jigger. Transactions of the Entomological Society of London 2: 199-203.","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Sarcopsylla"
4481007,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1419309,"1419325",NA,"Sarcopsylla murina Tiraboschi, 1903","Tiraboschi, 1903","Sarcopsylla murina","Sarcopsylla","murina",NA,"species",NA,NA,"homotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Echidnophaga"
4481006,"90d9e8a6-0ce1-472d-b682-3451095dbc5a",1419309,"1419322",NA,"Sarcopsyllus gallinacea Westwood, 1875","Westwood, 1875","Sarcopsyllus gallinacea","Sarcopsyllus","gallinacea",NA,"species",NA,NA,"homotypic synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Echidnophaga"
4799661,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Saurophthiridae",NA,"Saurophthiridae","Saurophthiridae",NA,NA,"family",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Saurophthiridae",NA
4770172,"0938172b-2086-439c-a1dd-c21cb0109ed5",4799661,NA,NA,"Saurophthirus Ponomarenko, 1976","Ponomarenko, 1976","Saurophthirus","Saurophthirus",NA,NA,"genus",NA,"Paleont. Zh. 1976 (3)","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Saurophthiridae","Saurophthirus"
8467307,"c33ce2f2-c3cc-43a5-a380-fe4526d63650",4770172,NA,NA,"Saurophthirus exquisitus Gao et al., 2013","Gao et al., 2013","Saurophthirus exquisitus","Saurophthirus","exquisitus",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Saurophthiridae","Saurophthirus"
8674601,"c33ce2f2-c3cc-43a5-a380-fe4526d63650",4770172,NA,NA,"Saurophthirus longipes Ponomarenko, 1976","Ponomarenko, 1976","Saurophthirus longipes","Saurophthirus","longipes",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Saurophthiridae","Saurophthirus"
9360738,"0938172b-2086-439c-a1dd-c21cb0109ed5",5330,"1416347",NA,"Schrammapsylla Beaucournu & Menier, 2004","Beaucournu & Menier, 2004","Schrammapsylla","Schrammapsylla",NA,NA,"genus",NA,"Article title: Two new species of fleas from Chile and Argentina and raising of a new sub-genus of Plocopsylla Jordan, 1931.","synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stephanocircidae","Plocopsylla"
4770140,"0938172b-2086-439c-a1dd-c21cb0109ed5",1366,NA,NA,"Sciuropsylla Dampf, 1942","Dampf, 1942","Sciuropsylla","Sciuropsylla",NA,NA,"genus",NA,"Rev. brasil. Biol., 2","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"Sciuropsylla"
1416507,"7ddf754f-d193-4cc9-b351-99906754a03b",8854,NA,NA,"Scolopsyllus Mendez, 1968","Mendez, 1968","Scolopsyllus","Scolopsyllus",NA,NA,"genus",NA,"J. Med. Ent. Honolulu 5","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Scolopsyllus"
1417452,"7ddf754f-d193-4cc9-b351-99906754a03b",5324,NA,NA,"Serendipsylla Smit, 1975","Smit, 1975","Serendipsylla","Serendipsylla",NA,NA,"genus",NA,"J. Ent. (B) 43","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Serendipsylla"
1417742,"7ddf754f-d193-4cc9-b351-99906754a03b",5326,NA,NA,"Sigmactenus Traub, 1950","Traub, 1950","Sigmactenus","Sigmactenus",NA,NA,"genus",NA,"J. Wash. Acad. Sci., 40","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Sigmactenus"
1417749,"7ddf754f-d193-4cc9-b351-99906754a03b",1417742,NA,NA,"Sigmactenus alticola Traub, 1954","Traub, 1954","Sigmactenus alticola","Sigmactenus","alticola",NA,"species",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Sigmactenus"
4770066,"0938172b-2086-439c-a1dd-c21cb0109ed5",9010,NA,NA,"Sinoctenophthalmus Hopkins & Rothschild, 1966","Hopkins & Rothschild, 1966","Sinoctenophthalmus","Sinoctenophthalmus",NA,NA,"genus",NA,"An illustrated catalogue of the Rothschild collection of fleas (Siphonaptera) in the British Museum (Natural History) etc. Vol. 4. Brit. Mus. (Nat. Hist.) Publication No. 652","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Sinoctenophthalmus"
4770057,"0938172b-2086-439c-a1dd-c21cb0109ed5",9010,NA,NA,"Sinorhadinopsylla Xie, Gong & Duan, 1990","Xie, Gong & Duan, 1990","Sinorhadinopsylla","Sinorhadinopsylla",NA,NA,"genus",NA,"Acta Zootaxonomica Sin 15 (2)","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Sinorhadinopsylla"
1366,"7ddf754f-d193-4cc9-b351-99906754a03b",216,NA,NA,"Siphonaptera",NA,"Siphonaptera","Siphonaptera",NA,NA,"order",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,NA
1419810,"7ddf754f-d193-4cc9-b351-99906754a03b",5331,NA,NA,"Smitella Traub, 1968","Traub, 1968","Smitella","Smitella",NA,NA,"genus",NA,"J. Med. Ent. Honolulu 5","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Smitella"
9599854,"0938172b-2086-439c-a1dd-c21cb0109ed5",9010,"1418195",NA,"Smitictenophthalmus Beaucournu, 2011","Beaucournu, 2011","Smitictenophthalmus","Smitictenophthalmus",NA,NA,"genus",NA,"Article title: Contribution to a better knowledge of the genera Ctenophthalmus Kolenati, 1856, and Stenoponia Jordan & Rothschild, 1911 (Siphonaptera, Ctenophthalmidae).","synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
1417339,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Smitipsylla Lewis, 1971","Lewis, 1971","Smitipsylla","Smitipsylla",NA,NA,"genus",NA,"J. Parasit. 57:","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Smitipsylla"
4770065,"0938172b-2086-439c-a1dd-c21cb0109ed5",8846,NA,NA,"Songshupsylla Li & Traub, 1998","Li & Traub, 1998","Songshupsylla","Songshupsylla",NA,NA,"genus",NA,"J Med Entomol 35 (4), July","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Songshupsylla"
4770149,"0938172b-2086-439c-a1dd-c21cb0109ed5",3259516,NA,NA,"Spalacoctenophthalmus Wagner, 1940","Wagner, 1940","Spalacoctenophthalmus","Spalacoctenophthalmus",NA,NA,"genus",NA,"Z. Parasitenk., 11, 595","doubtful",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ctenophthalmidae","Spalacoctenophthalmus"
9455188,"0e61f8fe-7d25-4f81-ada7-d970bbb2c6d6",5050953,"7198578",NA,"Spalacopsylla congener Oudemans, 1913","Oudemans, 1913","Spalacopsylla congener","Spalacopsylla","congener",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus"
1419008,"7ddf754f-d193-4cc9-b351-99906754a03b",1419000,"1419003",NA,"Spalacopsylla cruzi (Cunha, 1914)","(Cunha, 1914)","Spalacopsylla cruzi","Spalacopsylla","cruzi",NA,"species",NA,NA,"synonym",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Adoratopsylla"
1416332,"7ddf754f-d193-4cc9-b351-99906754a03b",5330,NA,NA,"Sphinctopsylla Jordan, 1931","Jordan, 1931","Sphinctopsylla","Sphinctopsylla",NA,NA,"genus",NA,"Novit. Zool., 37","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stephanocircidae","Sphinctopsylla"
1417343,"7ddf754f-d193-4cc9-b351-99906754a03b",8846,NA,NA,"Spicata Fox, 1940","Fox, 1940","Spicata","Spicata",NA,NA,"genus",NA,"J. Wash. Acad. Sci., 30","accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Spicata"
6194377,"7ddf754f-d193-4cc9-b351-99906754a03b",1417344,NA,NA,"Spicata comis scapoosei (Hubbard, 1954)","(Hubbard, 1954)","Spicata comis scapoosei","Spicata","comis","scapoosei","subspecies",NA,NA,"accepted",NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Spicata"
