username,hierarchy_name,scientific_name,name_rank,parent_name,noclass_term_type_1,noclass_term_1,noclass_term_type_2,noclass_term_2,noclass_term_type_3,noclass_term_3,noclass_term_type_4,noclass_term_4,noclass_term_type_5,noclass_term_5,noclass_term_type_6,noclass_term_6,noclass_term_type_7,noclass_term_7,noclass_term_type_8,noclass_term_8,noclass_term_type_9,noclass_term_9,noclass_term_type_10,noclass_term_10
jegelewicz,Siphonaptera,Ceratophyllus mokrzeckyi,species,Ceratophyllus,author_text,"Wagner, 1916",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Nosopsyllus mokrzeckyi,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus inornatus,species,Ctenophthalmus,author_text,"Wagner, 1916",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus secundus secundus,subspecies,Ctenophthalmus secundus,author_text,"Wagner, 1916",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Hystrichopsylla satunini,species,Hystrichopsylla,author_text,"Wagner, 1916",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Paraceras,genus,Ceratophyllinae,author_text,"Wagner, 1916",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Paraceras melis flabellum,subspecies,Paraceras melis,author_text,"Wagner, 1916",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Mesopsylla hebes septentrionalis,subspecies,Mesopsylla hebes,author_text,"Wagner, 1926",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Neopsylla democratica,species,Neopsylla,author_text,"Wagner, 1926",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Stenoponia conspecta,species,Stenoponia,author_text,"Wagner, 1926",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus maculatus,species,Ceratophyllus,author_text,"Wagner, 1927",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus tamias,species,Ceratophyllus,author_text,"Wagner, 1927",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Monopsyllus indages,,,,,,,,
jegelewicz,Siphonaptera,Ctenophyllus,genus,Amphipsyllinae,author_text,"Wagner, 1927",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Myoxopsylla,genus,Ceratophyllinae,author_text,"Wagner, 1927",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Neopsylla mana,species,Neopsylla,author_text,"Wagner, 1927",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Neopsylla uniseriata,species,Neopsylla,author_text,"Wagner, 1927",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Neopsylla acanthina,,,,,,,,
jegelewicz,Siphonaptera,Tarsopsylla,genus,Ceratophyllinae,author_text,"Wagner, 1927",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amphipsylla prima,species,Amphipsylla,author_text,"Wagner, 1928",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amphipsylla tuta tuta,subspecies,Amphipsylla tuta,author_text,"Wagner, 1928",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Brachyctenonotus,genus,Amphipsyllinae,author_text,"Wagner, 1928",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Brachyctenonotus myospalacis,species,Brachyctenonotus,author_text,"Wagner, 1928",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Coptopsylla bairamaliensis,species,Coptopsylla,author_text,"Wagner, 1928",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus dilatatus,species,Ctenophthalmus,author_text,"Wagner, 1928",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus fissurus,species,Ctenophthalmus,author_text,"Wagner, 1928",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Frontopsylla elatoides elatoides,subspecies,Frontopsylla elatoides,author_text,"Wagner, 1928",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Paradoxopsyllus naryni,species,Paradoxopsyllus,author_text,"Wagner, 1928",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Corrodopsylla,genus,Doratopsyllinae,author_text,"Wagner, 1929",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Foxella,genus,Dactylopsyllinae,author_text,"Wagner, 1929",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Pectinoctensus,genus,Pectinoctenus,author_text,"Wagner, 1929",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Leptopsylla,,,,,,,,
jegelewicz,Siphonaptera,Amphipsylla anceps,species,Amphipsylla,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amphipsylla transbajkalica,species,Amphipsylla,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Amphipsylla primaris mitis,,,,,,,,
jegelewicz,Siphonaptera,Bakerella,genus,Ceratophyllinae,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Orchopeas,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus gallinae kievensis,subspecies,Ceratophyllus gallinae,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ceratophyllus tribulis,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus laeviceps mongolicus,subspecies,Nosopsyllus laeviceps,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Nosopsyllus laeviceps ellobii,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus vagabundus orientalis,subspecies,Ceratophyllus vagabundus,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ceratophyllus vagabundus vagabundus,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus agyrtes kraljevensis,subspecies,Ctenophthalmus agyrtes,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ctenophthalmus agyrtes serbicus,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus agyrtes serbicus,subspecies,Ctenophthalmus agyrtes,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus congeneroides congeneroides,subspecies,Ctenophthalmus congeneroides,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus isochaetis,species,Ctenophthalmus,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ctenophthalmus calceatus cabirus,,,,,,,,
jegelewicz,Siphonaptera,Echidnophaga oschanini,species,Echidnophaga,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ischnopsyllus kolenatii,species,Ischnopsyllus,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ischnopsyllus hexactenus,,,,,,,,
jegelewicz,Siphonaptera,Oropsylla silantiewi asiatica,subspecies,Oropsylla silantiewi,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Oropsylla alaskensis alaskensis,,,,,,,,
jegelewicz,Siphonaptera,Palaeopsylla soricis starki,subspecies,Palaeopsylla soricis,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Paraceras segregatus,species,Paraceras,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Oropsylla silantiewi,,,,,,,,
jegelewicz,Siphonaptera,Paradoxopsyllus conveniens,species,Paradoxopsyllus,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhadinopsylla accola,species,Rhadinopsylla,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhadinopsylla dahurica vicina,subspecies,Rhadinopsylla dahurica,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhadinopsylla ioffi,species,Rhadinopsylla,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhadinopsylla socia,species,Rhadinopsylla,author_text,"Wagner, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Coptopsylla africana,species,Coptopsylla,author_text,"Wagner, 1932",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Neocoptopsylla,genus,Coptopsyllidae,author_text,"Wagner, 1932",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Coptopsylla,,,,,,,,
jegelewicz,Siphonaptera,Tunga bondari,species,Tunga,author_text,"Wagner, 1932",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Akmepsylla,genus,Pygiopsyllidae,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Acanthopsylla,,,,,,,,
jegelewicz,Siphonaptera,Akmepsylla enderleini,species,Akmepsylla,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Acanthopsylla enderleini,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus bakeri,species,Ceratophyllus,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Aetheca thamba,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus nifetodes nifetodes,subspecies,Ctenophthalmus nifetodes,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus sklavinus,species,Ctenophthalmus,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ctenophthalmus orphilus dolomiticus,,,,,,,,
jegelewicz,Siphonaptera,Frontopsylla hetera,species,Frontopsylla,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Frontopsylla protera,species,Frontopsylla,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Plocopsylla enderleini,species,Plocopsylla,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhopalopsyllus australis mesus,subspecies,Rhopalopsyllus australis,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Synosternus pallidus infestus,subspecies,Synosternus pallidus,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Synosternus pallidus,,,,,,,,
jegelewicz,Siphonaptera,Xenopsylla lybica,species,Xenopsylla,author_text,"Wagner, 1933",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Xenopsylla taractes,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla,genus,Ceratophyllinae,author_text,"Wagner, 1934",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Citellophilus,genus,Ceratophyllinae,author_text,"Wagner, 1934",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenopsyllus sciurobia,species,Leptopsylla,author_text,"Wagner, 1934",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Leptopsylla sciurobia,,,,,,,,
jegelewicz,Siphonaptera,Anomiopsyllus amphibolus,species,Anomiopsyllus,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callopsylla caspia tiflovi,subspecies,Callopsylla caspia,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus petrochelidoni,species,Ceratophyllus,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenocephalides paradoxuri,species,Ctenocephalides,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmu ruris karamani,subspecies,Ctenophthalmus ruris,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ctenophthalmus ruris,,,,,,,,
jegelewicz,Siphonaptera,Echidnophaga cornuta,species,Echidnophaga,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Megabothris adversus,species,Megabothris,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Megabothris abantis,,,,,,,,
jegelewicz,Siphonaptera,Megarthroglossus longispinus exsecatus,subspecies,Megarthroglossus divisus,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Megarthroglossus divisus,,,,,,,,
jegelewicz,Siphonaptera,Megarthroglossus pygmaeus,species,Megarthroglossus,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Megarthroglossus spenceri,,,,,,,,
jegelewicz,Siphonaptera,Megarthroglossus similis,species,Megarthroglossus,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Megarthroglossus procus,,,,,,,,
jegelewicz,Siphonaptera,Megarthroglossus spenceri,species,Megarthroglossus,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nycteridopsylla vancouverensis,species,Nycteridopsylla,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Oropsylla silantiewi weisskei,subspecies,Oropsylla silantiewi,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Oropsylla silantiewi,,,,,,,,
jegelewicz,Siphonaptera,Phalacropsylla allos,species,Phalacropsylla,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhopalopsyllus plaumanni,species,Rhopalopsyllus,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Polygenis occidentalis occidentalis,,,,,,,,
jegelewicz,Siphonaptera,Thrassis spenceri,species,Thrassis,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Thrassis stanfordi,species,Thrassis,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Thrassis utahensis,species,Thrassis,author_text,"Wagner, 1936",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Thrassis acamantis,,,,,,,,
jegelewicz,Siphonaptera,Tiarapsylla,genus,Craneopsyllinae,author_text,"Wagner, 1937",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Tiarapsylla titschacki,species,Tiarapsylla,author_text,"Wagner, 1937",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Amonopsyllus,genus,Ceratophyllinae,author_text,"Wagner, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus nifetodes eugeniae,subspecies,Ctenophthalmus nifetodes,author_text,"Wagner, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nonnapsylla,genus,Craneopsyllinae,author_text,"Wagner, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Nonnapsylla rothschildi rothschildi,subspecies,Nonnapsylla rothschildi,author_text,"Wagner, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Paractenopsyllus,genus,Leptopsyllinae,author_text,"Wagner, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Paractenopsyllus kerguisteli,species,Paractenopsyllus,author_text,"Wagner, 1938",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus agyrtes ohridanus,subspecies,Ctenophthalmus agyrtes,author_text,"Wagner, 1939",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus apertus gilcolladoi,subspecies,Ctenophthalmus apertus,author_text,"Wagner, 1939",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Malacopsylla grossiventris goniata,subspecies,Malacopsylla grossiventris,author_text,"Wagner, 1939",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Malacopsylla grossiventris,,,,,,,,
jegelewicz,Siphonaptera,Phthiropsylla,genus,Malacopsyllidae,author_text,"Wagner, 1939",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Rhopalopsyllus crypturi,species,Rhopalopsyllus,author_text,"Wagner, 1939",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,valid,,,,,,,,,,
jegelewicz,Siphonaptera,Callistopsyllus paraterinus,species,Callistopsyllus,author_text,"Wagner, 1940",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Callistopsyllus terinus terinus,,,,,,,,
jegelewicz,Siphonaptera,Nearctopsylla hygini columbiana,subspecies,Nearctopsylla jordani,author_text,"Wagner, 1940",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Nearctopsylla jordani,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus agyrtes bosnicus,subspecies,Ctenophthalmus agyrtes,author_text,"Wagnr, 1930",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ctenophthalmus agyrtes serbicus,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus angulatus,species,Ceratophyllus,author_text,"Wahlgren, 1903",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ceratophyllus garei,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus digitalis,species,Ceratophyllus,author_text,"Wahlgren, 1903",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ceratophyllus vagabundus vagabundus,,,,,,,,
jegelewicz,Siphonaptera,Ceratophyllus rectangulatus,species,Ceratophyllus,author_text,"Wahlgren, 1903",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Megabothris rectangulatus,,,,,,,,
jegelewicz,Siphonaptera,Megapsylla inermis,species,Megapsylla,author_text,"Wahlgren, 1903",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Malacopsylla grossiventris,,,,,,,,
jegelewicz,Siphonaptera,Oncopsylla,genus,Vermipsyllidae,author_text,"Wahlgren, 1903",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Chaetopsylla,,,,,,,,
jegelewicz,Siphonaptera,Vermipsylla strandi,species,Vermipsylla,author_text,"Wahlgren, 1903",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Chaetopsylla tuberculaticeps,,,,,,,,
jegelewicz,Siphonaptera,Pulex alternans,species,Pulex,author_text,"Wahlgren, 1904",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Parapulex chephrenis,,,,,,,,
jegelewicz,Siphonaptera,Ctenophthalmus agyrtoides,species,Ctenophthalmus,author_text,"Wahlgren, 1911",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ctenophthalmus agyrtes agyrtes,,,,,,,,
jegelewicz,Siphonaptera,Pulex melis,species,Pulex,author_text,Walker 1856,nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Paraceras melis melis,,,,,,,,
jegelewicz,Siphonaptera,Pulex fringillae,species,Pulex,author_text,"Walker, 1856",nomenclatural_code,ICZN,source_authority,Terrestrial Parasite Tracker Thematic Collection Network,,,taxon_status,synonym,preferred_name,Ceratophyllus fringillae,,,,,,,,
