"family","subfamily","genus","species","author","namePublishedInYear","synonym.s.","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"Vermipsyllidae",NA,"Chaetopsylla","trichosa","Kohaut",1903,"Chaetopsylla trichosa avicenni Klein, 1963; Chaetopsylla trichosa hispanica Gil Collado, 1948","Lewis",3199,"Lewis3199",NA,"Lewis115",NA,NA,NA,NA,NA,"Chaetopsylla trichosa hispanica Gil Collado, 1948","Chaetopsylla trichosa Kohaut, 1903",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"trichosa","hispanica","subspecies",NA,"Gil Collado, 1948",NA,NA,"synonym",NA,NA,"Chaetopsylla trichosa hispanica"
"Chimaeropsyllidae","Chiastopsyllinae","Chiastopsylla","rossi","(Waterston)",1909,"Chiastopsylla caffrarica DeMeillon, 1940; Chiastopsylla crassus DeMeillon, 1940","Lewis",3200,"Lewis3200",NA,"Lewis117",NA,NA,NA,NA,NA,"Chiastopsylla crassus DeMeillon, 1940","Chiastopsylla rossi (Waterston, 1909)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"crassus",NA,"species",NA,"1940",NA,NA,"synonym",NA,NA,"Chiastopsylla crassus"
"Ctenophthalmidae","Rhadinopsyllinae","Corypsylloides","kohlsi","Hubbard",1940,"Corypsylloides kohlsi Hubbard, 1940; Corypsylloides spinata I. Fox, 1940","Lewis",3201,"Lewis3201",NA,"Lewis130",NA,NA,NA,NA,NA,"Corypsylloides spinata I. Fox, 1940","Corypsylla kohlsi Hubbard, 1940",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"spinata",NA,"species",NA,"I. Fox, 1940",NA,NA,"synonym",NA,NA,"Corypsylloides spinata"
"Tungidae",NA,"Pulex","psittaci","Von Frauenfeld",1860,"Hectopsylla pyttaci Wolffhügel, 1916; Pulex testudo Weyenbergh, 1881","Lewis",3202,"Lewis3202",NA,"Lewis211",NA,NA,NA,NA,NA,"Pulex testudo Weyenbergh, 1881","Hectopsylla psittaci Von Frauenfeld, 1860",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"testudo",NA,"species",NA,"Weyenbergh, 1881",NA,NA,"synonym",NA,NA,"Pulex testudo"
"Hystrichopsyllidae","Hystrichopsyllinae","Hystrichopsylla","schefferi","Chapin",1919,"Hystrichopsylla mammoth Chapin, 1921; Hystrichopsylla hubbardi Auguston, 1953","Lewis",3203,"Lewis3203",NA,"Lewis215",NA,NA,NA,NA,NA,"Hystrichopsylla hubbardi Auguston, 1953","Hystrichopsylla schefferi Chapin, 1919",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"hubbardi",NA,"species",NA,"Auguston, 1953",NA,NA,"synonym",NA,NA,"Hystrichopsylla hubbardi"
"Ischnopsyllidae","Ischnopsyllinae","Ceratophyllus","caminae","(Rothschild)",1903,"Ischnopsyllus earinus M. Rothschild, 1936; Ceratophyllus reductus Rothschild, 1903","Lewis",3204,"Lewis3204",NA,"Lewis218",NA,NA,NA,NA,NA,"Ceratophyllus reductus Rothschild, 1903","Porribius caminae (Rothschild, 1903)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"reductus",NA,"species",NA,"Rothschild, 1903",NA,NA,"synonym",NA,NA,"Ceratophyllus reductus"
"Tungidae",NA,"Rhynchopsyllus","pulex","(Haller)",1880,"Maxilliopsylla lilloi Schreiter & Shannon, 1927; Rhynchopsyllus megastigmata Traub & Gammons, 1950","Lewis",3205,"Lewis3205",NA,"Lewis235",NA,NA,NA,NA,NA,"Rhynchopsyllus megastigmata Traub & Gammons, 1950","Hectopsylla pulex (Haller, 1880)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"megastigmata",NA,"species",NA,"Traub & Gammons, 1950",NA,NA,"synonym",NA,NA,"Rhynchopsyllus megastigmata"
"Ceratophyllidae","Ceratophyllinae","Megabothris","clantoni","Hubbard",1949,"Megabothris clantoni johnsoni Hubbard, 1949; Megabothris obscurus Holland, 1949; Megabothris clantoni princei Hubbard, 1949","Lewis",3206,"Lewis3206",NA,"Lewis239",NA,NA,NA,NA,NA,"Megabothris obscurus Holland, 1949","Megabothris clantoni Hubbard, 1949",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"obscurus",NA,"species",NA,"Holland, 1949",NA,NA,"synonym",NA,NA,"Megabothris obscurus"
"Malacopsyllidae",NA,"Malacopsylla","grossiventris","(Weyenbergh)",1879,"Megapsylla inermis Wahlgren, 1903; Malacopsylla androcli Rothschild, 1904; Malacopsylla tolypeutis Enderlein, 1905; Malacopsylla grossiventris goniata Wagner, 1939","Lewis",3207,"Lewis3207",NA,"Lewis241",NA,NA,NA,NA,NA,"Malacopsylla androcli Rothschild, 1904","Malacopsylla grossiventris (Weyenbergh, 1879)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"androcli",NA,"species",NA,"Rothschild, 1904",NA,NA,"synonym",NA,NA,"Malacopsylla androcli"
"Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus","procus","Jordan & Rothschild",1915,"Megarthroglossus muiri Augustson, 1953; Megarthroglossus procus oregonensis Hubbard, 1947; Megarthroglossus similis Wagner, 1936","Lewis",3208,"Lewis3208",NA,"Lewis242",NA,NA,NA,NA,NA,"Megarthroglossus procus oregonensis Hubbard, 1947","Megarthroglossus procus Jordan & Rothschild, 1915",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"procus","oregonensis","subspecies",NA,"Hubbard, 1947",NA,NA,"synonym",NA,NA,"Megarthroglossus procus oregonensis"
"Ctenophthalmidae","Neopsyllinae","Meringis","hubbardi","Kohls",1938,"Meringis jewetti Hubbard, 1940; Meringis walkeri Hubbard, 1940","Lewis",3209,"Lewis3209",NA,"Lewis245",NA,NA,NA,NA,NA,"Meringis walkeri Hubbard, 1940","Meringis hubbardi Kohls, 1938",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"walkeri",NA,"species",NA,"Hubbard, 1940",NA,NA,"synonym",NA,NA,"Meringis walkeri"
"Ceratophyllidae","Ceratophyllinae","Monopsyllus","exilis","(Jordan)",1937,"Monopsyllus exilis kansensis Hubbard, 1943; Monopsyllus exilis opadus Jordan, 1938; Monopsyllus exilis triptus Jordan, 1938","Lewis",3211,"Lewis3211",NA,"Lewis254",NA,NA,NA,NA,NA,"Monopsyllus exilis opadus Jordan, 1938","Pleochaetis exilis (Jordan, 1937)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"exilis","opadus","subspecies",NA,"Jordan, 1938",NA,NA,"synonym",NA,NA,"Monopsyllus exilis opadus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","indages","Rothschild",1908,"Monopsyllus indages lis Ono, 1958; Ceratophyllus pteromydis Nordberg, 1935; Ceratophyllus tamias Wagner, 1927","Lewis",3212,"Lewis3212",NA,"Lewis255",NA,NA,NA,NA,NA,"Ceratophyllus pteromydis Nordberg, 1935","Monopsyllus indages Rothschild, 1908",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"pteromydis",NA,"species",NA,"Nordberg, 1935",NA,NA,"synonym",NA,NA,"Ceratophyllus pteromydis"
"Ctenophthalmidae","Neopsyllinae","Neopsylla","wenmanni","(Rothschild)",1904,"Neopsylla siimilis Chapin, 1919; Neopsylla testor Rothschild, 1915","Lewis",3213,"Lewis3213",NA,"Lewis269",NA,NA,NA,NA,NA,"Neopsylla testor Rothschild, 1915","Epitedia wenmanni (Rothschild, 1904)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"testor",NA,"species",NA,"Rothschild, 1915",NA,NA,"synonym",NA,NA,"Neopsylla testor"
"Ctenophthalmidae","Ctenophthalminae","Typhlopsylla","minor","(Dale)",1878,"Palaeopsylla minor cornubiensis Turk, 1946; Typhlopsylla gracilis Taschenberg, 1880","Lewis",3217,"Lewis3217",NA,"Lewis298",NA,NA,NA,NA,NA,"Typhlopsylla gracilis Taschenberg, 1880","Palaeopsylla minor (Dale, 1878)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"gracilis",NA,"species",NA,"Taschenberg, 1880",NA,NA,"synonym",NA,NA,"Typhlopsylla gracilis"
"Leptopsyllidae","Amphipsyllinae","Ceratophyllus","curvispinus","Miyajima & Koidzumi",1909,"Paradoxopsyllus cruvispinus (sic) Miyajima & Koidzumi, 1909; Ceratophyllus subcaecatus Rothschild, 1912","Lewis",3218,"Lewis3218",NA,"Lewis304",NA,NA,NA,NA,NA,"Ceratophyllus subcaecatus Rothschild, 1912","Paradoxopsyllus curvispinus Miyajima & Koidzumi, 1909",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"subcaecatus",NA,"species",NA,"Rothschild, 1912",NA,NA,"synonym",NA,NA,"Ceratophyllus subcaecatus"
"Rhopalopsyllidae","Rhopalopsyllinae","Rhopalopsyllus","puelche","Del Ponte",1963,"Polygenis fornesi Del Ponte, 1967; Rhopalopsyllus litargus puelche Del Ponte & Riesel, 1939","Lewis",3219,"Lewis3219",NA,"Lewis324",NA,NA,NA,NA,NA,"Rhopalopsyllus litargus puelche Del Ponte & Riesel, 1939","Polygenis puelche Del Ponte, 1963",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"litargus","puelche","subspecies",NA,"Del Ponte & Riesel, 1939",NA,NA,"synonym",NA,NA,"Rhopalopsyllus litargus puelche"
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","frustratus","Johnson",1957,"Polygenis magellanicus Del Ponte, 1967; Polygenis oxymycteri Del Ponte, 1967","Lewis",3220,"Lewis3220",NA,"Lewis326",NA,NA,NA,NA,NA,"Polygenis oxymycteri Del Ponte, 1967","Polygenis frustratus Johnson, 1957",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"oxymycteri",NA,"species",NA,"Del Ponte, 1967",NA,NA,"synonym",NA,NA,"Polygenis oxymycteri"
"Rhopalopsyllidae","Rhopalopsyllinae","Polygenis","adelus","(Jordan & Rothschild)",1923,"Polygenis versuta Guimarães, 1942; Polygenis platensis versutus Guimarães, 1942","Lewis",3221,"Lewis3221",NA,"Lewis328",NA,NA,NA,NA,NA,"Polygenis platensis versutus Guimarães, 1942","Polygenis adelus (Jordan & Rothschild, 1923)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"platensis","versutus","subspecies",NA,"Guimarães, 1942",NA,NA,"synonym",NA,NA,"Polygenis platensis versutus"
"Ceratophyllidae","Ceratophyllinae","Pulex","howardi","(Baker)",1895,"Pulex gillettei Baker, 1895; Pulex wickhami Baker, 1895","Lewis",3224,"Lewis3224",NA,"Lewis338",NA,NA,NA,NA,NA,"Pulex wickhami Baker, 1895","Orchopeas howardi (Baker, 1895)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"wickhami",NA,"species",NA,"Baker, 1895",NA,NA,"synonym",NA,NA,"Pulex wickhami"
"Pulicidae","Pulicinae","Pulex","irritans","Linnaeus",1758,"Pulex irritans var. bahiensis Cunha, 1914; Pulex conepati Cunha, 1914; Pulex iritans fulvus Ioff, 1929; Pulex hominis Dugès, 1832; Pulex orientalis Kishida 1939; Pulex vulgaris DeGeer, 1778","Lewis",3225,"Lewis3225",NA,"Lewis341",NA,NA,NA,NA,NA,"Pulex conepati Cunha, 1914","Pulex irritans Linnaeus, 1758",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"conepati",NA,"species",NA,"Cunha, 1914",NA,NA,"synonym",NA,NA,"Pulex conepati"
"Ctenophthalmidae","Anomiopsyllinae","Megarthroglossus","divisus","(Baker)",1898,"Pulex longispinus Baker, 1895; Megarthroglossus longispinus exsecatus Wagner, 1936; Megarthroglossus divisus wallowensis Hubbard, 1947","Lewis",3226,"Lewis3226",NA,"Lewis344",NA,NA,NA,NA,NA,"Megarthroglossus longispinus exsecatus Wagner, 1936","Megarthroglossus divisus (Baker, 1898)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"longispinus","exsecatus","subspecies",NA,"Wagner, 1936",NA,NA,"synonym",NA,NA,"Megarthroglossus longispinus exsecatus"
"Ceratophyllidae","Ceratophyllinae","Pulex","fasciatus","(Bosc)",1800,"Pulex talpae Bouche, 1835 (junior homonym of Pulex fasciatus Bosc, 1800); Pulex furoris Dale, 1878; Ceratophyllus canadensis Baker, 1904; Ceratophyllus californicus Baker, 1904; Ceratophyllus endymionis Rothschild, 1904; Ceratophyllus oculatus Baker, 1904; Nosopsyllus paganus Peus, 1949","Lewis",3228,"Lewis3228",NA,"Lewis350",NA,NA,NA,NA,NA,"Pulex furoris Dale, 1878","Nosopsyllus fasciatus (Bosc, 1800)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"furoris",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Pulex furoris"
"Pygiopsyllidae",NA,"Pygiopsylla","hoplia","Jordan & Rothschild",1922,"Pygiopsylla congrua Jordan & Rothschild, 1922 (female); Pygiopsylla spinata Holland, 1969","Lewis",3229,"Lewis3229",NA,"Lewis354",NA,NA,NA,NA,NA,"Pygiopsylla spinata Holland, 1969","Pygiopsylla hoplia Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"spinata",NA,"species",NA,"Holland, 1969",NA,NA,"synonym",NA,NA,"Pygiopsylla spinata"
"Ctenophthalmidae","Rhadinopsyllinae","Rhadinopsylla","valenti","Darskaya",1949,"Rectofrontia kobayashii Nagahana, 1954; Rhadinopsylla dives shanghaiensis Liu & Chu, 1957","Lewis",3230,"Lewis3230",NA,"Lewis358",NA,NA,NA,NA,NA,"Rhadinopsylla dives shanghaiensis Liu & Chu, 1957","Rhadinopsylla valenti Darskaya, 1949",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dives","shanghaiensis","subspecies",NA,"Liu & Chu, 1957",NA,NA,"synonym",NA,NA,"Rhadinopsylla dives shanghaiensis"
"Ctenophthalmidae","Rhadinopsyllinae","Rhadinopsylla","integella","Jordan & Rothschild",1921,"Rhadinopsylla casta Jordan, 1928; Rhadinopsylla integella nivalis Yurkina, 1961; Rhadinopsylla integella paramonovi Argyropulo, 1941","Lewis",3231,"Lewis3231",NA,"Lewis362",NA,NA,NA,NA,NA,"Rhadinopsylla integella nivalis Yurkina, 1961","Rhadinopsylla integella Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"integella","nivalis","subspecies",NA,"Yurkina, 1961",NA,NA,"synonym",NA,NA,"Rhadinopsylla integella nivalis"
"Rhopalopsyllidae","Rhopalopsyllinae","Rhopalopsyllus","atopus","(Jordan & Rothschild)",1922,"Rhopalopsyllus agilis Prado, 1933; Rhopalopsyllus truncatus Guimarães, 1936","Lewis",3233,"Lewis3233",NA,"Lewis369",NA,NA,NA,NA,NA,"Rhopalopsyllus truncatus Guimarães, 1936","Polygenis atopus (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"truncatus",NA,"species",NA,"Guimarães, 1936",NA,NA,"synonym",NA,NA,"Rhopalopsyllus truncatus"
"Pulicidae","Pulicinae","Pulex","gallinacea","(Westwood)",1875,"Sarcopsylla gallinacea erinacea Weiss, 1911; Pulex pullulorum Johnson, 1890; Echidnophaga tenerifensis Gil-Collado et al., 1982","Lewis",3234,"Lewis3234",NA,"Lewis378",NA,NA,NA,NA,NA,"Pulex pullulorum Johnson, 1890","Echidnophaga gallinacea (Westwood, 1875)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"pullulorum",NA,"species",NA,"Johnson, 1890",NA,NA,"synonym",NA,NA,"Pulex pullulorum"
"Pulicidae","Pulicinae","Sarcopsylla","murina","(Tiraboschi)",1903,"Sarcopsylla gallinacea var. italica Tiraboschi, 1903; Sarcopsylla rhynchopsylla Tiraboschi, 1904","Lewis",3235,"Lewis3235",NA,"Lewis379",NA,NA,NA,NA,NA,"Sarcopsylla rhynchopsylla Tiraboschi, 1904","Echidnophaga murina (Tiraboschi, 1903)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rhynchopsylla",NA,"species",NA,"Tiraboschi, 1904",NA,NA,"synonym",NA,NA,"Sarcopsylla rhynchopsylla"
"Ceratophyllidae","Ceratophyllinae","Thrassis","aridis","Prince",1944,"Thrassis aridis arcuatus Stark, 1957; Thrassis campestris Prince, 1944; Thrassis hoffmani Hubbard, 1949","Lewis",3237,"Lewis3237",NA,"Lewis394",NA,NA,NA,NA,NA,"Thrassis campestris Prince, 1944","Thrassis aridis Prince, 1944",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"campestris",NA,"species",NA,"Prince, 1944",NA,NA,"synonym",NA,NA,"Thrassis campestris"
"Ceratophyllidae","Ceratophyllinae","Thrassis","bacchi","(Rothschild)",1905,"Thrassis bacchi consimilis Stark, 1957; Thrassis gladiolus johnsoni Hubbard, 1949; Thrassis setosis Prince, 1944; Ceratophyllus gladiolus caducus Jordan, 1930; Ceratophyllus pansus Jordan, 1925","Lewis",3238,"Lewis3238",NA,"Lewis395",NA,NA,NA,NA,NA,"Thrassis gladiolus johnsoni Hubbard, 1949","Thrassis bacchi (Rothschild, 1905)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"gladiolus","johnsoni","subspecies",NA,"Hubbard, 1949",NA,NA,"synonym",NA,NA,"Thrassis gladiolus johnsoni"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","fotus","(Jordan)",1925,"Thrassis brennani Augustson, 1944; Ceratophyllus citelli Stewart, 1928; Thrassis princei Hubbard, 1943","Lewis",3239,"Lewis3239",NA,"Lewis396",NA,NA,NA,NA,NA,"Ceratophyllus citelli Stewart, 1928","Thrassis fotus (Jordan, 1925)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"citelli",NA,"species",NA,"Stewart, 1928",NA,NA,"synonym",NA,NA,"Ceratophyllus citelli"
"Ceratophyllidae","Ceratophyllinae","Thrassis","spenceri","Wagner",1936,"Thrassis fousti Hubbard, 1954; Thrassis spenceri vancouverensis Stark, 1957; Thrassis spenceri alpinus Star, 1957","Lewis",3240,"Lewis3240",NA,"Lewis397",NA,NA,NA,NA,NA,"Thrassis spenceri vancouverensis Stark, 1957","Thrassis spenceri Wagner, 1936",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"spenceri","vancouverensis","subspecies",NA,"Stark, 1957",NA,NA,"synonym",NA,NA,"Thrassis spenceri vancouverensis"
"Ceratophyllidae","Ceratophyllinae","Thrassis","francisi","(C. Fox)",1927,"Thrassis francisi barnesi Stark, 1957; Thrassis rockwoodi Hubbard, 1942; Thrassis francisi sierrae Stark, 1970","Lewis",3241,"Lewis3241",NA,"Lewis398",NA,NA,NA,NA,NA,"Thrassis rockwoodi Hubbard, 1942","Thrassis francisi (C. Fox, 1927)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rockwoodi",NA,"species",NA,"Hubbard, 1942",NA,NA,"synonym",NA,NA,"Thrassis rockwoodi"
"Ceratophyllidae","Dactylopsyllinae","Foxella","ignota","(Baker)",1895,"Typhlopsylla americanus Baker, 1895; Foxella ignotus acutus Stewart, 1940","Lewis",3243,"Lewis3243",NA,"Lewis407",NA,NA,NA,NA,NA,"Foxella ignotus acutus Stewart, 1940","Foxella ignota (Baker, 1895)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ignotus","acutus","subspecies",NA,"Stewart, 1940",NA,NA,"synonym",NA,NA,"Foxella ignotus acutus"
"Vermipsyllidae",NA,"Vermipsylla","alakurt","Schimkewitsch",1885,"Vermipsylla geniculata geniculata Li, 1964; Vermipsylla geniculata gigantea Li, 1964","Lewis",3244,"Lewis3244",NA,"Lewis409",NA,NA,NA,NA,NA,"Vermipsylla geniculata gigantea Li, 1964","Vermipsylla alakurt Schimkewitsch, 1885",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"geniculata","gigantea","subspecies",NA,"Li, 1964",NA,NA,"synonym",NA,NA,"Vermipsylla geniculata gigantea"
"Vermipsyllidae",NA,"Pulex","tuberculaticeps","(Bezzi)",1890,"Vermipsylla strandi Wahlgren, 1903; Pulex ursi Rothschild, 1902","Lewis",3245,"Lewis3245",NA,"Lewis410",NA,NA,NA,NA,NA,"Pulex ursi Rothschild, 1902","Chaetopsylla tuberculaticeps (Bezzi, 1890)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ursi",NA,"species",NA,"Rothschild, 1902",NA,NA,"synonym",NA,NA,"Pulex ursi"
"Pulicidae","Xenopsyllinae","Xenopsylla","vexabilis","Jordan",1925,"Xenopsylla hawaiiensis Jordan, 1932; Xenopsylla vexabilis meseris Jordan, 1936","Lewis",3246,"Lewis3246",NA,"Lewis413",NA,NA,NA,NA,NA,"Xenopsylla vexabilis meseris Jordan, 1936","Xenopsylla vexabilis Jordan, 1925",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"vexabilis","meseris","subspecies",NA,"Jordan, 1936",NA,NA,"synonym",NA,NA,"Xenopsylla vexabilis meseris"
"Leptopsyllidae","Amphipsyllinae","Amphipsylla","kuznetzovi kuznetzovi","Wagner",1912,"Amphipsylla kuznetzovi glacialis Argyropulo, 1935; Amphipsylla kuznetzovi deminuta Ioff & Tiflov, 1939","Lewis",3249,"Lewis3249",NA,"Lewis30",NA,NA,NA,NA,NA,"Amphipsylla kuznetzovi deminuta Ioff & Tiflov, 1939","Amphipsylla kuznetzovi kuznetzovi Wagner, 1912",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"kuznetzovi","deminuta","subspecies",NA,"Ioff & Tiflov, 1939",NA,NA,"synonym",NA,NA,"Amphipsylla kuznetzovi deminuta"
"Leptopsyllidae","Amphipsyllinae","Amphipsylla","primaris mitis","Jordan",1929,"Amphipsylla primaris botis Jordan, 1929; Amphipsylla transbajkalica Wagner, 1930","Lewis",3250,"Lewis3250",NA,"Lewis32",NA,NA,NA,NA,NA,"Amphipsylla transbajkalica Wagner, 1930","Amphipsylla primaris mitis Jordan, 1929",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"transbajkalica",NA,"species",NA,"Wagner, 1930",NA,NA,"synonym",NA,NA,"Amphipsylla transbajkalica"
"Ctenophthalmidae","Anomiopsyllinae","Callistopsyllus","terinus terinus","(Rothschild)",1905,"Callistopsyllus paraterinus Wagner, 1940; Callistopsyllus campestris Holland, 1949","Lewis",3252,"Lewis3252",NA,"Lewis47",NA,NA,NA,NA,NA,"Callistopsyllus campestris Holland, 1949","Callistopsyllus terinus terinus (Rothschild, 1905)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"campestris",NA,"species",NA,"Holland, 1949",NA,NA,"synonym",NA,NA,"Callistopsyllus campestris"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinulae gallinulae","(Dale)",1878,"Ceratophyllus arvenis Dale, 1878; Ceratophyllus atricapillae Dale, 1878; Ceratophyllus caudati Dale 1878; Ceratophyllus cinereae Dale, 1878; Ceratophyllus citrinellae Dale, 1878; Ceratophyllus garruli Dale, 1878; Ceratophyllus merulae Dale, 1878; Ceratophyllus monedulae Dale, 1878; Ceratophyllus newsteadi Rothschild, 1901; Ceratophyllus pyrrhulae Dale, 1878; Ceratophyllus trochili Dale, 1878; Ceratophyllus viscivora Dale, 1878; Dasypsyllus gallinulae zilianus Peus, 1954","Lewis",3253,"Lewis3253",NA,"Lewis64",NA,NA,NA,NA,NA,"Ceratophyllus atricapillae Dale, 1878","Dasypsyllus gallinulae gallinulae (Dale, 1878)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"atricapillae",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus atricapillae"
"Ceratophyllidae","Ceratophyllinae","Callopsylla","caspia caspia","(Ioff & Argyropulo)",1934,"Ceratophyllus caspius Tiflov, 1937; Callopsylla caspia rhodopeia Rosicky, 1959","Lewis",3254,"Lewis3254",NA,"Lewis71",NA,NA,NA,NA,NA,"Callopsylla caspia rhodopeia Rosicky, 1959","Callopsylla caspia caspia (Ioff & Argyropulo, 1934)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"caspia","rhodopeia","subspecies",NA,"Rosicky, 1959",NA,NA,"synonym",NA,NA,"Callopsylla caspia rhodopeia"
"Ceratophyllidae","Ceratophyllinae","Citellophilus","simplex simplex","(Wagner)",1902,"Ceratophyllus danubianus Rothschild, 1909; Citellophilus simplex domicae Rosicky, 1956; Ischnopsyllus schmitzi Oudemans, 1909 (male of Ischnopsyllus simplex simplex)","Lewis",3255,"Lewis3255",NA,"Lewis77",NA,NA,NA,NA,NA,"Citellophilus simplex domicae Rosicky, 1956","Citellophilus simplex simplex (Wagner, 1902)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"simplex","domicae","subspecies",NA,"Rosicky, 1956",NA,NA,"synonym",NA,NA,"Citellophilus simplex domicae"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","farreni farreni","Rothschild",1905,"Ceratophyllus farreni meridionalis Jordan & Rothschild, 1912; Ceratophyllus numidus Jordan & Rothschild, 1915","Lewis",3257,"Lewis3257",NA,"Lewis82",NA,NA,NA,NA,NA,"Ceratophyllus numidus Jordan & Rothschild, 1915","Ceratophyllus farreni farreni Rothschild, 1905",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"numidus",NA,"species",NA,"Jordan & Rothschild, 1915",NA,NA,"synonym",NA,NA,"Ceratophyllus numidus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","caspia tiflovi","Wagner",1936,"Citellophilus alticola Jordan, 1944; Ceratophyllus tiflovi elbursi Argyropulo & Dubinin, 1948","Lewis",3258,"Lewis3258",NA,"Lewis122",NA,NA,NA,NA,NA,"Ceratophyllus tiflovi elbursi Argyropulo & Dubinin, 1948","Callopsylla caspia tiflovi Wagner, 1936",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tiflovi","elbursi","subspecies",NA,"Argyropulo & Dubinin, 1948",NA,NA,"synonym",NA,NA,"Ceratophyllus tiflovi elbursi"
