"family","subfamily","genus","species","author","namePublishedInYear","synonym.s.","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","kinabaluae","Beaucournu & Wells",2005,NA,"Lewis",1011,"Lewis1011",NA,NA,NA,NA,NA,NA,NA,"Macrostylophora kinabaluae Beaucournu & Wells, 2005",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"kinabaluae",NA,"species",NA,"Beaucournu & Wells, 2005",NA,NA,"accepted",NA,NA,"Macrostylophora kinabaluae"
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","traubi","Beaucournu & Wells",2005,NA,"Lewis",1012,"Lewis1012",NA,NA,NA,NA,NA,NA,NA,"Macrostylophora traubi Beaucournu & Wells, 2005",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"traubi",NA,"species",NA,"Beaucournu & Wells, 2005",NA,NA,"accepted",NA,NA,"Macrostylophora traubi"
"Stivaliidae",NA,"Medwayella","pfeifferi","Beaucournu & Wells",2004,NA,"Lewis",1013,"Lewis1013",NA,NA,NA,NA,NA,NA,NA,"Medwayella pfeifferi Beaucournu & Wells, 2004",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"pfeifferi",NA,"species",NA,"Beaucournu & Wells, 2004",NA,NA,"accepted",NA,NA,"Medwayella pfeifferi"
"Stivaliidae",NA,"Medwayella","sabahae","Beaucournu & Wells",2004,NA,"Lewis",1014,"Lewis1014",NA,NA,NA,NA,NA,NA,NA,"Medwayella sabahae Beaucournu & Wells, 2004",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sabahae",NA,"species",NA,"Beaucournu & Wells, 2004",NA,NA,"accepted",NA,NA,"Medwayella sabahae"
"Stivaliidae",NA,"Medwayella","traubiana","Beaucournu & Wells",2004,NA,"Lewis",1015,"Lewis1015",NA,NA,NA,NA,NA,NA,NA,"Medwayella traubiana Beaucournu & Wells, 2004",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"traubiana",NA,"species",NA,"Beaucournu & Wells, 2004",NA,NA,"accepted",NA,NA,"Medwayella traubiana"
"Ctenophthalmidae","Ctenophthalminae","Ctenophthalmus","leirsi","Beaucournu & Zewdneh",2017,NA,"Lewis",1017,"Lewis1017",NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus leirsi Beaucournu & Zewdneh, 2017",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"leirsi",NA,"species",NA,"Beaucournu & Zewdneh, 2017",NA,NA,"accepted",NA,NA,"Ctenophthalmus leirsi"
"Ceratophyllidae","Ceratophyllinae","Dasypsyllus","huinayensis","Beaucournu, Ardiles & González-Acuña",2009,NA,"Lewis",1020,"Lewis1020",NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus huinayensis Beaucournu, Ardiles & González-Acuña, 2009",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"huinayensis",NA,"species",NA,"Beaucournu, Ardiles & González-Acuña, 2009",NA,NA,"accepted",NA,NA,"Dasypsyllus huinayensis"
"Ceratophyllidae","Ceratophyllinae","Dasypsyllus","tapaculensis","Beaucournu, Ardiles & González-Acuña",2009,NA,"Lewis",1021,"Lewis1021",NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus tapaculensis Beaucournu, Ardiles & González-Acuña, 2009",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tapaculensis",NA,"species",NA,"Beaucournu, Ardiles & González-Acuña, 2009",NA,NA,"accepted",NA,NA,"Dasypsyllus tapaculensis"
"Ceratophyllidae","Ceratophyllinae","Nosopsyllus","atsbi","Beaucournu, Meheretu & Laudisoit",2012,NA,"Lewis",1029,"Lewis1029",NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus atsbi Beaucournu, Meheretu & Laudisoit, 2012",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"atsbi",NA,"species",NA,"Beaucournu, Meheretu & Laudisoit, 2012",NA,NA,"accepted",NA,NA,"Nosopsyllus atsbi"
"Ctenophthalmidae","Ctenophthalminae","Agastopsylla","guzmani","Beaucournu, Moreno & González-Acuña",2011,NA,"Lewis",1031,"Lewis1031",NA,NA,NA,NA,NA,NA,NA,"Agastopsylla guzmani Beaucournu, Moreno & González-Acuña, 2011",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"guzmani",NA,"species",NA,"Beaucournu, Moreno & González-Acuña, 2011",NA,NA,"accepted",NA,NA,"Agastopsylla guzmani"
"Rhopalopsyllidae","Parapsyllinae","Delostichus","degus","Beaucournu, Moreno & González-Acuña",2011,NA,"Lewis",1033,"Lewis1033",NA,NA,NA,NA,NA,NA,NA,"Delostichus degus Beaucournu, Moreno & González-Acuña, 2011",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"degus",NA,"species",NA,"Beaucournu, Moreno & González-Acuña, 2011",NA,NA,"accepted",NA,NA,"Delostichus degus"
"Ceratophyllidae","Ceratophyllinae","Dasypsyllus","patagonicus","Beaucournu, Muñoz-Léal & González-Acuña",2012,NA,"Lewis",1034,"Lewis1034",NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus patagonicus Beaucournu, Muñoz-Léal & González-Acuña, 2012",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"patagonicus",NA,"species",NA,"Beaucournu, Muñoz-Léal & González-Acuña, 2012",NA,NA,"accepted",NA,NA,"Dasypsyllus patagonicus"
"Ceratophyllidae","Ceratophyllinae","Dasypsyllus","aedon","Beaucournu, Vergara, Balboa & González-Acuña",2006,NA,"Lewis",1042,"Lewis1042",NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus aedon Beaucournu, Vergara, Balboa & González-Acuña, 2006",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"aedon",NA,"species",NA,"Beaucournu, Vergara, Balboa & González-Acuña, 2006",NA,NA,"accepted",NA,NA,"Dasypsyllus aedon"
"Leptopsyllidae","Amphipsyllinae","Geusibia","ochotona","Cai, Zhan & Wu",1997,NA,"Lewis",1079,"Lewis1079",NA,NA,NA,NA,NA,NA,NA,"Geusibia ochotona Cai, Zhan & Wu, 1997",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ochotona",NA,"species",NA,"Cai, Zhan & Wu, 1997",NA,NA,"accepted",NA,NA,"Geusibia ochotona"
"Ceratophyllidae","Ceratophyllinae","Nosopsyllus","jabeljaisensis","Chaber, Lignereux, Cardenas, Melville & Beaucournu",2016,NA,"Lewis",1082,"Lewis1082",NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus jabeljaisensis Chaber, Lignereux, Cardenas, Melville & Beaucournu, 2016",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"jabeljaisensis",NA,"species",NA,"Chaber, Lignereux, Cardenas, Melville & Beaucournu, 2016",NA,NA,"accepted",NA,NA,"Nosopsyllus jabeljaisensis"
"Leptopsyllidae","Leptopsyllinae","Paractenopsyllus","ratovonjatoi","Duchemin",2004,NA,"Lewis",1148,"Lewis1148",NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus ratovonjatoi Duchemin, 2004",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"ratovonjatoi",NA,"species",NA,"Duchemin, 2004",NA,NA,"accepted",NA,NA,"Paractenopsyllus ratovonjatoi"
"Leptopsyllidae","Leptopsyllinae","Paractenopsyllus","beaucournui","Duchemin & Ratovenjato",2004,NA,"Lewis",1151,"Lewis1151",NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus beaucournui Duchemin & Ratovenjato, 2004",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"beaucournui",NA,"species",NA,"Duchemin & Ratovenjato, 2004",NA,NA,"accepted",NA,NA,"Paractenopsyllus beaucournui"
"Leptopsyllidae","Leptopsyllinae","Paractenopsyllus","oconnori","Duchemin & Ratovenjato",2004,NA,"Lewis",1152,"Lewis1152",NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus oconnori Duchemin & Ratovenjato, 2004",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"oconnori",NA,"species",NA,"Duchemin & Ratovenjato, 2004",NA,NA,"accepted",NA,NA,"Paractenopsyllus oconnori"
"Leptopsyllidae","Leptopsyllinae","Paractenopsyllus","raxworthyi","Duchemin & Ratovenjato",2004,NA,"Lewis",1153,"Lewis1153",NA,NA,NA,NA,NA,NA,NA,"Paractenopsyllus raxworthyi Duchemin & Ratovenjato, 2004",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"raxworthyi",NA,"species",NA,"Duchemin & Ratovenjato, 2004",NA,NA,"accepted",NA,NA,"Paractenopsyllus raxworthyi"
"Rhopalopsyllidae","Rhopalopsyllinae","Gephyropsylla","maxomydis","Durden & Beaucournu",2006,NA,"Lewis",1157,"Lewis1157",NA,NA,NA,NA,NA,NA,NA,"Gephyropsylla maxomydis Durden & Beaucournu, 2006",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"maxomydis",NA,"species",NA,"Durden & Beaucournu, 2006",NA,NA,"accepted",NA,NA,"Gephyropsylla maxomydis"
"Stivaliidae",NA,"Gryphopsylla","maxomydis","Durden & Beaucournu",2006,NA,"Lewis",1158,"Lewis1158",NA,NA,NA,NA,NA,NA,NA,"Gryphopsylla maxomydis Durden & Beaucournu, 2006",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"maxomydis",NA,"species",NA,"Durden & Beaucournu, 2006",NA,NA,"accepted",NA,NA,"Gryphopsylla maxomydis"
"Ceratophyllidae","Ceratophyllinae","Macrostylophora","theresae","Durden & Beaucournu",2006,NA,"Lewis",1160,"Lewis1160",NA,NA,NA,NA,NA,NA,NA,"Macrostylophora theresae Durden & Beaucournu, 2006",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"theresae",NA,"species",NA,"Durden & Beaucournu, 2006",NA,NA,"accepted",NA,NA,"Macrostylophora theresae"
"Stivaliidae",NA,"Medwayella","rubrisciurae","Durden & Beaucournu",2006,NA,"Lewis",1161,"Lewis1161",NA,NA,NA,NA,NA,NA,NA,"Medwayella rubrisciurae Durden & Beaucournu, 2006",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rubrisciurae",NA,"species",NA,"Durden & Beaucournu, 2006",NA,NA,"accepted",NA,NA,"Medwayella rubrisciurae"
"Ceratophyllidae","Ceratophyllinae","Callopsylla","xizngensis","Go & Ma",1992,NA,"Lewis",1203,"Lewis1203",NA,NA,NA,NA,NA,NA,NA,"Callopsylla xizngensis Go & Ma, 1992",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"xizngensis",NA,"species",NA,"Go & Ma, 1992",NA,NA,"accepted",NA,NA,"Callopsylla xizngensis"
"Ctenophthalmidae","Ctenophthalminae","Palaeopsylla","talpae","Gong & Feng",1997,NA,"Lewis",1214,"Lewis1214",NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla talpae Gong & Feng, 1997",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"talpae",NA,"species",NA,"Gong & Feng, 1997",NA,NA,"accepted",NA,NA,"Palaeopsylla talpae"
"Ctenophthalmidae","Doratopsyllinae","Doratopsylla","dayaoensis","Gong & Wu",2007,NA,"Lewis",1219,"Lewis1219",NA,NA,NA,NA,NA,NA,NA,"Doratopsylla dayaoensis Gong & Wu, 2007",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dayaoensis",NA,"species",NA,"Gong & Wu, 2007",NA,NA,"accepted",NA,NA,"Doratopsylla dayaoensis"
"Ctenophthalmidae","Ctenophthalminae","Palaeopsylla","dunqingi","Gong & Wu",2007,NA,"Lewis",1220,"Lewis1220",NA,NA,NA,NA,NA,NA,NA,"Palaeopsylla dunqingi Gong & Wu, 2007",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dunqingi",NA,"species",NA,"Gong & Wu, 2007",NA,NA,"accepted",NA,NA,"Palaeopsylla dunqingi"
"Rhopalopsyllidae","Rhopalopsyllinae","Hectiella","lopesi","Guimaráes & Linardi",1993,NA,"Lewis",1233,"Lewis1233",NA,NA,NA,NA,NA,NA,NA,"Hectiella lopesi Guimaráes & Linardi, 1993",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"lopesi",NA,"species",NA,"Guimaráes & Linardi, 1993",NA,NA,"accepted",NA,NA,"Hectiella lopesi"
"Stivaliidae",NA,"Astivalius","archboldi","Hastriter",2020,NA,"Lewis",1246,"Lewis1246",NA,NA,NA,NA,NA,NA,NA,"Astivalius archboldi Hastriter, 2020",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"archboldi",NA,"species",NA,"Hastriter, 2020",NA,NA,"accepted",NA,NA,"Astivalius archboldi"
"Stivaliidae",NA,"Astivalius","mirzai","Hastriter",2020,NA,"Lewis",1247,"Lewis1247",NA,NA,NA,NA,NA,NA,NA,"Astivalius mirzai Hastriter, 2020",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"mirzai",NA,"species",NA,"Hastriter, 2020",NA,NA,"accepted",NA,NA,"Astivalius mirzai"
"Stivaliidae",NA,"Astivalius","toxopeusi","Hastriter",2020,NA,"Lewis",1248,"Lewis1248",NA,NA,NA,NA,NA,NA,NA,"Astivalius toxopeusi Hastriter, 2020",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"toxopeusi",NA,"species",NA,"Hastriter, 2020",NA,NA,"accepted",NA,NA,"Astivalius toxopeusi"
"Pygiopsyllidae",NA,"Bibikovana","acumena","Hastriter",2021,NA,"Lewis",1249,"Lewis1249",NA,NA,NA,NA,NA,NA,NA,"Bibikovana acumena Hastriter, 2021",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"acumena",NA,"species",NA,"Hastriter, 2021",NA,NA,"accepted",NA,NA,"Bibikovana acumena"
"Pygiopsyllidae",NA,"Bibikovana","bosaviensis","Hastriter",2021,NA,"Lewis",1250,"Lewis1250",NA,NA,NA,NA,NA,NA,NA,"Bibikovana bosaviensis Hastriter, 2021",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"bosaviensis",NA,"species",NA,"Hastriter, 2021",NA,NA,"accepted",NA,NA,"Bibikovana bosaviensis"
"Pygiopsyllidae",NA,"Bibikovana","engilisi","Hastriter",2021,NA,"Lewis",1251,"Lewis1251",NA,NA,NA,NA,NA,NA,NA,"Bibikovana engilisi Hastriter, 2021",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"engilisi",NA,"species",NA,"Hastriter, 2021",NA,NA,"accepted",NA,NA,"Bibikovana engilisi"
"Pygiopsyllidae",NA,"Bibikovana","mikeliensis","Hastriter",2021,NA,"Lewis",1252,"Lewis1252",NA,NA,NA,NA,NA,NA,NA,"Bibikovana mikeliensis Hastriter, 2021",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"mikeliensis",NA,"species",NA,"Hastriter, 2021",NA,NA,"accepted",NA,NA,"Bibikovana mikeliensis"
"Pygiopsyllidae",NA,"Hoogstraalia","nadchatrami","Hastriter",2021,NA,"Lewis",1263,"Lewis1263",NA,NA,NA,NA,NA,NA,NA,"Hoogstraalia nadchatrami Hastriter, 2021",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"nadchatrami",NA,"species",NA,"Hastriter, 2021",NA,NA,"accepted",NA,NA,"Hoogstraalia nadchatrami"
"Stivaliidae",NA,"Idiochaetis","rogersi","Hastriter",2020,NA,"Lewis",1265,"Lewis1265",NA,NA,NA,NA,NA,NA,NA,"Idiochaetis rogersi Hastriter, 2020",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rogersi",NA,"species",NA,"Hastriter, 2020",NA,NA,"accepted",NA,NA,"Idiochaetis rogersi"
"Ceratophyllidae","Ceratophyllinae","Jellisonia","eckerlini","Hastriter",2004,NA,"Lewis",1267,"Lewis1267",NA,NA,NA,NA,NA,NA,NA,"Jellisonia eckerlini Hastriter, 2004",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"eckerlini",NA,"species",NA,"Hastriter, 2004",NA,NA,"accepted",NA,NA,"Jellisonia eckerlini"
"Ceratophyllidae","Ceratophyllinae","Jellisonia","maxwelli","Hastriter",2004,NA,"Lewis",1268,"Lewis1268",NA,NA,NA,NA,NA,NA,NA,"Jellisonia maxwelli Hastriter, 2004",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"maxwelli",NA,"species",NA,"Hastriter, 2004",NA,NA,"accepted",NA,NA,"Jellisonia maxwelli"
"Stivaliidae",NA,"Muesebeckella","niobiensis","Hastriter",2020,NA,"Lewis",1272,"Lewis1272",NA,NA,NA,NA,NA,NA,NA,"Muesebeckella niobiensis Hastriter, 2020",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"niobiensis",NA,"species",NA,"Hastriter, 2020",NA,NA,"accepted",NA,NA,"Muesebeckella niobiensis"
"Stivaliidae",NA,"Obtusifrontia","comohamulus","Hastriter",2020,NA,"Lewis",1273,"Lewis1273",NA,NA,NA,NA,NA,NA,NA,"Obtusifrontia comohamulus Hastriter, 2020",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"comohamulus",NA,"species",NA,"Hastriter, 2020",NA,NA,"accepted",NA,NA,"Obtusifrontia comohamulus"
"Stivaliidae",NA,"Orthopsylloides","mardoni","Hastriter",2014,NA,"Lewis",1274,"Lewis1274",NA,NA,NA,NA,NA,NA,NA,"Orthopsylloides mardoni Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"mardoni",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Orthopsylloides mardoni"
"Stivaliidae",NA,"Orthopsylloides","maricaballa","Hastriter",2014,NA,"Lewis",1275,"Lewis1275",NA,NA,NA,NA,NA,NA,NA,"Orthopsylloides maricaballa Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"maricaballa",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Orthopsylloides maricaballa"
"Stivaliidae",NA,"Orthopsylloides","penguinata","Hastriter",2014,NA,"Lewis",1276,"Lewis1276",NA,NA,NA,NA,NA,NA,NA,"Orthopsylloides penguinata Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"penguinata",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Orthopsylloides penguinata"
"Stivaliidae",NA,"Orthopsylloides","rawlinsi","Hastriter",2014,NA,"Lewis",1277,"Lewis1277",NA,NA,NA,NA,NA,NA,NA,"Orthopsylloides rawlinsi Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rawlinsi",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Orthopsylloides rawlinsi"
"Stivaliidae",NA,"Orthopsylloides","repanda","Hastriter",2014,NA,"Lewis",1278,"Lewis1278",NA,NA,NA,NA,NA,NA,NA,"Orthopsylloides repanda Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"repanda",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Orthopsylloides repanda"
"Stivaliidae",NA,"Orthopsylloides","truncata","Hastriter",2014,NA,"Lewis",1279,"Lewis1279",NA,NA,NA,NA,NA,NA,NA,"Orthopsylloides truncata Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"truncata",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Orthopsylloides truncata"
"Stivaliidae",NA,"Orthopsylloides","uncinata","Hastriter",2014,NA,"Lewis",1280,"Lewis1280",NA,NA,NA,NA,NA,NA,NA,"Orthopsylloides uncinata Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"uncinata",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Orthopsylloides uncinata"
"Stivaliidae",NA,"Orthopsylloides","whitingi","Hastriter",2014,NA,"Lewis",1281,"Lewis1281",NA,NA,NA,NA,NA,NA,NA,"Orthopsylloides whitingi Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"whitingi",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Orthopsylloides whitingi"
"Stivaliidae",NA,"Parastivalius","avicularius","Hastriter",2014,NA,"Lewis",1282,"Lewis1282",NA,NA,NA,NA,NA,NA,NA,"Parastivalius avicularius Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"avicularius",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Parastivalius avicularius"
"Stivaliidae",NA,"Parastivalius","bidenticulatus","Hastriter",2014,NA,"Lewis",1283,"Lewis1283",NA,NA,NA,NA,NA,NA,NA,"Parastivalius bidenticulatus Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"bidenticulatus",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Parastivalius bidenticulatus"
"Stivaliidae",NA,"Parastivalius","chelaformis","Hastriter",2014,NA,"Lewis",1284,"Lewis1284",NA,NA,NA,NA,NA,NA,NA,"Parastivalius chelaformis Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"chelaformis",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Parastivalius chelaformis"
"Stivaliidae",NA,"Parastivalius","longipalpus","Hastriter",2014,NA,"Lewis",1285,"Lewis1285",NA,NA,NA,NA,NA,NA,NA,"Parastivalius longipalpus Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"longipalpus",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Parastivalius longipalpus"
"Stivaliidae",NA,"Parastivalius","novaebritainiae","Hastriter",2014,NA,"Lewis",1286,"Lewis1286",NA,NA,NA,NA,NA,NA,NA,"Parastivalius novaebritainiae Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"novaebritainiae",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Parastivalius novaebritainiae"
"Stivaliidae",NA,"Parastivalius","papillatus","Hastriter",2014,NA,"Lewis",1287,"Lewis1287",NA,NA,NA,NA,NA,NA,NA,"Parastivalius papillatus Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"papillatus",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Parastivalius papillatus"
"Stivaliidae",NA,"Parastivalius","phocaceus","Hastriter",2014,NA,"Lewis",1288,"Lewis1288",NA,NA,NA,NA,NA,NA,NA,"Parastivalius phocaceus Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"phocaceus",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Parastivalius phocaceus"
"Stivaliidae",NA,"Parastivalius","spinatus","Hastriter",2014,NA,"Lewis",1289,"Lewis1289",NA,NA,NA,NA,NA,NA,NA,"Parastivalius spinatus Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"spinatus",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Parastivalius spinatus"
"Stivaliidae",NA,"Parastivalius","tridenticulatus","Hastriter",2014,NA,"Lewis",1290,"Lewis1290",NA,NA,NA,NA,NA,NA,NA,"Parastivalius tridenticulatus Hastriter, 2014",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tridenticulatus",NA,"species",NA,"Hastriter, 2014",NA,NA,"accepted",NA,NA,"Parastivalius tridenticulatus"
"Stivaliidae",NA,"Rectidigitus","angularis","Hastriter",2016,NA,"Lewis",1291,"Lewis1291",NA,NA,NA,NA,NA,NA,NA,"Rectidigitus angularis Hastriter, 2016",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"angularis",NA,"species",NA,"Hastriter, 2016",NA,NA,"accepted",NA,NA,"Rectidigitus angularis"
"Stivaliidae",NA,"Rectidigitus","claviculatus","Hastriter",2016,NA,"Lewis",1292,"Lewis1292",NA,NA,NA,NA,NA,NA,NA,"Rectidigitus claviculatus Hastriter, 2016",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"claviculatus",NA,"species",NA,"Hastriter, 2016",NA,NA,"accepted",NA,NA,"Rectidigitus claviculatus"
"Stivaliidae",NA,"Rectidigitus","dittmarae","Hastriter",2016,NA,"Lewis",1293,"Lewis1293",NA,NA,NA,NA,NA,NA,NA,"Rectidigitus dittmarae Hastriter, 2016",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"dittmarae",NA,"species",NA,"Hastriter, 2016",NA,NA,"accepted",NA,NA,"Rectidigitus dittmarae"
"Stivaliidae",NA,"Rectidigitus","glomerospinosus","Hastriter",2016,NA,"Lewis",1294,"Lewis1294",NA,NA,NA,NA,NA,NA,NA,"Rectidigitus glomerospinosus Hastriter, 2016",NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"glomerospinosus",NA,"species",NA,"Hastriter, 2016",NA,NA,"accepted",NA,NA,"Rectidigitus glomerospinosus"
