"TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"NMNH",281,NA,NA,NA,NA,NA,NA,NA,NA,"Adoratopsylla (Tritopsylla) intermedia",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Adoratopsylla","Tritopsylla","intermedia",NA,"species",NA,"",NA,NA,NA,NA,NA,"Adoratopsylla intermedia"
"NMNH",282,NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) roberti",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","roberti",NA,"species",NA,"",NA,NA,NA,NA,NA,"Polygenis roberti"
"NMNH",283,NA,NA,NA,NA,NA,NA,NA,NA,"Polygenis (Polygenis) tripus (Jordan, 1933)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Polygenis","Polygenis","tripus",NA,"species",NA,"Jordan, 1933",NA,NA,NA,NA,NA,"Polygenis tripus"
"NMNH",284,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus australis tupinus Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus",NA,"australis","tupinus","subspecies",NA,"Jordan & Rothschild, 1923",NA,NA,NA,NA,NA,"Rhopalopsyllus australis tupinus"
"NMNH",285,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus lugubris lugubris Jordan & Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus",NA,"lugubris","lugubris","subspecies",NA,"Jordan & Rothschild, 1908",NA,NA,NA,NA,NA,"Rhopalopsyllus lugubris lugubris"
"NMNH",286,NA,NA,NA,NA,NA,NA,NA,NA,"Rhopalopsyllus lutzi lutzi (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus",NA,"lutzi","lutzi","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Rhopalopsyllus lutzi lutzi"
"NMNH",288,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla cheopis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"cheopis",NA,"species",NA,"Rothschild, 1903",NA,NA,NA,NA,NA,"Xenopsylla cheopis"
"NMNH",289,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla aequisetosa (Enderlein, 1901)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"aequisetosa",NA,"species",NA,"Enderlein, 1901",NA,NA,NA,NA,NA,"Xenopsylla aequisetosa"
"NMNH",290,NA,NA,NA,NA,NA,NA,NA,NA,"Acropsylla girshami Traub, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Acropsylla",NA,"girshami",NA,"species",NA,"Traub, 1950",NA,NA,NA,NA,NA,"Acropsylla girshami"
"NMNH",291,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenocephalides orientis (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Ctenocephalides",NA,"orientis",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Ctenocephalides orientis"
"NMNH",292,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla astia Rothschild, 1911",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"astia",NA,"species",NA,"Rothschild, 1911",NA,NA,NA,NA,NA,"Xenopsylla astia"
"NMNH",293,NA,NA,NA,NA,NA,NA,NA,NA,"Aviostivalius klossi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Aviostivalius",NA,"klossi",NA,"species",NA,"",NA,NA,NA,NA,NA,"Aviostivalius klossi"
"NMNH",294,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus vison Baker, 1904",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus",NA,"vison",NA,"species",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Ceratophyllus vison"
"NMNH",295,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys pseudarctomys",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Opisodasys",NA,"pseudarctomys",NA,"species",NA,"",NA,NA,NA,NA,NA,"Opisodasys pseudarctomys"
"NMNH",296,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys vesperalis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Opisodasys",NA,"vesperalis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Opisodasys vesperalis"
"NMNH",297,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys keeni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Opisodasys",NA,"keeni",NA,"species",NA,"",NA,NA,NA,NA,NA,"Opisodasys keeni"
"NMNH",298,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas leucopus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"leucopus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Orchopeas leucopus"
"NMNH",299,NA,NA,NA,NA,NA,NA,NA,NA,"Cediopsylla simplex",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Cediopsylla",NA,"simplex",NA,"species",NA,"",NA,NA,NA,NA,NA,"Cediopsylla simplex"
"NMNH",300,NA,NA,NA,NA,NA,NA,NA,NA,"Hystrichopsylla tahavuana",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Hystrichopsylla",NA,"tahavuana",NA,"species",NA,"",NA,NA,NA,NA,NA,"Hystrichopsylla tahavuana"
"NMNH",301,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla idahoensis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla",NA,"idahoensis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Oropsylla idahoensis"
"NMNH",302,NA,NA,NA,NA,NA,NA,NA,NA,"Aetheca wagneri (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Aetheca",NA,"wagneri",NA,"species",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Aetheca wagneri"
"NMNH",303,NA,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dissimilis dissimilis (Jordan, 1938)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amalaraeus",NA,"dissimilis","dissimilis","subspecies",NA,"Jordan, 1938",NA,NA,NA,NA,NA,"Amalaraeus dissimilis dissimilis"
"NMNH",304,NA,NA,NA,NA,NA,NA,NA,NA,"Amaradix euphorbi (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amaradix",NA,"euphorbi",NA,"species",NA,"Rothschild, 1905",NA,NA,NA,NA,NA,"Amaradix euphorbi"
"NMNH",305,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) arcuegens Holland, 1952",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","arcuegens",NA,"species",NA,"Holland, 1952",NA,NA,NA,NA,NA,"Ceratophyllus arcuegens"
"NMNH",306,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) idius Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","idius",NA,"species",NA,"Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,"Ceratophyllus idius"
"NMNH",307,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) scopulorum Holland, 1952",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","scopulorum",NA,"species",NA,"Holland, 1952",NA,NA,NA,NA,NA,"Ceratophyllus scopulorum"
"NMNH",308,NA,NA,NA,NA,NA,NA,NA,NA,"Amalaraeus dissimilis athabascae (Holland, 1952)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amalaraeus",NA,"dissimilis","athabascae","subspecies",NA,"Holland, 1952",NA,NA,NA,NA,NA,"Amalaraeus dissimilis athabascae"
"NMNH",309,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Amonopsyllus) ciliatus protinus Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Amonopsyllus","ciliatus","protinus","subspecies",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Ceratophyllus ciliatus protinus"
"NMNH",310,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) celsus celsus Jordan, 1929",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","celsus","celsus","subspecies",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Ceratophyllus celsus celsus"
"NMNH",311,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) petrochelidoni Wagner, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","petrochelidoni",NA,"species",NA,"Wagner, 1936",NA,NA,NA,NA,NA,"Ceratophyllus petrochelidoni"
"NMNH",312,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Ceratophyllus) styx riparius Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Ceratophyllus","styx","riparius","subspecies",NA,"Jordan & Rothschild, 1920",NA,NA,NA,NA,NA,"Ceratophyllus styx riparius"
"NMNH",313,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Emmareus) diffinis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Emmareus","diffinis",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Ceratophyllus diffinis"
"NMNH",314,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Emmareus) garei Rothschild, 1902",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Emmareus","garei",NA,"species",NA,"Rothschild, 1902",NA,NA,NA,NA,NA,"Ceratophyllus garei"
"NMNH",315,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Monopsyllus) sciurorum sciurorum (Schrank, 1803)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Monopsyllus","sciurorum","sciurorum","subspecies",NA,"Schrank, 1803",NA,NA,NA,NA,NA,"Ceratophyllus sciurorum sciurorum"
"NMNH",316,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus (Rosickyiana) lunatus tundrensis Holland, 1945",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus","Rosickyiana","lunatus","tundrensis","subspecies",NA,"Holland, 1945",NA,NA,NA,NA,NA,"Ceratophyllus lunatus tundrensis"
"NMNH",317,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas caedens durus (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"caedens","durus","subspecies",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Orchopeas caedens durus"
"NMNH",318,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) tuberculata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Opisocrostis","tuberculata",NA,"species",NA,"",NA,NA,NA,NA,NA,"Oropsylla tuberculata"
"NMNH",319,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) rupestris (Jordan, 1929)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Oropsylla","rupestris",NA,"species",NA,"Jordan, 1929",NA,NA,NA,NA,NA,"Oropsylla rupestris"
"NMNH",321,NA,NA,NA,NA,NA,NA,NA,NA,"Amaradix bitterrootensis bitterrootensis (Dunn, 1923)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Amaradix",NA,"bitterrootensis","bitterrootensis","subspecies",NA,"Dunn, 1923",NA,NA,NA,NA,NA,"Amaradix bitterrootensis bitterrootensis"
"NMNH",322,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas howardi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"howardi",NA,"species",NA,"",NA,NA,NA,NA,NA,"Orchopeas howardi"
"NMNH",323,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas nepos (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"nepos",NA,"species",NA,"Rothschild, 1905",NA,NA,NA,NA,NA,"Orchopeas nepos"
"NMNH",325,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) bruneri (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Opisocrostis","bruneri",NA,"species",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Oropsylla bruneri"
"NMNH",326,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) labis (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Opisocrostis","labis",NA,"species",NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,"Oropsylla labis"
"NMNH",327,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) tuberculata tuberculata (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Opisocrostis","tuberculata","tuberculata","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Oropsylla tuberculata tuberculata"
"NMNH",328,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) arctomys (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Oropsylla","arctomys",NA,"species",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Oropsylla arctomys"
"NMNH",329,NA,NA,NA,NA,NA,NA,NA,NA,"Tarsopsylla octodecimdentata coloradensis (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Tarsopsylla",NA,"octodecimdentata","coloradensis","subspecies",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Tarsopsylla octodecimdentata coloradensis"
"NMNH",330,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis acamantis (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"acamantis","acamantis","subspecies",NA,"Rothschild, 1905",NA,NA,NA,NA,NA,"Thrassis acamantis acamantis"
"NMNH",331,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis acamantis",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"acamantis",NA,"species",NA,"",NA,NA,NA,NA,NA,"Thrassis acamantis"
"NMNH",332,NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla insignis (Rothschild, 1903)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"insignis",NA,"species",NA,"Rothschild, 1903",NA,NA,NA,NA,NA,"Myodopsylla insignis"
"NMNH",333,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophyllus armatus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Ctenophyllus",NA,"armatus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Ctenophyllus armatus"
"NMNH",334,NA,NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus (Dasypsyllus) gallinulae perpinnatus (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dasypsyllus","Dasypsyllus","gallinulae","perpinnatus","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Dasypsyllus gallinulae perpinnatus"
"NMNH",335,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas caedens caedens (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"caedens","caedens","subspecies",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Orchopeas caedens caedens"
"NMNH",336,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas caedens",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"caedens",NA,"species",NA,"",NA,NA,NA,NA,NA,"Orchopeas caedens"
"NMNH",337,NA,NA,NA,NA,NA,NA,NA,NA,"Orchopeas sexdentatus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Orchopeas",NA,"sexdentatus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Orchopeas sexdentatus"
"NMNH",338,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla catatina (Jordan, 1928)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"catatina",NA,"species",NA,"Jordan, 1928",NA,NA,NA,NA,NA,"Peromyscopsylla catatina"
"NMNH",339,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hamifer hamifer (Rothschild, 1906)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hamifer","hamifer","subspecies",NA,"Rothschild, 1906",NA,NA,NA,NA,NA,"Peromyscopsylla hamifer hamifer"
"NMNH",340,NA,NA,NA,NA,NA,NA,NA,NA,"Ischnopsyllus (Ischnopsyllus) intermedius (Rothschild, 1898)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Ischnopsyllus","Ischnopsyllus","intermedius",NA,"species",NA,"Rothschild, 1898",NA,NA,NA,NA,NA,"Ischnopsyllus intermedius"
"NMNH",341,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys hesperomys (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","hesperomys","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys hesperomys"
"NMNH",342,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys pacifica Holland, 1949",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","pacifica","subspecies",NA,"Holland, 1949",NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys pacifica"
"NMNH",343,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla selenis (Rothschild, 1906)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"selenis",NA,"species",NA,"Rothschild, 1906",NA,NA,NA,NA,NA,"Peromyscopsylla selenis"
"NMNH",344,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) genalis genalis (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Beringopsylla","genalis","genalis","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Nearctopsylla genalis genalis"
"NMNH",345,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) genalis hygini (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Beringopsylla","genalis","hygini","subspecies",NA,"Rothschild, 1904",NA,NA,NA,NA,NA,"Nearctopsylla genalis hygini"
"NMNH",346,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Beringopsylla) hyrtaci (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Beringopsylla","hyrtaci",NA,"species",NA,"Rothschild, 1904",NA,NA,NA,NA,NA,"Nearctopsylla hyrtaci"
"NMNH",347,NA,NA,NA,NA,NA,NA,NA,NA,"Nearctopsylla (Nearctopsylla) brooksi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Nearctopsylla","Nearctopsylla","brooksi",NA,"species",NA,"Rothschild, 1904",NA,NA,NA,NA,NA,"Nearctopsylla brooksi"
"NMNH",348,NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla inopina Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Neopsylla",NA,"inopina",NA,"species",NA,"Rothschild, 1915",NA,NA,NA,NA,NA,"Neopsylla inopina"
"NMNH",349,NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Actenophthalmus) fraterna (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Actenophthalmus","fraterna",NA,"species",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Rhadinopsylla fraterna"
"NMNH",350,NA,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras bishopi Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras",NA,"bishopi",NA,"species",NA,"Jordan, 1933",NA,NA,NA,NA,NA,"Atyphloceras bishopi"
"NMNH",351,NA,NA,NA,NA,NA,NA,NA,NA,"Atyphloceras multidentatus multidentatus Fox, 1909",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Atyphloceras",NA,"multidentatus","multidentatus","subspecies",NA,"Fox, 1909",NA,NA,NA,NA,NA,"Atyphloceras multidentatus multidentatus"
"NMNH",352,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia charlottensis (Baker, 1898)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Catallagia",NA,"charlottensis",NA,"species",NA,"Baker, 1898",NA,NA,NA,NA,NA,"Catallagia charlottensis"
"NMNH",353,NA,NA,NA,NA,NA,NA,NA,NA,"Catallagia decipiens Rothschild, 1915",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Catallagia",NA,"decipiens",NA,"species",NA,"Rothschild, 1915",NA,NA,NA,NA,NA,"Catallagia decipiens"
"NMNH",354,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Nearctoctenophthalmus) pseudagyrtes pseudagyrtes Baker, 1904",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Nearctoctenophthalmus","pseudagyrtes","pseudagyrtes","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Ctenophthalmus pseudagyrtes pseudagyrtes"
"NMNH",356,NA,NA,NA,NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis lynx (Baker, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Euhoplopsyllus",NA,"glacialis","lynx","subspecies",NA,"Baker, 1904",NA,NA,NA,NA,NA,"Euhoplopsyllus glacialis lynx"
"NMNH",357,NA,NA,NA,NA,NA,NA,NA,NA,"Chaetopsylla (Chaetopsylla) setosa Rothschild, 1906",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Vermipsyllidae","Chaetopsylla","Chaetopsylla","setosa",NA,"species",NA,"Rothschild, 1906",NA,NA,NA,NA,NA,"Chaetopsylla setosa"
"NMNH",358,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Oropsylla) eatoni Hubbard, 1954",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Oropsylla","eatoni",NA,"species",NA,"Hubbard, 1954",NA,NA,NA,NA,NA,"Oropsylla eatoni"
