"source","taxonID","species","author","synonym(s)","fossil","reason"
"Lewis",1324,"diqingensis","Li & Hsieh","Frontopsylla spadix gurkha Smit, 1975",NA,NA
"Lewis",1355,"laeta","(Jordan & Rothschild)","Ceratophyllus laeta Jordan & Rothschild, 1920",NA,NA
"Lewis",1357,"lapponica","(Nordberg)","Acanthopsylla lapponica Nordberg, 1935",NA,NA
"Lewis",1358,"lapponica","(Nordberg)","Frontopsylla lapponica prior Scalon, 1965",NA,NA
"Lewis",1361,"luculenta","(Jordan & Rothschild)","Frontopsylla luculenta parilis Jordan, 1929",NA,NA
"Lewis",1363,"macrophthalma","(Jordan & Rothschild)","Ceratophyllus macrophthalma Jordan & Rothschild, 1920",NA,NA
"Lewis",1365,"megasinus","Li & Chen","Frontopsylla megasinus acutus Li & Chen, 1974",NA,NA
"Lewis",1386,"tuoliensis","Yu & Zhang","Frontopsylla tuoli Yu & Zhang, 1981 (misapplication of F. tuoliensis)",NA,NA
"Lewis",1395,"longisetosa","Wu, Wu & Liu","Peusipsylla kunaveri Brelih, 1975",NA,NA
"Lewis",1397,"thysanota","(Traub)","Evansipsylla thysanota Traub, 1968",NA,NA
"Lewis",1421,"torosa","Jordan","Geusibia intermedius Liu, Tsai & Wu, 1974",NA,NA
"Lewis",1440,"broscus","Jordan & Rothschild","Hectopsylla mazzai Costa Lima, 1935",NA,NA
"Lewis",1450,"psittaci","Von Frauenfeld","Hectopsylla pyttaci Wolffhügel, 1916",NA,NA
"Lewis",1451,"psittaci","Von Frauenfeld","Pulex testudo Weyenbergh, 1881",NA,NA
"Lewis",1453,"pulex","(Haller)","Maxilliopsylla lilloi Schreiter & Shannon, 1927",NA,NA
"Lewis",1454,"pulex","(Haller)","Rhynchopsyllus megastigmata Traub & Gammons, 1950",NA,NA
"Lewis",1472,"fosteri","(Rothschild)","Hormopsylla cryptica Tipton & Machado-Allison, 1972",NA,NA
"Lewis",1504,"schefferi","Chapin","Hystrichopsylla hubbardi Auguston, 1953",NA,NA
"Lewis",1505,"schefferi","Chapin","Hystrichopsylla mammoth Chapin, 1921",NA,NA
"Lewis",1533,"dolosus","Dampf","Ischnopsyllus teres Jordan, 1929",NA,NA
"Lewis",1535,"elongatus","(Curtis)","Ceratophyllus elongatus Rothschild, 1898",NA,NA
"Lewis",1536,"elongatus","(Curtis)","Ceratopsylla subobscura Wagner, 1898",NA,NA
"Lewis",1540,"hexactenus","(Kolenati)","Ceratophyllus hexactena petropolitana Wagner, 1898",NA,NA
"Lewis",1541,"hexactenus","(Kolenati)","Ischnopsyllus bouchei Oudemans, 1906",NA,NA
"Lewis",1542,"hexactenus","(Kolenati)","Ischnopsyllus kolenatii Wagner, 1930",NA,NA
"Lewis",1543,"hexactenus","(Kolenati)","Nycteridopsylla bouchei Oudemans, 1906",NA,NA
"Lewis",1544,"hexactenus","(Kolenati)","Pulex vespertilionis Bouché, 1835",NA,"dupe"
"Lewis",1545,"hexactenus","(Kolenati)","Pulex vespertilionis Dugès, 1832",NA,"dupe"
"Lewis",1548,"indicus","Jordan","Ischnopsyllus tateishii Sugimoto, 1933",NA,NA
"Lewis",1551,"intermedius","(Rothschild)","Ceratophyllus intermedius Rothschild, 1898",NA,NA
"Lewis",1552,"intermedius","(Rothschild)","Ceratopsylla wagneri Kohaut, 1903",NA,NA
"Lewis",1553,"intermedius","(Rothschild)","Ischnopsyllus schmitzi Oudemans, 1909 (female Ischnopsyllus intermedius)",NA,NA
"Lewis",1557,"liae","Jordan","Ischnopsyllus liui Chao, 1947",NA,NA
"Lewis",1560,"needhami","Hsu","Ischnopsyllus vasilii Skalon (in Argyropulo, 1948)",NA,NA
"Lewis",1561,"needhami","Hsu","Ischnopsyllus wassilii Scalon 1935",NA,NA
"Lewis",1563,"obscurus","(Wagner)","Ischnopsyllus brachystylus Rothschild, 1910",NA,NA
"Lewis",1565,"octactenus","(Kolenati)","Ceratophyllus jubata Wagner, 1898",NA,NA
"Lewis",1566,"octactenus","(Kolenati)","Ceratophyllus octactenus Kolenati, 1856",NA,NA
"Lewis",1567,"octactenus","(Kolenati)","Ceratophyllus variabilis decimpilata Wagner, 1898",NA,"dupe"
"Lewis",1579,"variabilis","(Wagner)","Ceratophyllus variabilis decimpilata Wagner, 1898",NA,"dupe"
"Lewis",1587,"barrerai","Hastriter","Jellisonia breviloba barrerai Hastriter, 2004",NA,NA
"Lewis",1592,"falcata","(Mendez & Hanssens)","Kohlsia falcata Mendez & Hanssens, 1975",NA,NA
"Lewis",1596,"hayesi","Traub","Jellisonia hayesi breviloba Traub, 1950",NA,NA
"Lewis",1600,"klotsi","Traub","Jellisonia dybasi Traub, 1950",NA,NA
"Lewis",1605,"tiptoni","(Mendez & Altman)","Kohlsia tiptoni Mendez & Altman, 1960",NA,NA
"Lewis",1607,"wisemani","Eads","Jellisonia bonia Traub & Johnson, 1952",NA,NA
"Lewis",1617,"fournieri","Vargas","Kohlsia ortizi Vargas, 1951",NA,NA
"Lewis",1637,"hoogstraali","Smit","Lagaropsylla traubi Klein, 1967",NA,NA
"Lewis",1639,"idae","Smit","Lagaropsylla setzeri Segerman, 1970",NA,NA
"Lewis",1650,"putila","Jordan & Rothschild","Lagaropsylla mytila Hurka, 1984",NA,NA
"Lewis",1689,"sciurobia","(Wagner)","Ctenopsyllus sciurobia Wagner, 1934",NA,NA
"Lewis",1691,"segnis","(Schönherr)","Ctenophthalmus bisbidentatus Kolenati, 1859",NA,"dupe"
"Lewis",1692,"segnis","(Schönherr)","Ctenophthalmus quadridentatus Kolenati, 1859",NA,NA
"Lewis",1693,"segnis","(Schönherr)","Ctenophthalmus talpae Kolenati, 1856 (Suppressed by ICZN 1963)",NA,NA
"Lewis",1694,"segnis","(Schönherr)","Pulex musculi Bouché, 1835 (junior homonym of Pulex musculi Dugès, 1832)",NA,"dupe"
"Lewis",1695,"segnis","(Schönherr)","Pulex musculi Dugès, 1832",NA,"dupe"
"Lewis",1696,"segnis","(Schönherr)","Pulex segnis Schönherr, 1811",NA,NA
"Lewis",1697,"segnis","(Schönherr)","Typhlopsylla mexicana Baker, 1896",NA,NA
"Lewis",1726,"agrippinae","(Rothschild)","Ceratophyllus vicinus Rothschild, 1905",NA,NA
"Lewis",1775,"jiangkouensis","Li & Huang","Macrostylophora cuiae jiangkouensis Li & Huang, 1979",NA,NA
"Lewis",1779,"levis","(Jordan & Rothschild)","Ceratophyllus agathus Jordan & Rothschild, 1922",NA,NA
"Lewis",1801,"grossiventris","(Weyenbergh)","Malacopsylla androcli Rothschild, 1904",NA,NA
"Lewis",1802,"grossiventris","(Weyenbergh)","Malacopsylla grossiventris goniata Wagner, 1939",NA,NA
"Lewis",1803,"grossiventris","(Weyenbergh)","Malacopsylla tolypeutis Enderlein, 1905",NA,NA
"Lewis",1804,"grossiventris","(Weyenbergh)","Megapsylla inermis Wahlgren, 1903",NA,NA
"Lewis",1807,"eremicus","(Baker)","Malaraeus sinomus (Jordan, 1925)",NA,NA
"Lewis",1811,"tolli","Wagner","Monopsyllus anadyrus Jordan, 1937",NA,NA
"Lewis",1837,"abantis","(Rothschild)","Megabothris adversus Wagner, 1936",NA,NA
"Lewis",1850,"calcarifer","(Wagner)","Ceratophyllus calcarifer Wagner, 1913",NA,NA
"Lewis",1852,"clantoni","Hubbard","Megabothris clantoni johnsoni Hubbard, 1949",NA,NA
"Lewis",1853,"clantoni","Hubbard","Megabothris clantoni princei Hubbard, 1949",NA,NA
"Lewis",1854,"clantoni","Hubbard","Megabothris obscurus Holland, 1949",NA,NA
"Lewis",1856,"groenlandicus","(Wahlgren)","Ceratophyllus immitis Jordan, 1929",NA,NA
"Lewis",1860,"rectangulatus","(Wahlgren)","Ceratophyllus baikalensis Ioff, 1928",NA,NA
"Lewis",1861,"rectangulatus","(Wahlgren)","Ceratophyllus microti Nordberg, 1935",NA,NA
"Lewis",1862,"rectangulatus","(Wahlgren)","Ceratophyllus rectangulatus Wahlgren, 1903",NA,NA
"Lewis",1864,"rhipisoides","Li & Wang","Callopsylla fusca Lewis, 1971",NA,NA
"Lewis",1865,"rhipisoides","Li & Wang","Megabothris kubotai Uchikawa, 1975",NA,NA
"Lewis",1868,"sokolovi","(Gershkovich)","Megabothris asio nakamurai Ono, 1955",NA,NA
"Lewis",1870,"turbidus","(Rothschild)","Ceratophyllus turbidus Rothschild, 1909",NA,NA
"Lewis",1872,"walkeri","(Rothschild)","Ceratophyllus walkeri Rothschild, 1909",NA,NA
"Lewis",1877,"divisus","(Baker)","Megarthroglossus divisus wallowensis Hubbard, 1947",NA,NA
"Lewis",1878,"divisus","(Baker)","Megarthroglossus longispinus exsecatus Wagner, 1936",NA,NA
"Lewis",1879,"divisus","(Baker)","Pulex longispinus Baker, 1895",NA,NA
"Lewis",1882,"procus","Jordan & Rothschild","Megarthroglossus muiri Augustson, 19537",NA,NA
"Lewis",1883,"procus","Jordan & Rothschild","Megarthroglossus procus oregonensis Hubbard, 194",NA,NA
"Lewis",1884,"procus","Jordan & Rothschild","Megarthroglossus similis Wagner, 1936",NA,NA
"Lewis",1889,"spenceri","Wagner","Megarthroglossus pygmaeus Wagner, 1936",NA,NA
"Lewis",1896,"arachis","(Jordan)","Meringis cochisei Hubbard, 1954",NA,NA
"Lewis",1900,"cummingi","(C. Fox)","Atheropsylla bakeri Stewart, 1940",NA,NA
"Lewis",1906,"hubbardi","Kohls","Meringis jewetti Hubbard, 1940",NA,NA
"Lewis",1907,"hubbardi","Kohls","Meringis walkeri Hubbard, 1940",NA,NA
"Lewis",1944,"arctica","Rothschild","Amphipsylla hadweni Ewing, 1927",NA,NA
"Lewis",1945,"arctica","Rothschild","Boreopsyllus hadweni Ewing, 1929",NA,NA
"Lewis",1952,"megatarsalia","(Liu, Wu & Wu)","Sternopsylla intermedia oxyura Jordan, 1926",NA,"dupe"
"Lewis",1956,"anisus","Rothschild","Ceratophyllus caracoi Scalon, 1935",NA,NA
"Lewis",1957,"anisus","Rothschild","Concavopsylla siana Liu, 1956",NA,NA
"Lewis",1959,"argus","(Rothschild)","Ceratophyllus argus Rothschild, 1908",NA,NA
"Lewis",1960,"argus","(Rothschild)","Pygiopsylla momonga Kishida, 1932",NA,NA
"Lewis",1965,"indages","Rothschild","Ceratophyllus pteromydis Nordberg, 1935",NA,NA
"Lewis",1966,"indages","Rothschild","Ceratophyllus tamias Wagner, 1927",NA,NA
"Lewis",1967,"indages","Rothschild","Monopsyllus indages lis Ono, 1958",NA,NA
"Lewis",1980,"vison","Baker","Ceratophyllus lucidus Baker, 1904",NA,NA
"Lewis",1981,"vison","Baker","Monopsyllus vison reeheri Hubbard, 1954",NA,NA
"Lewis",1994,"collinsi","Kohls","Myodopsylla diasi Costa Lima, 1938",NA,NA
"Lewis",1998,"insignis","(Rothschild)","Ceratophyllus crosbyi Baker, 1905",NA,NA
"Lewis",1999,"insignis","(Rothschild)","Myodopsylla subulata Chapin, 1919",NA,NA
"Lewis",2003,"palposa","(Rothschild)","Myodopsylloides piercei Augustson, 1941",NA,NA
"Lewis",2006,"trisellis","Jordan","Myodopsylla trisellis rossica Markova, 1938",NA,NA
"Lewis",2015,"laverani","(Rothschild)","Ceratophyllus laverani Rothschild, 1911",NA,NA
"Lewis",2016,"laverani","(Rothschild)","Ctenopsylla copulabilis Weiss, 1917",NA,NA
"Lewis",2017,"laverani","(Rothschild)","Myoxopsylla copulabilis (Weiss, 1917)",NA,NA
"Lewis",2031,"jordani","Hubbard","Nearctopsylla hygini columbiana Wagner, 1940",NA,NA
"Lewis",2040,"abagaitui","Ioff","Neopsylla convexa Li, Wang & Wang, 1966",NA,NA
"Lewis",2042,"acanthina","Jordan & Rothschild","Neopsylla uniseriata Wagner, 1927",NA,NA
"Lewis",2044,"affinis","Li & Hsieh","Neopsylla affinis deqingensis Xie & Li, 1986",NA,NA
"Lewis",2067,"honora","Jordan","Neopsylla rhombosa Chen & Wei, 1978",NA,NA
"Lewis",2069,"inopina","Rothschild","Neopsylla texanus Stewart, 1930",NA,NA
"Lewis",2121,"chilensis","Jordan","Neotyphloceras crassispina chilensis Jordan, 1936",NA,NA
"Lewis",2129,"pomerantzi","(Traub)","Stivalius ralius Traub, 1951",NA,NA
"Lewis",2134,"abramovi","(Ioff)","Ceratophyllus abramovi Kasiyev, 1966",NA,NA
"Lewis",2152,"consimilis","(Wagner)","Ceratophyllus consimilis Wagner, 1898",NA,NA
"Lewis",2161,"fasciatus","(Bosc)","Ceratophyllus californicus Baker, 1904",NA,NA
"Lewis",2162,"fasciatus","(Bosc)","Ceratophyllus canadensis Baker, 1904",NA,NA
"Lewis",2163,"fasciatus","(Bosc)","Ceratophyllus endymionis Rothschild, 1904",NA,NA
"Lewis",2164,"fasciatus","(Bosc)","Ceratophyllus oculatus Baker, 1904",NA,NA
"Lewis",2165,"fasciatus","(Bosc)","Nosopsyllus paganus Peus, 1949",NA,NA
"Lewis",2166,"fasciatus","(Bosc)","Pulex fasciatus Bosc, 1800",NA,NA
"Lewis",2167,"fasciatus","(Bosc)","Pulex furoris Dale, 1878",NA,NA
"Lewis",2168,"fasciatus","(Bosc)","Pulex talpae Bouche, 1835 (junior homonym of Pulex fasciatus Bosc, 1800)",NA,NA
"Lewis",2169,"fasciatus","(Bosc)","Pulex terrestris ferox Alpinus, 1874 (nomina ex phantasia)",NA,NA
"Lewis",2201,"medus","Jordan","Nosopsyllus londiniensis stylifer Peus, 1978",NA,NA
"Lewis",2203,"mikulini","(Kunitsky & Kynitskaya)","Nosopsyllus parsus Klein, 1963",NA,NA
"Lewis",2205,"mokrzeckyi","(Wagner)","Ceratophyllus acutus Baker, 1904",NA,NA
"Lewis",2206,"mokrzeckyi","(Wagner)","Ceratophyllus mokzeckyi Wagner, 1916",NA,NA
"Lewis",2207,"mokrzeckyi","(Wagner)","Ceratophyllus sucinus Jordan & Rothschild, 1921",NA,NA
"Lewis",2208,"mokrzeckyi","(Wagner)","Diamanus hopkinsi Vargas, 1955",NA,NA
"Lewis",2211,"nicanus","Jordan","Nosopsyllus utsuryoensis Nagahana, 1954",NA,NA
"Lewis",2253,"dictena","(Kolenati)","Ceratophyllus dictenus Kolenati 1856",NA,NA
"Lewis",2254,"dictena","(Kolenati)","Typhlopsylla dictenus Taschenberg, 1880",NA,NA
"Lewis",2256,"eusarca","Dampf","Nycteridopsylla eusarca major Rothschild, 1909",NA,NA
"Lewis",2258,"galba","Dampf","Ischnopsyllus wui Hsü, 1935",NA,NA
"Lewis",2260,"iae","Beaucournu & Kock","Nycteridopsylla quadrispina Lu & Wu, 2003",NA,NA
"Lewis",2268,"pentactena","(Kolenati)","Ceratophyllus pentactenus Kolenati, 1856",NA,NA
"Lewis",2269,"pentactena","(Kolenati)","Ceratopsyllus tetractenus Kolenati, 1856",NA,NA
"Lewis",2270,"pentactena","(Kolenati)","Typhlopsylla pentactenus Taschenberg, 1880",NA,NA
"Lewis",2284,"hirticrus","(Jordan & Rothschild)","Frontopsylla subula Wagner 1930",NA,NA
"Lewis",2287,"dentatus","(Baker)","Ceratophyllus ponerus Rothschild, 1909",NA,NA
"Lewis",2288,"dentatus","(Baker)","Odontopsylla spenceri Dunn, 1923",NA,NA
"Lewis",2325,"pseudarctomys","(Baker)","Ceratophyllus acasti Rothschild, 1905",NA,NA
"Lewis",2327,"robustus","(Jordan)","Opisodasys spatiosis I. Fox, 1940",NA,NA
"Lewis",2329,"vesperalis","(Jordan)","Opisodasys jellisoni I. Fox, 1941",NA,NA
"Lewis",2336,"howardi","(Baker)","Orchopeas howardi bolivari Barrera, 1955",NA,NA
"Lewis",2337,"howardi","(Baker)","Orchopeas howardi texensis Eads, 1950",NA,NA
"Lewis",2338,"howardi","(Baker)","Pulex gillettei Baker, 1895",NA,NA
"Lewis",2339,"howardi","(Baker)","Pulex howardi Baker, 1895",NA,NA
"Lewis",2340,"howardi","(Baker)","Pulex wickhami Baker, 1895",NA,NA
"Lewis",2345,"leucopus","(Baker)","Ceratophyllus aeger Rothschild, 1905",NA,NA
"Lewis",2351,"sexdentatus","(Baker)","Orchopeas reevesi Vargas, 1960",NA,NA
"Lewis",2365,"arctomys","(Baker)","Aethopsylla septentrionalis Stewart & Holland, 1940",NA,NA
"Lewis",2367,"bruneri","(Baker)","Ceratophyllus saundersi Jordan, 1933",NA,NA
"Lewis",2370,"idahoensis","(Baker)","Ceratophyllus bertholfi C. Fox, 1927",NA,NA
"Lewis",2371,"idahoensis","(Baker)","Ceratophyllus poeantis Rothschild, 1905",NA,NA
"Lewis",2375,"montana","(Baker)","Oropsylla montana mandarina (Jordan & Rothschild, 1911)",NA,NA
"Lewis",2379,"silantiewi","(Wagner)","Ceratophyllus crassus Jordan & Rothschild, 1911",NA,NA
"Lewis",2380,"silantiewi","(Wagner)","Ceratophyllus lilantiewi Wagner, 1898",NA,NA
"Lewis",2381,"silantiewi","(Wagner)","Oropsylla silantiewi weisskei Wagner, 1936",NA,NA
"Lewis",2382,"silantiewi","(Wagner)","Paraceras segregatus Wagner, 1930",NA,NA
"Lewis",2385,"tuberculata","(Baker)","Opisocrostis ornatus I. Fox, 1940",NA,NA
"Lewis",2386,"tuberculata","(Baker)","Opisocrostis tuberculatus cynomuris Jellison, 1939",NA,NA
"Lewis",2390,"abacetus","(Jordan & Rothschild)","Orthopsylloides abacetus baiyerensis George & Beaucournu, 1995",NA,NA
"Lewis",2404,"alpestris","Argyropulo","Palaeopsylla alpina Argyropulo, 1946",NA,NA
"Lewis",2432,"kohauti","Dampf","Palaeopsylla kohauti orientalis Argyropulo, 1941",NA,NA
"Lewis",2440,"minor","(Dale)","Ceratophyllus minor Smit, 1969",NA,NA
"Lewis",2441,"minor","(Dale)","Palaeopsylla minor cornubiensis Turk, 1946",NA,NA
"Lewis",2442,"minor","(Dale)","Typhlopsylla gracilis Taschenberg, 1880",NA,NA
"Lewis",2449,"obliqua","Peus","Palaeopsylla soricis montana Rostigayev, 1977",NA,NA
"Lewis",2458,"remota","Jordan","Palaeopsylla remota nesicola Traub & Evans 1967",NA,NA
"Lewis",2500,"brevimanubrium","Li & Huang","Paraceras brachymanubrium Li & Huang, 1979",NA,NA
"Lewis",2514,"sauteri","(Rothschild)","Paraceras laxisinus Xie, He & Li, 1980",NA,NA
"Lewis",2541,"curvispinus","Miyajima & Koidzumi","Ceratophyllus subcaecatus Rothschild, 1912",NA,NA
"Lewis",2542,"curvispinus","Miyajima & Koidzumi","Paradoxopsyllus cruvispinus (sic) Miyajima & Koidzumi, 1909",NA,NA
"Lewis",2578,"scorodumovi","Scalon","Paradoxopsyllus transbaikalicus Tiflov & Pavlov, 1936",NA,NA
"Lewis",2601,"longicornis","Enderlein","Parapsyllus longicornis alginus Jordan, 1942",NA,NA
"Lewis",2615,"taylori","Jordan","Parapsyllus laysanensis Wilson, 1972",NA,NA
"Lewis",2618,"chephrenis","(Rothschild)","Pulex alternans Wahlgren, 1904",NA,NA
"Lewis",2635,"peninsularis","(Lewis)","Thrassis peninsularis Lewis, 1994",NA,NA
"Lewis",2651,"fallax","(Rothschild)","Ctenopsyllus fallax Rothschild, 1909",NA,NA
"Lewis",2652,"fallax","(Rothschild)","Peromyscopsylla sylvatica fallax Johnson & Traub, 1955",NA,NA
"Lewis",2670,"ostsibirica","(Scalon)","Leptopsylla hamifer longiloba Jordan, 1939",NA,NA
"Lewis",2675,"selenis","(Rothschild)","Peromyscopsylla duma Traub, 1944",NA,NA
"Lewis",2677,"silvatica","(Meinert)","Typhlopsylla silvatica Meinert, 1896",NA,NA
"Lewis",2694,"allos","Wagner","Phalacropsylla monticola Augustson, 1944",NA,NA
"Lewis",2699,"paradisea","Rothschild","Phalacropsylla hamata Tipton & Mendez, 1968",NA,NA
"Lewis",2702,"exilis","(Jordan)","Monopsyllus exilis kansensis Hubbard, 1943",NA,NA
"Lewis",2703,"exilis","(Jordan)","Monopsyllus exilis opadus Jordan, 1938",NA,NA
"Lewis",2704,"exilis","(Jordan)","Monopsyllus exilis triptus Jordan, 1938",NA,NA
"Lewis",2756,"adelus","(Jordan & Rothschild)","Polygenis platensis versutus Guimarães, 1942",NA,NA
"Lewis",2757,"adelus","(Jordan & Rothschild)","Polygenis versuta Guimarães, 1942",NA,NA
"Lewis",2760,"atopus","(Jordan & Rothschild)","Rhopalopsyllus agilis Prado, 1933",NA,NA
"Lewis",2761,"atopus","(Jordan & Rothschild)","Rhopalopsyllus truncatus Guimarães, 1936",NA,NA
"Lewis",2771,"byturus","(Jordan & Rothschild)","Polygenis breyeri Del Ponte, 1963",NA,NA
"Lewis",2776,"dunni","(Jordan & Rothschild)","Polygenis ambersoni Traub & Johnson, 1952",NA,NA
"Lewis",2779,"frustratus","Johnson","Polygenis magellanicus Del Ponte, 1967",NA,NA
"Lewis",2780,"frustratus","Johnson","Polygenis oxymycteri Del Ponte, 1967",NA,NA
"Lewis",2782,"gwyni","(C. Fox)","Rhopalopsyllus sigmodoni Stewart, 1930",NA,NA
"Lewis",2795,"platensis","(Jordan & Rothschild)","Polygenis platensis cisandinus (Jordan, 1939)",NA,NA
"Lewis",2798,"puelche","Del Ponte","Polygenis fornesi Del Ponte, 1967",NA,NA
"Lewis",2799,"puelche","Del Ponte","Rhopalopsyllus litargus puelche Del Ponte & Riesel, 1939",NA,NA
"Lewis",2801,"pygaerus","(Wagner)","Polygenis dentei Guimarães, 1947",NA,NA
"Lewis",2803,"rimatus","(Jordan)","Polygenis atra Guimaráes, 1947",NA,NA
"Lewis",2814,"vazquezi","Vargas","Polygenis vulcanius Smit, 1958",NA,NA
"Lewis",2816,"bathyllus","(M. Rothschild)","Ischnopsylus bathyllus M. Rothschild, 1936",NA,NA
"Lewis",2818,"caminae","(Rothschild)","Ceratophyllus reductus Rothschild, 1903",NA,NA
"Lewis",2819,"caminae","(Rothschild)","Ischnopsyllus earinus M. Rothschild, 1936",NA,NA
"Lewis",2841,"irritans","Linnaeus","Pulex conepati Cunha, 1914",NA,NA
"Lewis",2842,"irritans","Linnaeus","Pulex hominis Dugès, 1832",NA,NA
"Lewis",2843,"irritans","Linnaeus","Pulex irritans fulvus Ioff, 1929",NA,NA
"Lewis",2844,"irritans","Linnaeus","Pulex irritans var. bahiensis Cunha, 1914",NA,NA
"Lewis",2845,"irritans","Linnaeus","Pulex orientalis Kishida 1939",NA,NA
"Lewis",2846,"irritans","Linnaeus","Pulex vulgaris DeGeer, 1778",NA,NA
"Lewis",2850,"simulans","Baker","Pulex irritans var. dugesii Baker, 1899",NA,NA
"Lewis",2856,"hoplia","Jordan & Rothschild","Pygiopsylla spinata Holland, 1969",NA,NA
"Lewis",2860,"zethi","(Rothschild)","Pygiopsylla congrua Jordan & Rothschild, 1922",NA,NA
"Lewis",2885,"caucasica","Argyropulo","Rhadinopsylla caucasica integella (Argyroulo, 1948)",NA,NA
"Lewis",2886,"caucasica","Argyropulo","Rhadinopsylla integella alpestris Agryropulo, 1948",NA,NA
"Lewis",2903,"fraterna","(Baker)","Neopsylla hamiltoni Dunn, 1923",NA,NA
"Lewis",2909,"integella","Jordan & Rothschild","Rhadinopsylla casta Jordan, 1928",NA,NA
"Lewis",2910,"integella","Jordan & Rothschild","Rhadinopsylla integella nivalis Yurkina, 1961",NA,NA
"Lewis",2911,"integella","Jordan & Rothschild","Rhadinopsylla integella paramonovi Argyropulo, 194?",NA,NA
"Lewis",2914,"isacantha","(Rothschild)","Rhadinopsylla isacantha continentalis Smit, 1957",NA,NA
"Lewis",2915,"isacantha","(Rothschild)","Rhadinopsylla pitymydis (Zavattari, 1914)",NA,NA
"Lewis",2916,"isacantha","(Rothschild)","Typhlopsylla isacantha Rothschild, 1907",NA,NA
"Lewis",2931,"mesoides","Smit","Rhadinopsylla mesoides skuratowiczi Bartkowska, 1972",NA,NA
"Lewis",2935,"ohnoi","Nakagawa","Rhadinopsylla onoi Nakagawa, 1959",NA,NA
"Lewis",2938,"pentacantha","(Rothschild)","Rectofrontia pentactenus Rothschild, 1897",NA,NA
"Lewis",2939,"pentacantha","(Rothschild)","Typhlopsylla pentacanthus Rothschild, 1897",NA,NA
"Lewis",2947,"sectilis","Jordan & Rothschild","Micropsylla peromyscus Dunn, 1923",NA,NA
"Lewis",2948,"sectilis","Jordan & Rothschild","Rhadinopsylla sectilis goodi (Hubbard, 1941)",NA,NA
"Lewis",2958,"ucrainica","Wagner & Argyropulo","Rhadinopsylla ukrainica Ioff, 1940",NA,NA
"Lewis",2961,"valenti","Darskaya","Rectofrontia kobayashii Nagahana, 1954",NA,NA
"Lewis",2962,"valenti","Darskaya","Rhadinopsylla dives shanghaiensis Liu & Chu, 1957",NA,NA
"Lewis",2987,"saevus","(Jordan & Rothschild)","Rhopalopsyllus coxi Eads, 1946",NA,NA
"Lewis",2990,"lunata","(Jordan & Rothschild)","Ceratophyllus lunatus lunatus Jordan & Rothschild, 1920",NA,NA
"Lewis",2991,"lunata","(Jordan & Rothschild)","Ceratophyllus tundrensis Holland, 1945",NA,NA
"Lewis",3029,"cuniculi","(Dale)","Pulex goniocephalus Taschenberg, 1880",NA,NA
"Lewis",3035,"simplex","(Baker)","Pulex inaequalis var. simplex Baker, 1895",NA,NA
"Lewis",3037,"spillmanni","Jordan","Cediopsylla spillmanni Jordan, 1930",NA,NA
"Lewis",3045,"fujisania","Sakaguti & Jameson","Stenischia asanumai Nakagawa, 1956",NA,NA
"Lewis",3058,"alpina","(Baker)","Delotelis mohavensis Augustson, 1942",NA,NA
"Lewis",3062,"americana","(Baker)","Stenoponia wetmorei Chapin, 1919",NA,NA
"Lewis",3065,"conspecta","Wagner","Stenoponia solitaria Ioff & Tiflov, 1934",NA,NA
"Lewis",3088,"tripectinata","(Tiraboschi)","Hystrichopsylla tripectinata Tiraboschi, 1902",NA,NA
"Lewis",3089,"tripectinata","(Tiraboschi)","Stenoponia tripectinata barcana (see Beaucournu, 2013)",NA,NA
"Lewis",3090,"tripectinata","(Tiraboschi)","Stenoponia tripectinata blanda Jordan, 1958 (see Beaucournu, 2013)",NA,NA
"Lewis",3091,"tripectinata","(Tiraboschi)","Stenoponia tripectinata irakana Jordan, 1958 (see Beaucournu, 2013)",NA,NA
"Lewis",3092,"tripectinata","(Tiraboschi)","Stenoponia tripectinata medialis Jordan, 1958 (see Beaucournu, 2013)",NA,NA
"Lewis",3093,"tripectinata","(Tiraboschi)","Stenoponia tripectinata separata Jordan, 1958 (see Beaucournu, 2013)",NA,NA
"Lewis",3094,"tripectinata","(Tiraboschi)","Stenoponia tripectinata spinellosa Jordan, 1958 (see Beaucournu, 2013)",NA,NA
"Lewis",3157,"pallidus","(Taschenberg)","Pulex witherbyi Rothschild (in: Witherby, 1902)",NA,NA
"Lewis",3158,"pallidus","(Taschenberg)","Synosternus pallidus infestus Wagner, 1933",NA,NA
"Lewis",3162,"grandis","(Rothschild)","Neopsylla setosa moravica Rosicky, 1956",NA,NA
"Lewis",3163,"grandis","(Rothschild)","Neopsylla striata Stewart, 1926",NA,NA
"Lewis",3164,"grandis","(Rothschild)","Pulex gigas Kirby, 1837",NA,NA
"Lewis",3181,"tantillus","(Jordan & Rothschild)","Tetrapsyllus litis Jordan, 1936",NA,NA
"Lewis",3184,"breviceps","Rothschild","Thaumapsylla breviceps orientalis Smit, 1954",NA,NA
"Lewis",3189,"acamantis","(Rothschild)","Thrassis acamantis medius Stark, 1970",NA,NA
"Lewis",3190,"acamantis","(Rothschild)","Thrassis howelli (Jordan, 1933)",NA,NA
"Lewis",3191,"acamantis","(Rothschild)","Thrassis pristinus Stark, 1957",NA,NA
"Lewis",3192,"acamantis","(Rothschild)","Thrassis utahensis Wagner, 1936",NA,NA
"Lewis",3194,"aridis","Prince","Thrassis aridis arcuatus Stark, 1957",NA,NA
