"source","taxonID","catalog number","catalog","barcode","type status","type citation","other identifications","sex and stage","preparation","bioregion","distribution","country","province/state","district/county","precise locality","elevation (m)","centroid latitude","centroid longitude","field number","collector(s)","collecting date","specimen count","record status","genetic sample type","biorepository number","bold id","genbank numbers","preservation method","embargo?","depleted?","record last modified","ezid"
"NMNH",861,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/3de35c6b0-ba82-4839-b69e-0e880a657650"
"NMNH",862,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (West Virginia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/34fbcd9ab-f693-4a22-b18a-7e50b4eb93c2"
"NMNH",863,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/3d65260a3-072d-4418-9789-e08217d02255"
"NMNH",864,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/309a4d0bb-8800-4d85-ac14-a4684c3b8058"
"NMNH",865,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Kansas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/330b0b743-a3e3-40ec-980e-8d8cf376e0ee"
"NMNH",866,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Minnesota, Montana, Oregon, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/3504a10e0-2f7c-499c-9f60-5b8ec9882095"
"NMNH",867,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/35dd07422-7d3e-43db-84d7-4d6a30ad33f1"
"NMNH",868,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado, New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/364c0f01c-8089-4ad7-8da6-cb48a616b8ce"
"NMNH",869,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:02:00,"http://n2t.net/ark:/65665/317718dd4-4ab4-4938-aca8-fc634aadb4fe"
"NMNH",870,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:16:00,"http://n2t.net/ark:/65665/31dafd4b6-ab40-4187-be5d-652f0efda8c4"
"NMNH",871,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:16:00,"http://n2t.net/ark:/65665/3ff08c924-4ca6-4f89-9af4-d5a2e8580944"
"NMNH",872,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/35bcaffad-629d-4208-b690-9e02a4e46784"
"NMNH",873,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/3525cb689-ed85-41a9-a8fd-45b13778079d"
"NMNH",874,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Nevada)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/3eedefa17-1a55-4a3b-9cbc-d42e4da2d37a"
"NMNH",875,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/36ef5a7c0-8c17-46dc-a984-32943c2316b1"
"NMNH",876,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/3e4a93d09-fba1-49fb-9d36-80737689df3d"
"NMNH",877,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Montana, Nevada)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/33a100ff6-24c0-4c40-9a01-0034c126d0ac"
"NMNH",878,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado, Nevada)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/3e6ffebab-8127-44f3-a8ec-df06f64e8d88"
"NMNH",879,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Alabama, Alaska, Arkansas, Connecticut, District of Columbia, Florida, Georgia, Iowa, Kansas, Maryland, Massachusetts, Missouri, New Jersey, North Carolina, Ohio, Pennsylvania, South Carolina, Virginia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2019-03-01 16:35:00,"http://n2t.net/ark:/65665/36437d071-69ed-4f91-b454-c5a53fc8e5f6"
"NMNH",880,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:23:00,"http://n2t.net/ark:/65665/346250d85-5db1-4a9c-beed-dd4b88fc0df6"
"NMNH",881,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado, New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 20:59:00,"http://n2t.net/ark:/65665/38e3daec9-0067-4819-ba50-799f7571f531"
"NMNH",882,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado, New Mexico, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:00:00,"http://n2t.net/ark:/65665/366f1df61-9acb-4642-a9a0-9ea6842e945a"
"NMNH",883,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:00:00,"http://n2t.net/ark:/65665/3bebacf5a-62e5-41bb-bb16-e66143c7fe45"
"NMNH",884,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Nevada, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:00:00,"http://n2t.net/ark:/65665/311495327-759b-40b7-84a8-d1ed28781651"
"NMNH",885,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Maryland, Pennsylvania)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:00:00,"http://n2t.net/ark:/65665/317ce728b-435d-4aa7-a1b6-1216e05a567f"
"NMNH",886,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona, Montana)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:00:00,"http://n2t.net/ark:/65665/300ee632e-d362-4ea0-836d-533fa1c28af7"
"NMNH",887,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona, Colorado, New Mexico, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/39bf8d1b3-1981-4f63-8b52-2e28cfa401de"
"NMNH",888,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Nevada, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/315b97852-0b21-45db-aa57-5a3bf7584757"
"NMNH",889,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/3c403f1f0-68df-4354-b454-b0bc5d10282b"
"NMNH",890,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-10-06 21:01:00,"http://n2t.net/ark:/65665/3c8a48597-0fae-40de-9bec-53f36799146c"
"NMNH",891,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona, California, Nevada, New Mexico, Texas, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:16:00,"http://n2t.net/ark:/65665/3ad1b69fa-5f9d-44eb-835b-e2ed2c54a59c"
"NMNH",892,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Alabama, Alaska, Colorado, Deleware, District of Columbia, Florida, Georgia, Iowa, Kansas, Maine, Maryland, Massachusetts, New York, North Carolina, Ohio, Pennsylvania, South Carolina, Tennessee, Virginia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2019-03-01 16:33:00,"http://n2t.net/ark:/65665/325c201fc-e885-4ec3-807b-6fb2325f0d98"
"NMNH",893,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:16:00,"http://n2t.net/ark:/65665/36942d6bf-6f8e-4cc2-a117-20b96ecf17c4"
"NMNH",894,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona, California, Colorado, Idaho, Minnesota, Montana, Nevada, New Mexico, Oregon, Utah, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,287,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2019-03-01 16:33:00,"http://n2t.net/ark:/65665/37605da5b-3da2-46e7-bddc-f0405a432b1e"
"NMNH",895,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/32784ab37-8d3a-48b4-ac04-4cbf3c2e02d8"
"NMNH",896,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Montana)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3c654d5f7-dc97-4d9a-9aba-50f64b963d46"
"NMNH",897,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/30dd591cf-76bd-49f7-96d3-4c9f0aaee17a"
"NMNH",898,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Idaho, Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/34e56eded-5e53-4404-82b2-c4b189dbbcce"
"NMNH",899,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3e09e2e8f-8283-4a22-abec-d4f07163552d"
"NMNH",900,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Colorado, Illinois, Kansas, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/39326bc47-1366-4089-a378-85cf741ca57d"
"NMNH",902,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/34edbc64d-cf39-44f6-8719-d81cd6834c90"
"NMNH",903,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Idaho, Montana, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3cd359cf3-9f8f-405e-93ec-3f7681196eec"
"NMNH",904,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3cfd84459-7d7b-49be-a140-122be9276388"
"NMNH",905,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Alaska)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/303c92c97-4dd9-4c6e-b630-5d41bd1aeedf"
"NMNH",906,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Nevada)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/366308142-0bb6-45b0-91eb-73c899f570fc"
"NMNH",908,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado, Montana, Oregon, Utah, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3ebd96518-8a72-4bed-a363-721977491ddb"
"NMNH",909,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado, Nevada)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/374d03b9c-9611-43c8-9156-070d8234530b"
"NMNH",910,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/398a9e95e-b61d-4710-a4ac-7d2e7a3f2959"
"NMNH",911,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/331a95ecd-5597-48d9-90a4-51520b049750"
"NMNH",912,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3f96a360b-0d60-47cb-8d8a-c5dab6b224dd"
"NMNH",913,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/393f418aa-1b1c-43e8-9242-30bc2b987804"
"NMNH",914,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Nevada, Oregon, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/310d322d2-ccfe-4a69-a79d-0fa50c0d1237"
"NMNH",915,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/37a2d56f8-aeb7-4e8b-afb0-6b62ba44c969"
"NMNH",916,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3e0c5088e-b32f-4e0f-b1dc-50dd14eb5d90"
"NMNH",918,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3a650fe96-9889-46dd-984c-37ce19d7d042"
"NMNH",919,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona, California, Colorado, Idaho, Montana, Nevada, New Mexico, Oregon, South Dakota, Utah, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3526a7c75-8e16-46da-b199-37c7897c2c9e"
"NMNH",921,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:19:00,"http://n2t.net/ark:/65665/3d6958265-a384-4535-bbe5-7ad74b265d52"
"NMNH",923,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/309aae103-3572-44ee-be53-86d715405122"
"NMNH",924,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Nebraska)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3ca925e0e-4ecb-42e5-859b-bc787d900d24"
"NMNH",925,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Illinois)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/3c026085d-5d96-42ca-9d15-4dbe3be03a6e"
"NMNH",926,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Nevada, Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/371f4c431-fc49-424c-af7b-eb268015b16e"
"NMNH",927,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Oregon, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/37ebdcb8f-00fb-461c-bc78-5454612c1646"
